"Index","BMDL.10","HED","CSF","BW","RSD.04","RSD.05","RSD.06"
232,21.8316114774272,5.50986386804852,0.0181492687287423,0.284,0.00550986386804852,0.000550986386804852,5.50986386804852e-05
233,18.301898484837,4.61903461787784,0.0216495454727602,0.284,0.00461903461787784,0.000461903461787784,4.61903461787784e-05
234,4.05717035585893,4.05717035585893,0.0246477202653299,70,0.00405717035585893,0.000405717035585893,4.05717035585893e-05
235,0.0786355900197907,0.0213447237739824,4.68499855322055,0.38,2.13447237739824e-05,2.13447237739824e-06,2.13447237739824e-07
236,0.0300314446569738,0.00815168921064137,12.2673960471233,0.38,8.15168921064137e-06,8.15168921064137e-07,8.15168921064137e-08
237,0.098193992508879,0.0266536265047293,3.75183466993718,0.38,2.66536265047293e-05,2.66536265047293e-06,2.66536265047293e-07
238,0.0135348504971067,0.00367387902996827,27.2191869096092,0.38,3.67387902996827e-06,3.67387902996827e-07,3.67387902996827e-08
239,0.591648012781881,0.591648012781881,0.169019413299147,70,0.000591648012781881,5.91648012781881e-05,5.91648012781881e-06
240,1.9950811501631,1.9950811501631,0.0501232744301278,70,0.0019950811501631,0.00019950811501631,1.9950811501631e-05
241,0.550678475562095,0.550678475562095,0.181594168716921,70,0.000550678475562095,5.50678475562095e-05,5.50678475562095e-06
242,11.8193973571922,1.77118734202939,0.056459301411573,0.0353,0.00177118734202939,0.000177118734202939,1.77118734202939e-05
243,1.65679856303657,0.250018333163685,0.399970669089018,0.0363,0.000250018333163685,2.50018333163685e-05,2.50018333163685e-06
244,2.06712688901894,0.589186951563845,0.169725415226145,0.462,0.000589186951563845,5.89186951563845e-05,5.89186951563845e-06
245,1.43809623313852,0.367030834413073,0.27245667291118,0.297,0.000367030834413073,3.67030834413073e-05,3.67030834413073e-06
246,2.45517884483848,0.699792231826157,0.142899557114321,0.462,0.000699792231826157,6.99792231826157e-05,6.99792231826157e-06
247,3.54730749099467,0.905343605203721,0.11045530053476,0.297,0.000905343605203721,9.05343605203721e-05,9.05343605203721e-06
248,0.559533600828908,0.142804132061588,0.700259849321954,0.297,0.000142804132061588,1.42804132061588e-05,1.42804132061588e-06
249,1.58250913812999,0.403887887367978,0.247593461273799,0.297,0.000403887887367978,4.03887887367978e-05,4.03887887367978e-06
250,0.0607492534242053,0.0173151767435884,5.77528034976766,0.462,1.73151767435884e-05,1.73151767435884e-06,1.73151767435884e-07
251,0.133767321220484,0.0341400877030367,2.92910788249396,0.297,3.41400877030367e-05,3.41400877030367e-06,3.41400877030367e-07
252,5.20454147292209,1.41271274345114,0.0707857987857519,0.38,0.00141271274345114,0.000141271274345114,1.41271274345114e-05
253,2.5444682362017,0.690666549837405,0.144787669279107,0.38,0.000690666549837405,6.90666549837405e-05,6.90666549837405e-06
254,7.61105610209302,2.06593337808711,0.0484042714352155,0.38,0.00206593337808711,0.000206593337808711,2.06593337808711e-05
255,17.1603362033298,2.57154991492111,0.038887053842417,0.0353,0.00257154991492111,0.000257154991492111,2.57154991492111e-05
