Dataset,X1.,X2.,X3.,X4.,X5.,X6.,X7.,X8.,X9.,X10.,X11.,X12.,X13.,X14.,X15.,X16.,X17.,X18.,X19.,X20.,X21.,X22.,X23.,X24.,X25.,X26.,X27.,X28.,X29.,X30.,X31.,X32.,X33.,X34.,X35.,X36.,X37.,X38.,X39.,X40.,X41.,X42.,X43.,X44.,X45.,X46.,X47.,X48.,X49.,X50.,X51.,X52.,X53.,X54.,X55.,X56.,X57.,X58.,X59.,X60.,X61.,X62.,X63.,X64.,X65.,X66.,X67.,X68.,X69.,X70.,X71.,X72.,X73.,X74.,X75.,X76.,X77.,X78.,X79.,X80.,X81.,X82.,X83.,X84.,X85.,X86.,X87.,X88.,X89.,X90.,X91.,X92.,X93.,X94.,X95.,X96.,X97.,X98.,X99.
123,-4.38817833388853,-4.21502811338009,-4.14508180225806,-4.05785825662918,-4.00766173590933,-3.94800599043317,-3.90527340750165,-3.87350886502198,-3.849760924945,-3.82143505213502,-3.79253027182498,-3.74551768348172,-3.71962374008824,-3.68392103693981,-3.64465834945457,-3.60259872466862,-3.56936058868672,-3.51645702529974,-3.49175346163318,-3.46624903110157,-3.43234275329656,-3.39464815872394,-3.3557174103219,-3.32374145267384,-3.27516638856876,-3.24484645424594,-3.20225589608258,-3.14414356112352,-3.08527812871156,-3.00580893577496,-2.89755272653081,-2.77814804783426,-2.61257407086538,-2.48206945748269,-2.32037247919154,-2.21590125486692,-2.1503991743221,-2.07559847007045,-2.00778061889385,-1.93462314005755,-1.85349842467262,-1.78409969376426,-1.71683295537661,-1.67995257233963,-1.64674807049547,-1.60847380099363,-1.56178960586523,-1.49727708734166,-1.44479141533141,-1.38755148391001,-1.32636353070892,-1.29275942621562,-1.24087872268134,-1.20425336891962,-1.1599133568644,-1.10617022098762,-1.07250567988967,-1.03644747322184,-0.986094562107228,-0.946532457804539,-0.90620883241912,-0.872594762847406,-0.821543768708705,-0.782663111337965,-0.72533934072313,-0.682963699948083,-0.647762924847865,-0.595464087487442,-0.554623489093822,-0.502711917861067,-0.462642785293654,-0.429812529919583,-0.389447112631796,-0.35122934439737,-0.307265159004944,-0.266816663965814,-0.231859335768181,-0.200249980002637,-0.170294353798027,-0.133174568283723,-0.0963959686909353,-0.0530413415143269,-0.0268539096609381,0.0189531591304672,0.0613023497680756,0.113046079496107,0.143020102401864,0.180992369739122,0.222639537155448,0.264145960822587,0.296544001040844,0.334501226103631,0.385254459928163,0.427876622857569,0.489490324938459,0.578872845684846,0.663946046441345,0.774047672420383,0.899975583687226
124,-5.80154769048895,-4.94212176092396,-4.51590676697618,-4.34863775037802,-4.2122254812553,-4.10614274283411,-4.06878729984458,-4.02302772794827,-3.97103832079454,-3.93064713229295,-3.8956272440315,-3.85728814289105,-3.81755163668519,-3.78698597356431,-3.75824994580084,-3.72881273777693,-3.70959037780721,-3.68632546334815,-3.66643695485359,-3.63209588979059,-3.60900676483559,-3.58299130302493,-3.56446302701878,-3.55102885108746,-3.51820698107567,-3.50253160636314,-3.47174109191137,-3.45303701891042,-3.42624536569515,-3.40017606178722,-3.37945870627279,-3.35520535067475,-3.33206889476219,-3.30754996892173,-3.28775520006229,-3.26974349534827,-3.24328592891317,-3.21891188673954,-3.19859461647787,-3.17694727019235,-3.14968553175035,-3.12703523608523,-3.08752595018933,-3.05864364525535,-3.03473153422798,-2.98392278610864,-2.9366060333747,-2.90257842205198,-2.85678283349596,-2.81239737582047,-2.74783902108934,-2.70851673284999,-2.64443238304882,-2.56554152701158,-2.49286611514968,-2.43508114464346,-2.37342241940128,-2.31354224428016,-2.2710689279784,-2.20392485651924,-2.14477374971871,-2.07704555544048,-2.01125477443897,-1.95735306246285,-1.88855025168033,-1.81374344997362,-1.74280396987781,-1.68576075494101,-1.63234032649988,-1.54931459794008,-1.48812662421554,-1.43736149828554,-1.3988173123097,-1.34919774190735,-1.31124690188046,-1.24919138049006,-1.20548354727806,-1.15405024408093,-1.11261316856896,-1.07064484590692,-1.03546457843876,-0.989651002585708,-0.948674901248843,-0.898545403724129,-0.855938257411652,-0.810442437620319,-0.760062060783819,-0.714659161145294,-0.679842605968565,-0.629889709620348,-0.56913868204172,-0.509072773232867,-0.444349132058968,-0.386315134872294,-0.308631580460601,-0.248355227096216,-0.137896065650386,-0.0359895094296599,0.10955223312321
125,-6.0028490270369,-5.88765768746007,-5.79360349944623,-5.71442601340164,-5.65893148497386,-5.62059149223597,-5.56371440894526,-5.51653316528429,-5.46373575927466,-5.4393957304622,-5.39492553336465,-5.35699499364161,-5.32518537679757,-5.29461027641505,-5.23626552241732,-5.20146412337104,-5.15942275965933,-5.11477524194532,-5.07412136203393,-5.03775024682849,-4.99170344274483,-4.93093275995037,-4.87660305081023,-4.84212462579362,-4.7928228474825,-4.74949199784431,-4.69285952593733,-4.65562525427459,-4.60824788835848,-4.55909507644718,-4.51075645930659,-4.46908178681168,-4.41136628579036,-4.35594358105791,-4.29745018815922,-4.25646642779796,-4.21715127991683,-4.17153153356421,-4.10172591150934,-4.04025102352679,-3.98606702898513,-3.91614064210045,-3.85733883145585,-3.74615691262239,-3.60068090520951,-3.40502074018049,-3.17882449813111,-2.89653614921301,-2.67657820937225,-2.46008664599822,-2.30580330183751,-2.19651701100723,-2.10016326650476,-1.99705777021509,-1.91151109626128,-1.81968331710469,-1.75815248986646,-1.6954104638892,-1.65814600470288,-1.61075946784771,-1.56070083596244,-1.49476082880052,-1.44481338522074,-1.40290621693551,-1.36519046426424,-1.32567166624904,-1.28545854804827,-1.25013164321132,-1.20785982773741,-1.17666644382937,-1.12312085903189,-1.09000304600227,-1.06407813929106,-1.04294113415707,-1.00998086531311,-0.981678916926334,-0.95445657578171,-0.930680453763967,-0.901869407065399,-0.881640956375055,-0.856672796700291,-0.831699156803472,-0.805372438937799,-0.778376009812529,-0.74259126780278,-0.706961498719795,-0.673578855890963,-0.639745865723783,-0.608959098348751,-0.575293678546084,-0.531322965742479,-0.499693385735505,-0.456024517322681,-0.426216587045193,-0.393105216160149,-0.359274828694772,-0.286792784821968,-0.184584075644414,-0.0493971285738118
126,-5.88517911631139,-5.68038038936156,-5.57605821923451,-5.491253017196,-5.4065685750542,-5.34740843785722,-5.28957598297928,-5.25396368113201,-5.23112188324919,-5.194399415428,-5.15318464395158,-5.11608297220348,-5.07490761502576,-5.04479475576248,-5.01192348545378,-4.96915789056413,-4.93457491942454,-4.89194152255726,-4.84747870876475,-4.81583903936123,-4.77569262514626,-4.71634452829088,-4.68327163551671,-4.62174481464867,-4.57031382780056,-4.47653664950593,-4.36242498838831,-4.12926717261794,-3.84546572193431,-3.67078558302915,-3.51478994597369,-3.43953976608034,-3.37303113360861,-3.31217487870463,-3.23598803223158,-3.17604323379488,-3.10281097809369,-3.04514866607845,-2.98987524240291,-2.89186115077382,-2.82031782514254,-2.72638465382304,-2.66035519401876,-2.55400139992844,-2.44116911162756,-2.27044394834273,-2.15489474370977,-2.07783670169031,-1.98605911756248,-1.911507936994,-1.84653457162878,-1.75806120709049,-1.68758819322967,-1.60394958270734,-1.5264410834688,-1.4825728636197,-1.43352848488871,-1.37296849902459,-1.33263244537025,-1.30533456730687,-1.26662242599162,-1.22681336262846,-1.20248564803748,-1.17211352484508,-1.14251867753998,-1.11191261500125,-1.08382213399995,-1.04857889277819,-1.0181145885521,-0.993964610114588,-0.96916975907013,-0.943666121483497,-0.91365115203705,-0.899288967026251,-0.875532886333191,-0.847694617951339,-0.820610349672726,-0.78802743537605,-0.762521104664512,-0.727666322776806,-0.708808461573827,-0.661648386692911,-0.622994327160676,-0.606135300785601,-0.570833666738546,-0.542506769298241,-0.51994755192171,-0.488250289014983,-0.460890901734327,-0.417121185108458,-0.385796622213901,-0.362294177489355,-0.320058635622853,-0.265238581256487,-0.212301271818332,-0.156472474374508,-0.105088672983739,-0.0275316468251922,0.0530113695154567
127,-5.50611462154885,-5.32435535624912,-5.19111985669968,-5.06743336094565,-5.0053390083321,-4.90003515805831,-4.80530009718848,-4.76399024700831,-4.72919028617158,-4.69613584021959,-4.64207903919963,-4.58408685515848,-4.53074387222991,-4.48513451411077,-4.41856450510648,-4.34358683163715,-4.29267167657845,-4.23323708543002,-4.16946402932485,-4.0731485351518,-3.98975327546184,-3.92612156749733,-3.82689027207638,-3.71572681620091,-3.64687248997583,-3.60787066018638,-3.5669349037458,-3.52310354475752,-3.48609800034106,-3.46475427308414,-3.42733999151363,-3.38528839346716,-3.33795701000955,-3.31125029827751,-3.28545042070546,-3.25901933998873,-3.22807166592694,-3.20218697990962,-3.18229866953098,-3.15765154306413,-3.13043018361595,-3.1072149369302,-3.08217647585838,-3.0598857785208,-3.03237898976759,-2.99348075911351,-2.96555968125292,-2.93315215000076,-2.89655910444851,-2.86627465141546,-2.84220138354547,-2.81192421315609,-2.78573730149259,-2.74928226029035,-2.71456745603484,-2.67672527734046,-2.63806933029358,-2.59407306675333,-2.54371451062808,-2.50179921966338,-2.45256126402221,-2.39462056061673,-2.35453837569752,-2.2869041645773,-2.21826826592897,-2.14739820297974,-2.07236402677089,-1.99773930841085,-1.91865433775635,-1.86017621525111,-1.80052481222884,-1.71865049438043,-1.66332085080557,-1.60256663534828,-1.54213867132908,-1.47899607617271,-1.42588982625658,-1.36470930872936,-1.29901162386315,-1.25873747066636,-1.22039113129761,-1.15727863725215,-1.11540907731062,-1.06701149575999,-1.02029222385456,-0.968005580338781,-0.931760442820226,-0.86940226566465,-0.795304059966916,-0.744745485076409,-0.691008379132124,-0.643964992079235,-0.589187220758553,-0.526937813074836,-0.484312160186231,-0.410531038804986,-0.355141520306934,-0.259099930648965,-0.124045306287913
128,-4.41469272291541,-3.87840512174583,-3.67350830602267,-3.55094512332018,-3.45566216844343,-3.38062589097661,-3.32741491845179,-3.23038601302435,-3.15236596438132,-3.09843646158927,-3.03645115472213,-2.96542079413931,-2.91882981172072,-2.86331437550265,-2.83510541408721,-2.77733394800232,-2.72702494691174,-2.67852943616709,-2.63903424100288,-2.60079426617779,-2.5689376443845,-2.54516762004732,-2.51013397582024,-2.47733354132579,-2.44629001083599,-2.41594316518724,-2.38834318082365,-2.36233528802051,-2.34132623124342,-2.32283731878593,-2.30481226688827,-2.28901629214405,-2.27224421668536,-2.25389379335201,-2.23544268267938,-2.22082626176593,-2.19997966400586,-2.17535465817622,-2.1487989893278,-2.12953950259241,-2.10632035311728,-2.09024266642303,-2.07435194901628,-2.05900070722242,-2.03125838273212,-2.01474220150945,-1.99301444331492,-1.97217912224527,-1.9561225028517,-1.93519651941791,-1.9111548897021,-1.88889396774548,-1.86742895888031,-1.84781113950209,-1.83203389452004,-1.81707756980637,-1.80232172012094,-1.77865187225507,-1.75794507062161,-1.72637791724628,-1.70994262071679,-1.68682330843415,-1.65679058915768,-1.630316117429,-1.60914135051215,-1.56961777098518,-1.52259413334055,-1.48823015331086,-1.46077077582136,-1.40915542450346,-1.34942651857385,-1.29156470015746,-1.24435642947037,-1.16526159689385,-1.10063443109739,-1.04904766638364,-0.979252433873453,-0.938219876427815,-0.855674321003681,-0.784375676815282,-0.737384790389278,-0.655803674129197,-0.607132043019582,-0.536947080728778,-0.480913673940117,-0.420977804603739,-0.35094834662326,-0.294180127181932,-0.245812486452836,-0.186200202236646,-0.12931353220799,-0.0701378559630983,-0.0131460282771186,0.0466112898632221,0.12770946283727,0.197253157956163,0.270724284625995,0.405234988031117,0.557341925325942
129,-4.9068202343054,-4.68286282536011,-4.50599656023593,-4.41097504717253,-4.33732818359945,-4.28506784698485,-4.20505912212625,-4.13633429290792,-4.0805249942653,-4.00233066063753,-3.94905316386771,-3.89865099946317,-3.85963532920363,-3.81773972840183,-3.78513649846426,-3.75286471330574,-3.72367927200261,-3.69009103631376,-3.66555200461883,-3.64006637160315,-3.61736483570749,-3.59366026931409,-3.57859889243781,-3.54847191451427,-3.53064800119063,-3.50819362309228,-3.48336850163243,-3.46586751157082,-3.44245964860336,-3.42584121914321,-3.41088113715405,-3.39981302328403,-3.38814685106748,-3.37268411555502,-3.35676838678698,-3.33787792880724,-3.32147110979834,-3.31046220345893,-3.2957217037768,-3.27657614185997,-3.26380305913592,-3.24427481772201,-3.23091156955288,-3.21737821592713,-3.20128980380595,-3.1840207904032,-3.16628635228809,-3.14926599105684,-3.12972774954565,-3.11070580960585,-3.09755897866226,-3.08194316920713,-3.0669449855858,-3.03597686812588,-3.00738306368067,-2.99485528914914,-2.98001055833073,-2.95334834873316,-2.93867954338718,-2.91011072970678,-2.88234105844736,-2.86319336712921,-2.84186861191399,-2.8185999744933,-2.78864472882444,-2.76933615458656,-2.73686451908168,-2.70585037973757,-2.67375329837403,-2.63997019773628,-2.61127931604453,-2.56847855128263,-2.51267971825816,-2.45013692307964,-2.38523633483925,-2.34259692918541,-2.26861044862712,-2.16545836783921,-2.10026116086385,-2.03592681420697,-1.95821164938897,-1.89487534610609,-1.79493230735208,-1.75276940182544,-1.64649893421378,-1.56472822967425,-1.48521338446882,-1.40886083066928,-1.32140400399552,-1.23032742661289,-1.14112336725696,-1.01973909035395,-0.953545204656489,-0.887008236924878,-0.802794825692149,-0.703046548254932,-0.563110544265134,-0.427510095009729,-0.275866767201932
130,-5.65026275454762,-5.49764517183697,-5.4056670857887,-5.34729344731082,-5.27510583433833,-5.22258761668455,-5.15366792140189,-5.10035704534632,-5.0606495857173,-5.01054608744624,-4.97075408172669,-4.938893061157,-4.90916660326646,-4.87254944716643,-4.82690866527265,-4.79968273077453,-4.77052545676112,-4.74258103671043,-4.70192460589326,-4.66100453569473,-4.61406086044896,-4.57476722679827,-4.54486123487706,-4.49773738120271,-4.46474123721766,-4.43258063296456,-4.39587381872399,-4.35847094195774,-4.32472812757384,-4.29458126464051,-4.27044167451805,-4.24781306630348,-4.22706669463001,-4.19785364155039,-4.17689640038455,-4.14217654554219,-4.12329304474337,-4.10312131121393,-4.0798786757551,-4.05619100807985,-4.02601751637198,-3.99358791087877,-3.97008001498325,-3.94416789531941,-3.92149696927451,-3.90060108224907,-3.8778946073917,-3.85666921766315,-3.8312959106308,-3.81174083322588,-3.78661457958567,-3.76389199398841,-3.73777178416734,-3.71444613655239,-3.67443642663063,-3.65161710702079,-3.62394976920979,-3.58723213395708,-3.54522692489101,-3.51390764630255,-3.46507039507692,-3.41006735025332,-3.34499462516811,-3.27847808859016,-3.18907320457554,-3.03796458368396,-2.94295124124278,-2.8146588309591,-2.69950725595144,-2.60947267853652,-2.51345511264395,-2.4240288525705,-2.30405256459438,-2.24778194406554,-2.16560978548684,-2.11392695828241,-2.07257331939401,-2.01083899272848,-1.9550921730479,-1.90714054945387,-1.86487950131652,-1.80795457983729,-1.76854274965682,-1.74113122264542,-1.7011076909712,-1.66908491340526,-1.61582639755466,-1.56327511803926,-1.52083969796564,-1.47670932552705,-1.43319409440446,-1.38090925302904,-1.33315978720191,-1.27138012083398,-1.21002963360256,-1.12879096416887,-1.05694209684022,-0.95415699993686,-0.818510596736297
131,-5.49184030676587,-5.28850116279297,-5.13877820177517,-5.02063837866159,-4.94459815554088,-4.88454569409828,-4.84611766618783,-4.82327394675343,-4.79257412127025,-4.76869761133271,-4.74121689225128,-4.71565778275017,-4.69709224005611,-4.6713829072994,-4.64752248643747,-4.63190522603414,-4.61435428896773,-4.60128372704884,-4.58762981167285,-4.57446027238762,-4.55877978293312,-4.54438469909776,-4.52762738074466,-4.50859112826377,-4.49181600553506,-4.4822639563102,-4.47402495368153,-4.46060882616839,-4.44629336962924,-4.43803308697086,-4.42630823557032,-4.4139110737793,-4.40671773242524,-4.3992091193374,-4.38225922314289,-4.37319644434576,-4.36323746249173,-4.35643359675518,-4.34560750319393,-4.32989042036259,-4.31786535504277,-4.30378663885502,-4.29492675404323,-4.28559871983612,-4.27436549845374,-4.26481434547336,-4.25811035540781,-4.24868460145011,-4.2397544627565,-4.22693712889007,-4.22021889314503,-4.21139138942123,-4.1989863908659,-4.18792186787889,-4.1778215552952,-4.16397606457029,-4.15654536462072,-4.1467073112203,-4.13705227685906,-4.12771832157621,-4.12079422531584,-4.10859484027974,-4.09667338355763,-4.08735869475361,-4.0724520947364,-4.05726644000587,-4.04249164226718,-4.02557683349012,-4.00404059812635,-3.98975797615553,-3.98121118956181,-3.97031241326959,-3.95579395845598,-3.94218332289644,-3.92388208836399,-3.91015508085396,-3.88574620452963,-3.8610084873294,-3.84858732544519,-3.82965630980335,-3.81341600810873,-3.79663140191344,-3.7670408620029,-3.73878699648195,-3.70962618652165,-3.67164907092556,-3.64769327920456,-3.60903941386406,-3.56518449391893,-3.51922783971141,-3.4707302807741,-3.41284922525666,-3.33498931644833,-3.26436261309611,-3.11718635894932,-2.97125280865391,-2.62789249034579,-2.34234662350735,-1.99553460659137
132,-5.63456183566782,-5.42140154419343,-5.3287941930796,-5.24622291536048,-5.17539006453961,-5.13518220510212,-5.09760531031332,-5.07172090956684,-5.04043935700863,-5.0169113198405,-4.99165546540572,-4.96335965619815,-4.93954046850721,-4.91985569686834,-4.89822834146831,-4.87319069663554,-4.84986918008589,-4.82870845267876,-4.80761417962776,-4.77336372271961,-4.76281577493635,-4.74629965510604,-4.72874634533116,-4.70980741763416,-4.69793439592457,-4.68628379371998,-4.66857922944278,-4.6585673903475,-4.64489506183207,-4.62898070840459,-4.61275796860334,-4.59703568172288,-4.57921223674012,-4.56239803716298,-4.55427632280285,-4.54028133123849,-4.51629866232375,-4.50472121205162,-4.4844452913947,-4.46635893407666,-4.44753753518825,-4.436107992738,-4.40866926455375,-4.38976387610557,-4.37213581329823,-4.35119418421278,-4.32900393102718,-4.313456870069,-4.29307674691836,-4.25889383702449,-4.23101983565932,-4.20602609543925,-4.17617679388711,-4.14144538019142,-4.113731716775,-4.08686009392462,-4.03793257203404,-4.00259273640563,-3.94328312589559,-3.88368550513863,-3.82790855193501,-3.76725710923629,-3.70659137995998,-3.658282904503,-3.58620796475399,-3.53936191825372,-3.49177690838156,-3.42848168254715,-3.37415261805043,-3.32257856221435,-3.28044162039033,-3.2318025763556,-3.16635979556708,-3.11079931342649,-3.04872481709152,-2.99878590273908,-2.96193542884595,-2.92227735321161,-2.88703188338119,-2.84747748936176,-2.79809181015593,-2.75861579467429,-2.71210104144608,-2.66883487157667,-2.63466558622353,-2.59141066419501,-2.53609532720509,-2.50203509484623,-2.46522280425607,-2.42467417389192,-2.36510619834101,-2.32692246021424,-2.27263308679239,-2.23910105759681,-2.18979676021868,-2.12188313839191,-2.05488819722145,-1.97143662337981,-1.84744411567128
133,-3.94592342719613,-3.76236624152074,-3.64337083071653,-3.52811912625508,-3.46932740090751,-3.4151199438721,-3.3817370326785,-3.33880394456504,-3.30697433872985,-3.27963671019574,-3.24726764046142,-3.22587753614304,-3.20315573513757,-3.18186272017036,-3.16243303216864,-3.13417266654517,-3.0962108004126,-3.07370119150298,-3.05155939836666,-3.0302595240943,-3.01547130706449,-3.00052319677809,-2.98408878766859,-2.96942528290859,-2.95844121679265,-2.945475041724,-2.9289247201448,-2.90992997792424,-2.90352562577924,-2.87662688416536,-2.86230388129232,-2.84315486503799,-2.82655108505638,-2.81556745668758,-2.80206461992898,-2.7833077952592,-2.77231356987458,-2.75694325162321,-2.74226423552489,-2.73391254601289,-2.72092916800769,-2.70565949590327,-2.68992835452407,-2.67946468244634,-2.66827915013359,-2.65743653017106,-2.64663475176118,-2.63230438861694,-2.61556487619939,-2.60014925084725,-2.58912646930528,-2.56870771715523,-2.55353083631695,-2.54039892340249,-2.5255661907259,-2.51537617627022,-2.49532417921451,-2.4810833946205,-2.46450823919651,-2.44988126573704,-2.43355443695955,-2.42019741472929,-2.40761208039396,-2.39429426618213,-2.37879691396437,-2.36474776886835,-2.3440179933665,-2.32646902098452,-2.30011003165834,-2.27926159779133,-2.25833407308334,-2.24013658301148,-2.21850184670628,-2.18878433222119,-2.14993473010087,-2.1210434985187,-2.09041884764836,-2.05594484753557,-2.01744656581985,-1.97304405851275,-1.90118739617099,-1.78258267695411,-1.68548165037406,-1.60115616367599,-1.46113780109011,-1.33570512639526,-1.20042783036351,-0.959731263659499,-0.778862292246395,-0.600815478986024,-0.479073509614367,-0.296014143592249,-0.225475125249724,-0.139159596718709,0.0137332005874101,0.194564820216933,0.295333029381758,0.412786150982178,0.599792077862331
134,-4.73685062843055,-4.03165581485821,-3.84352247491858,-3.70697104215078,-3.56347079415208,-3.49994056486697,-3.43950497685892,-3.38888451843851,-3.34431436993955,-3.30695856604236,-3.26349077230716,-3.23743733327444,-3.21763935317975,-3.19398108803838,-3.1628221625459,-3.13684817824529,-3.10315586545227,-3.07698695609531,-3.05084562683545,-3.02191554340271,-3.00402183373881,-2.9807869877684,-2.96086654620563,-2.94011325286326,-2.92742325833084,-2.91142924274832,-2.8894137141754,-2.87354518585415,-2.85622225436863,-2.8407041652567,-2.81850775506642,-2.79842842570622,-2.7791911769192,-2.76495388029313,-2.73774938099343,-2.72429321966915,-2.70011888822454,-2.68560189080031,-2.67228259183096,-2.65317415895568,-2.634927962978,-2.61813317959758,-2.60184883301566,-2.58148495378441,-2.56442912662686,-2.54319788149339,-2.52355795062663,-2.50787586208454,-2.48934400578213,-2.47238308561031,-2.44866349458264,-2.41881241441079,-2.38665554240925,-2.35185800684066,-2.31877500173107,-2.29145016044005,-2.26340044997935,-2.22078344351348,-2.16926799393888,-2.12359051050241,-2.07896739277364,-1.99142725712724,-1.94616127301364,-1.88733043924222,-1.79900590389079,-1.6928895903234,-1.63435995542995,-1.57570943543802,-1.53353939157426,-1.47460487284566,-1.41424516504686,-1.37027664571991,-1.30834296768193,-1.24343232773342,-1.17402219475355,-1.13640010602696,-1.08525871140632,-1.03550472519518,-0.989724116929893,-0.94829544165346,-0.90206935662648,-0.856364159369607,-0.812777710289138,-0.755487650492928,-0.679649107225511,-0.629356751497134,-0.58383253471372,-0.524498256470933,-0.486678328542909,-0.430888739223853,-0.364745260211086,-0.303212217089502,-0.267865314404543,-0.190413058528256,-0.120708366044926,-0.0407631011135697,0.0388829297259007,0.161732107412136,0.35988907521463
135,-4.88741149523081,-4.7285235130569,-4.64104453017952,-4.58507482770732,-4.53300554743021,-4.48630282563387,-4.43492616155928,-4.3962046955916,-4.36693023657845,-4.33498547733257,-4.28789349609325,-4.25248142636131,-4.2055457357774,-4.16906785944628,-4.12535351133893,-4.09280008936575,-4.05936287760924,-4.01953149417624,-3.98383283549687,-3.94048428054934,-3.87577948624116,-3.83118496723611,-3.77773442802414,-3.73055232576253,-3.6504868579215,-3.54193239055291,-3.38172191996646,-3.1999950858479,-3.09810522909413,-2.96638613409754,-2.92529911080493,-2.83926019012196,-2.8072040609116,-2.76341340502977,-2.71283631327023,-2.67038092512306,-2.62923687227994,-2.59542602041209,-2.55188256806806,-2.51882374281264,-2.46992577913524,-2.41986210733304,-2.37824976414088,-2.32775418118833,-2.27548147604562,-2.23085861982478,-2.16795260184012,-2.08557964339706,-2.02515438596477,-1.91158118786496,-1.84779358833998,-1.76075846300485,-1.67922829212335,-1.58853079500629,-1.50518949036592,-1.44578598670218,-1.37060527123493,-1.3100557998109,-1.27151574290663,-1.20878379768439,-1.15205115256893,-1.09216902751931,-1.04383076185045,-1.01434381002748,-0.97917586986626,-0.941758287761448,-0.910463619080434,-0.884747488293897,-0.855014471718954,-0.831141232616349,-0.808807104723319,-0.774343569798978,-0.75209552340427,-0.719270489490603,-0.686193930678573,-0.652450812954054,-0.62574221309366,-0.592917971258568,-0.567686674212275,-0.546075372719009,-0.517102546181773,-0.48943735713519,-0.452499516076884,-0.429442121525765,-0.394678578860647,-0.376164723787686,-0.328964598372372,-0.292474728106256,-0.266463305492236,-0.226351643713124,-0.186040591125603,-0.145708033778224,-0.118113829761485,-0.0826584587330064,-0.0433124836537038,0.00624029120728691,0.0901042470114468,0.15299441822987,0.274929072909747
136,-4.88581109121009,-3.58226122873413,-3.10053843992114,-2.78098667796854,-2.58503123822902,-2.49479132317408,-2.41271972917821,-2.34228597530978,-2.29753552145917,-2.25415455317946,-2.20303560467304,-2.17351599919587,-2.14015274391307,-2.10258087661329,-2.06967205787112,-2.03677900164744,-2.00242431254102,-1.97774686883986,-1.93753928638559,-1.91034012024257,-1.89337104541233,-1.86986731424226,-1.84748778933479,-1.82090085859303,-1.79966722522957,-1.76355507359211,-1.7394421779077,-1.71401771240695,-1.69339561971518,-1.6596418468203,-1.62697041301615,-1.59853758854089,-1.57956906429819,-1.5594025351793,-1.53830061790043,-1.5170307683557,-1.48114939759575,-1.44948715279635,-1.41650449673483,-1.3837990080148,-1.33017280333672,-1.30381881812819,-1.27015386437804,-1.22993032576794,-1.17267491255581,-1.11993532492819,-1.07812901996909,-1.03079129629239,-0.974855642835393,-0.929835250560887,-0.877298582833187,-0.82699883641753,-0.790962068437683,-0.738871436294079,-0.696127411441633,-0.638557031276767,-0.583959092605983,-0.525211262160936,-0.489219654605049,-0.446219531431519,-0.412031862233615,-0.36566073494452,-0.325566720377745,-0.287597612612841,-0.248381520940548,-0.199478990456521,-0.144850531550695,-0.105674909244597,-0.0719667831564471,-0.0200673017198569,0.0120951151847987,0.0464955756054138,0.10008546753228,0.147992166926815,0.182814596675213,0.219104473403114,0.257373700424487,0.308990826479601,0.338904701154537,0.368207478428196,0.401387555862105,0.450290197899314,0.475404538231141,0.496415422872739,0.531488694597579,0.565232464546858,0.591230800676752,0.624435989811376,0.670501680014454,0.701784348254097,0.759414872612967,0.81341635069348,0.850803253289526,0.888572512010416,0.94744128611825,1.00799205733141,1.09988291382424,1.18569304478194,1.26566823376253
137,-2.83435499447118,-2.63282989050644,-2.52045711583892,-2.45120392714404,-2.36675659366605,-2.31579701414804,-2.2600834946722,-2.21788815648861,-2.17604192626421,-2.15889096752219,-2.11855209070325,-2.0924545618049,-2.06334064260229,-2.02954209433297,-2.00951826544903,-1.97699375713336,-1.95247137441983,-1.92948734766727,-1.89395215884139,-1.8695662127091,-1.85350414903508,-1.8313328854499,-1.79865081842306,-1.7808574131252,-1.75277961623274,-1.73351562230974,-1.70206203381528,-1.67980640549042,-1.67064166850525,-1.64927959043381,-1.62854610265028,-1.60662996879381,-1.5901476230373,-1.5717155367873,-1.54935654009162,-1.53647953941467,-1.51571635330608,-1.49209512873625,-1.47676597721254,-1.4598489146782,-1.44420561968959,-1.43269683845648,-1.41053272159184,-1.39562326770021,-1.37597240513247,-1.35142222499532,-1.33690991783751,-1.32237866652628,-1.29813905668828,-1.27592374262374,-1.25636472154272,-1.23937053194462,-1.22698751054617,-1.21206886737137,-1.1941141823023,-1.18027229334903,-1.16547172078449,-1.14532701752543,-1.13429605987721,-1.10825850613349,-1.08915459923202,-1.07169326856025,-1.04173849191223,-1.01043027431309,-0.983530398692529,-0.956158962079783,-0.928959661519493,-0.910943708094607,-0.885158006381052,-0.853241150745406,-0.812602497203871,-0.763878177702309,-0.713527206031492,-0.668582347575313,-0.604789385016895,-0.547861025740914,-0.490192575338454,-0.401632060861262,-0.292193576535628,-0.147232724647086,-0.0547590398146754,0.100133511221544,0.250973263111068,0.43067907055104,0.537875500853905,0.61977445851137,0.68654061235533,0.777781015939357,0.885709193025092,0.937402006954732,1.02143548344549,1.09959422850721,1.16496378188225,1.25911217921623,1.32755089528191,1.4127213717135,1.47781762425038,1.63373542696702,1.7743229502238
