"","Dataset","X1.","X2.","X3.","X4.","X5.","X6.","X7.","X8.","X9.","X10.","X11.","X12.","X13.","X14.","X15.","X16.","X17.","X18.","X19.","X20.","X21.","X22.","X23.","X24.","X25.","X26.","X27.","X28.","X29.","X30.","X31.","X32.","X33.","X34.","X35.","X36.","X37.","X38.","X39.","X40.","X41.","X42.","X43.","X44.","X45.","X46.","X47.","X48.","X49.","X50.","X51.","X52.","X53.","X54.","X55.","X56.","X57.","X58.","X59.","X60.","X61.","X62.","X63.","X64.","X65.","X66.","X67.","X68.","X69.","X70.","X71.","X72.","X73.","X74.","X75.","X76.","X77.","X78.","X79.","X80.","X81.","X82.","X83.","X84.","X85.","X86.","X87.","X88.","X89.","X90.","X91.","X92.","X93.","X94.","X95.","X96.","X97.","X98.","X99."
"121",121,-4.85151087943162,-3.90808088416201,-3.63410230889575,-3.49518509505176,-3.35207259835249,-3.2964853808036,-3.21392246801325,-3.15312385709754,-3.07956561710277,-2.99822440357453,-2.94100189202503,-2.89220506843786,-2.83139790039714,-2.78629696735414,-2.73283600930966,-2.67870345759679,-2.63873662366065,-2.6077120138784,-2.57130084126303,-2.553443870757,-2.51842754235544,-2.49328350512991,-2.47181023895718,-2.44390939312381,-2.41416119775863,-2.38273721375007,-2.35471790900519,-2.32980537602579,-2.3115515019639,-2.28591239648207,-2.2537121959821,-2.22975617263258,-2.21049798371646,-2.19529656518863,-2.17942859555638,-2.15948686016985,-2.14122136088105,-2.12649488231559,-2.10793408071166,-2.08426927703803,-2.05472088969601,-2.03743173254261,-2.01603551732519,-1.99328002747266,-1.97281699766657,-1.95662854179062,-1.93564662879699,-1.91521950625292,-1.89878907133303,-1.88069889589292,-1.85717738838127,-1.81909238088895,-1.79466153808817,-1.7669325457506,-1.74205277251424,-1.72389765609416,-1.70038351147045,-1.66558085204838,-1.63900542898205,-1.60009552458057,-1.57349452666017,-1.53971028906764,-1.51231570745218,-1.4706019420139,-1.43693823145276,-1.40277089805592,-1.35905258881779,-1.3165866210516,-1.28876917277357,-1.2439992524168,-1.20922519846598,-1.15605709918435,-1.08912982102821,-1.03543598189178,-0.976361394070987,-0.92860660222281,-0.869704714353687,-0.802109551369401,-0.757175030453373,-0.706246221797586,-0.643056117589095,-0.595955919895083,-0.530235456484903,-0.485772368814965,-0.434571784183112,-0.395606321096381,-0.34327238490203,-0.297625815357605,-0.232357228450799,-0.191087893182648,-0.130869336232032,-0.0694894973815512,0.0125361001854358,0.0686722649726933,0.155405361995831,0.222761614872632,0.32205041215515,0.457615902843107,0.588101888856309
"122",122,-4.16181859969491,-3.95468455324832,-3.79628205799005,-3.7310180082854,-3.60773476972648,-3.53323767221782,-3.44272615013137,-3.37867648591289,-3.3303809697561,-3.28504446331593,-3.23927694592422,-3.19527808174306,-3.15568578044372,-3.11492681501923,-3.08516911515954,-3.06725993560549,-3.04184248779237,-3.01156264848788,-2.9777306636016,-2.95490479332467,-2.92971419413145,-2.90669624000798,-2.87998462244264,-2.86727277833918,-2.84673227534576,-2.82657940075179,-2.80947048859332,-2.79586480176108,-2.77778876184421,-2.76756451094983,-2.75629760914296,-2.74090420416716,-2.72257058183892,-2.70910518248083,-2.68527456750573,-2.66921623553273,-2.64710928912374,-2.62857492346522,-2.61399059091264,-2.59794554669456,-2.58152723678442,-2.56112411529262,-2.54331979359764,-2.5186083577687,-2.49602482325826,-2.47861390149454,-2.4546570299819,-2.4329158058464,-2.41527653839278,-2.40307209397434,-2.38110475547478,-2.35974161400002,-2.34387159589051,-2.31883054069918,-2.29599328295855,-2.26638304091429,-2.24710166774729,-2.22612138071136,-2.20456252917141,-2.18645642334636,-2.15895587365845,-2.13503946173501,-2.1107182767529,-2.07804151649432,-2.05596870914126,-2.02072745505249,-1.98635960175958,-1.95019806614498,-1.92617912463425,-1.88046599552443,-1.8211261293573,-1.7898706576114,-1.73781849200211,-1.66957822213694,-1.61366039419721,-1.54473559739705,-1.48129861922528,-1.43444468755422,-1.3914232098895,-1.32969549362401,-1.24400465800972,-1.16837434520044,-1.1182326093326,-1.04005847433619,-0.987935437407822,-0.901021777813697,-0.845781015847005,-0.768154389654766,-0.695685604417415,-0.626299312485923,-0.560275564985995,-0.468390120784132,-0.383300343956718,-0.317107071268815,-0.222783858796249,-0.138136323806189,-0.0493616817964608,0.168032819979254,0.309245498450609
"123",123,-5.05466841252946,-4.86328477871904,-4.74380896082913,-4.65753130554724,-4.60450301833539,-4.54571658098275,-4.47770477154688,-4.41673091853595,-4.38770979928737,-4.3504006905225,-4.32536831783401,-4.2811620773246,-4.24212217562318,-4.18855606171279,-4.14878127141123,-4.09444333033123,-4.06202495961405,-4.02489698673119,-3.98928779144266,-3.95301286835252,-3.9231517175664,-3.88184587402591,-3.83346357002896,-3.78391310849265,-3.74815274464651,-3.7198350481963,-3.69029246525806,-3.66897594468725,-3.64307945585178,-3.61304889631275,-3.5880839448375,-3.56255694285289,-3.53638056114903,-3.50601973437041,-3.47680245769693,-3.45053345662719,-3.42315681153554,-3.40211239244097,-3.38198210088783,-3.35794008249863,-3.33271510191196,-3.31187658345576,-3.28331754674298,-3.26335150755361,-3.24050954159855,-3.2194480064242,-3.19423265480972,-3.17645799937061,-3.15784403365226,-3.13129063029712,-3.10499703230953,-3.06964911532128,-3.04584640843852,-3.00299063991925,-2.95881544828684,-2.93373387027821,-2.89473935994029,-2.84415189422391,-2.78949870059463,-2.72365589935627,-2.62054367046333,-2.52975043718404,-2.42867173458409,-2.21803810942171,-2.07690387622111,-1.93166036061422,-1.84547816048048,-1.75771485281914,-1.6908005661004,-1.63585966916132,-1.55933064294254,-1.5158849418018,-1.45956059875265,-1.41910177952574,-1.34594057256977,-1.31065654780847,-1.27280360217045,-1.22868363003335,-1.20037376544023,-1.16235804667918,-1.1238361351496,-1.07761625087629,-1.03159433956135,-0.991388159213901,-0.955091777320294,-0.917052533629656,-0.885681753688483,-0.842514405910408,-0.804863991198401,-0.777002364603342,-0.737109490607523,-0.70192154266008,-0.658004223903604,-0.587020988828271,-0.529765993844175,-0.451719019527355,-0.399611697635633,-0.294232717632452,-0.187663023491363
"124",124,-4.57247152946875,-4.41860661653697,-4.35645169923052,-4.28357405772001,-4.19858809700855,-4.16952856516672,-4.14672842339015,-4.11200778943712,-4.08918816700237,-4.06322751516564,-4.03726645542647,-4.01258283013898,-3.99681320688447,-3.9752372781678,-3.95283203829673,-3.94000463949239,-3.92615631838792,-3.91040840834447,-3.89978647334295,-3.88136674045794,-3.86607861630305,-3.85249897595505,-3.84400281853231,-3.82956534166365,-3.82121286600188,-3.80636593988875,-3.78991818624781,-3.78181986372703,-3.76971946872821,-3.75782283100531,-3.74751121548133,-3.73840747385945,-3.72628205506012,-3.71634391981028,-3.70277224833922,-3.69150427587144,-3.67913379775614,-3.66932612956111,-3.65515406637617,-3.64354402833974,-3.63311166922769,-3.62255003243523,-3.6111069984547,-3.60138491453839,-3.5861102410095,-3.56906782503763,-3.5617378881564,-3.55262452178269,-3.54190087006061,-3.52173255153015,-3.51085039511385,-3.50136779018009,-3.49219176359153,-3.48210573598146,-3.47353596775564,-3.46105668573469,-3.44818088956699,-3.44006593637886,-3.42897484627091,-3.41593592681285,-3.39682685962542,-3.38727506252707,-3.37408744764814,-3.36334989834363,-3.35237136070011,-3.34305097327149,-3.32694253612018,-3.31439769755456,-3.29579756027181,-3.27657903294375,-3.26301334591033,-3.25282574562409,-3.235336108091,-3.2240223429293,-3.2020599806142,-3.18524690360846,-3.16244504719273,-3.1431077897229,-3.12242657087743,-3.10044468081634,-3.07399729475372,-3.04971618577133,-3.02311087739647,-2.99338353651974,-2.96997580778937,-2.93405301921335,-2.8911061864644,-2.8433368444182,-2.78278485516027,-2.73371180627174,-2.66779678572176,-2.57811346364657,-2.46701756274268,-2.39050044891327,-2.25150944316943,-2.05622434615472,-1.78365130339746,-1.56029808754008,-1.3004976695059
"125",125,-4.89549934683147,-4.78179546382113,-4.62995187925074,-4.56438409414181,-4.52010714949681,-4.47876714316652,-4.4505741988265,-4.41815269502104,-4.39275405022714,-4.36217534742245,-4.3374567460446,-4.31790072119132,-4.29600393160016,-4.27106857942809,-4.25091079172067,-4.23280252171476,-4.20876413629092,-4.19168506565928,-4.16667210491126,-4.15465162220562,-4.13364429003231,-4.11427315808155,-4.09621744276455,-4.07477646184526,-4.05840180470121,-4.0448353961265,-4.02777057860799,-4.00983555893805,-3.99582458982199,-3.98355968227145,-3.96272968774594,-3.94924662668617,-3.93388242535324,-3.91691745418178,-3.89870965960195,-3.87426097557028,-3.86097598913148,-3.84575121599897,-3.82283659757618,-3.81023601541014,-3.79473736170803,-3.77435262820073,-3.75837984554028,-3.73564499410477,-3.71147369176757,-3.68463202058977,-3.65845930111792,-3.63448374225065,-3.61711656840224,-3.59386567393589,-3.56429487699373,-3.52724673968841,-3.48674051670434,-3.45158457712487,-3.41286834824762,-3.36671048144076,-3.30800825409786,-3.26896935648234,-3.22247973717491,-3.14537612282332,-3.07004079575254,-3.0035874221317,-2.91194805541412,-2.85388188830999,-2.80423301788212,-2.74403631595101,-2.6894917433379,-2.64764931542237,-2.60120068425767,-2.55874784142145,-2.50184281793243,-2.45600714026874,-2.41682404047967,-2.35069567800747,-2.32228340066252,-2.28414591472437,-2.25452867123029,-2.21911651822785,-2.18572267018589,-2.15109871547054,-2.11765856916172,-2.07984837906649,-2.04654095305587,-2.00541107902053,-1.96535347966335,-1.93498819541093,-1.88784831152396,-1.86202267147834,-1.83110516480249,-1.78696359728926,-1.74701067058103,-1.70652862606295,-1.61780056806714,-1.5633430211368,-1.5166757571409,-1.45851512382446,-1.35652057392209,-1.28702392764155,-1.0678316212676
"126",126,-3.99598419053423,-3.7966685598123,-3.68132293937612,-3.55169440582039,-3.48924083597026,-3.42043581197218,-3.38294215047648,-3.34552016610373,-3.30668553155253,-3.26789834442764,-3.24143442377568,-3.21155616226489,-3.19592211110991,-3.16830733135717,-3.14103137423498,-3.11670725552703,-3.09712708022989,-3.07944570067979,-3.05318001460755,-3.03775683072161,-3.01850772606816,-2.9970339039025,-2.97705504076882,-2.96231341483687,-2.95151535473233,-2.93743750114358,-2.92578720252569,-2.90884029947057,-2.89143997107914,-2.87295031803066,-2.85897396952201,-2.84723666232948,-2.83344585001568,-2.82038648832489,-2.80746298259978,-2.79164312260925,-2.76640423678587,-2.75004044006,-2.741091318755,-2.73306750791003,-2.72204672782787,-2.70909678684949,-2.69728252331074,-2.67764630569747,-2.66543497360661,-2.64617938242871,-2.62603916191984,-2.61139780572908,-2.5907549950035,-2.57971458577582,-2.57100255131429,-2.55193179460848,-2.53517110781312,-2.51953552468578,-2.50333973717783,-2.49152324585155,-2.48089654766428,-2.46790827976372,-2.44262529198629,-2.42029312267139,-2.39676980802693,-2.37921828447514,-2.3626918338029,-2.34798757929992,-2.32881099758572,-2.30907731372423,-2.28926219774471,-2.26508141049087,-2.24129914095381,-2.21684094595357,-2.18483002286068,-2.16037974378048,-2.14070682314853,-2.11151239296946,-2.08718206232904,-2.03937382778313,-1.99205593330901,-1.93373508705275,-1.88252908798055,-1.82348428659714,-1.7530679183634,-1.63498802021391,-1.52294431103618,-1.28226038112496,-1.15996536455599,-0.987353224954934,-0.789166038555819,-0.683775073677792,-0.557954815821088,-0.480050411516691,-0.384654113821921,-0.27135617888059,-0.186958912630475,-0.0664421469074112,0.0105043979709435,0.145035314023433,0.243216593907411,0.407160015587258,0.622135083550851
"127",127,-4.78114113101598,-4.28832659116287,-4.00405152329222,-3.79091313718723,-3.70293776712799,-3.55176726906501,-3.48715329158288,-3.42852478761509,-3.3961593140971,-3.34949087952108,-3.29932932782873,-3.26320164029193,-3.23665969722998,-3.21553281452565,-3.17982860459838,-3.15509691275396,-3.13442894969108,-3.10602813319515,-3.08072696010935,-3.06368826632804,-3.04220893873678,-3.01754743536288,-2.99094093176605,-2.9719126397619,-2.94923141921635,-2.92391200852978,-2.89678886075523,-2.87761250264471,-2.86149341071211,-2.84586985541283,-2.82504813310859,-2.80752601828489,-2.78894466963636,-2.77402256281516,-2.75835904587267,-2.74435855239693,-2.72764024300592,-2.69973565475271,-2.68244236827707,-2.67028374730011,-2.65727950075623,-2.6365943232205,-2.6116511125918,-2.59195440854112,-2.57760234259498,-2.56019740922211,-2.5347209765616,-2.50852954270116,-2.48404191914748,-2.46273621281995,-2.43710149787915,-2.41353297667966,-2.38608468007322,-2.34230751566487,-2.31479456458423,-2.27864956363723,-2.24347402667971,-2.21611861321871,-2.18016953101626,-2.13553791728928,-2.10154429542408,-2.04917373817082,-2.0079516986333,-1.9393192594792,-1.87219399221772,-1.83069147377251,-1.75784774568264,-1.71597803514622,-1.62509374196117,-1.55374180592137,-1.5036134356978,-1.46241865379367,-1.42911814714033,-1.38545449410691,-1.32056026546623,-1.25258193418053,-1.19491811622667,-1.13692421942866,-1.08744392535335,-1.02612249552159,-0.958687757798032,-0.912722666471847,-0.849167807705278,-0.795002497044664,-0.759649008296484,-0.712053506801124,-0.666506103625687,-0.614700240501608,-0.546466241272635,-0.489005955016915,-0.436922402226161,-0.395723657067058,-0.324321195590313,-0.255469645857941,-0.177256589640265,-0.0794230507698799,0.0181620414830885,0.190225235543831,0.334495086336606
"128",128,-4.15151958503449,-4.00841297863952,-3.90427700314176,-3.83279844146421,-3.78658990251332,-3.71762975066113,-3.6647121019687,-3.63705236642825,-3.60363796622316,-3.55255069428873,-3.51122012644895,-3.47498393338061,-3.44333230280699,-3.40819659397541,-3.37088138500591,-3.32742399424426,-3.28308384889172,-3.24510853780514,-3.18341234446528,-3.12878248890933,-3.04249498729722,-2.97054926730825,-2.87607414318733,-2.72744769874159,-2.57699698511761,-2.49348787899849,-2.41800100294146,-2.33500512453623,-2.26911642282132,-2.19324136526174,-2.13363376896241,-2.07119048518834,-2.02353577754443,-1.96924393263795,-1.93320166495683,-1.89827406681737,-1.86618270669549,-1.82314413127176,-1.7853299219726,-1.73745156838892,-1.67707992102447,-1.59874541694969,-1.55748965553063,-1.48181385336315,-1.41524202843215,-1.34222306270622,-1.22148773865816,-1.11737415442156,-1.01594432407759,-0.935827256126375,-0.856605333134006,-0.799086317624034,-0.727293182425024,-0.673583280234287,-0.630335360285228,-0.576979492697661,-0.521880469410524,-0.489751234626206,-0.426828733071086,-0.399364110941235,-0.363559079856382,-0.336612495249798,-0.313118633445481,-0.284800748846042,-0.242864714045558,-0.212041525734914,-0.177502806301714,-0.15251286677215,-0.131239897929638,-0.100134184528341,-0.0645125856623308,-0.0412729575400762,-0.0108263111875639,0.00688697333480685,0.0388446752632956,0.0656722426814244,0.100891049108411,0.12544612255168,0.154504144087007,0.178018528418252,0.206480238919227,0.234524432673691,0.261511815130435,0.280834931112471,0.297809307234222,0.326866953031598,0.359926390469336,0.386445039475724,0.415735252389727,0.446641335004688,0.479347061486916,0.522366221355234,0.559771034716204,0.581152053423779,0.635725548952005,0.684038499888799,0.770336504580954,0.834506589524539,0.9082452766079
"129",129,-5.435663219548,-4.4161048570602,-3.8000445627519,-3.42582322510538,-3.17827558088207,-2.89031367011787,-2.76696114916289,-2.61222520801442,-2.54188437363427,-2.39519772720171,-2.33637429219332,-2.30321570823654,-2.26106717544766,-2.21575390119469,-2.16786770808478,-2.12966088605736,-2.09977992878571,-2.07277330219792,-2.04137343955983,-2.00933004464264,-1.9740732343208,-1.94432242725378,-1.92313401915652,-1.9026568046863,-1.87826900018891,-1.8561024766297,-1.83088445274654,-1.80443623790758,-1.77684678593007,-1.75430272831359,-1.72941746492052,-1.70899875953239,-1.68509177044882,-1.65613164924115,-1.63254895608634,-1.60609928750657,-1.57797210568551,-1.54712945846307,-1.52351099149471,-1.48050133475827,-1.44926566724527,-1.40693705654135,-1.37934052528627,-1.33691783528655,-1.28992447100212,-1.23003321396531,-1.18701142876145,-1.15294555443652,-1.11838334925323,-1.09761771686329,-1.05258905368225,-1.00238972531484,-0.93926717215471,-0.892275861155619,-0.844767175568717,-0.781949949847652,-0.740990156247387,-0.675200996977358,-0.634246717274824,-0.583725309210683,-0.533718120578848,-0.493562929556414,-0.445001070225031,-0.409232730496933,-0.357289077754928,-0.333758360578789,-0.288534731160726,-0.234454299912725,-0.195740294416893,-0.156427751186978,-0.124373642586428,-0.0756906122070265,-0.0432679487346535,-0.00751101400175703,0.0246282396215264,0.0693514042301558,0.106096226566976,0.145007636690274,0.19354418330955,0.229132974071585,0.274560631842156,0.303768049169459,0.344461560277238,0.379367073030851,0.401831166861797,0.434774785043782,0.480029188592743,0.518492680765659,0.565309044021761,0.611117621698992,0.660706820795602,0.701586030579507,0.741884233340023,0.80989392713464,0.875970928965595,0.947474003786042,1.01063553555178,1.09246050745011,1.24756007534636
"130",130,-2.83919473583604,-2.63362879788908,-2.53506877260001,-2.44011518983116,-2.36476279363742,-2.31450089576147,-2.26395584989511,-2.22193464402608,-2.18395879082278,-2.1459800032641,-2.09909845667947,-2.06153314348184,-2.03093642230262,-2.00513139812534,-1.98031875457497,-1.95098925153274,-1.92743770910004,-1.90286440496439,-1.87686962893009,-1.84688557693645,-1.81659319461186,-1.79670097857947,-1.77800494441882,-1.75803158920386,-1.73464984718623,-1.71902911280849,-1.68906383510179,-1.67188192251509,-1.65015498473961,-1.62667307515831,-1.59886632996769,-1.57934691349456,-1.56127391368217,-1.54957162781901,-1.5328615946705,-1.51940363237553,-1.5056286893224,-1.48957959090026,-1.46711801190963,-1.45181986690168,-1.43726406397627,-1.42796007506678,-1.41326322301969,-1.39354247167073,-1.37284533795596,-1.35655450605696,-1.34714699220583,-1.33405784045803,-1.31844799737732,-1.30524824224419,-1.28571802892996,-1.26898176321845,-1.24618787353727,-1.22389975563063,-1.20758015953537,-1.1888202989996,-1.17138449451956,-1.15419978524612,-1.13480409902502,-1.11033139161195,-1.06937337904795,-1.03777467018723,-1.02506027435787,-0.996013435545508,-0.973386979695554,-0.947295334320224,-0.910697094023144,-0.87495979903312,-0.842589626955362,-0.813299149555928,-0.775770159923679,-0.717384680881525,-0.680273578811869,-0.620572983805316,-0.556283759076348,-0.481281440181715,-0.329622188402836,-0.214112158483743,-0.0917684396242481,-0.0108358238923447,0.154924184309907,0.252958249384942,0.38930460547162,0.479671575317006,0.549549617742726,0.65694262880186,0.730510716556374,0.790420531973341,0.877002180356439,0.943381430687373,1.00183645808838,1.06090841214457,1.1218242020878,1.20432456287388,1.2610713569022,1.34159829406897,1.44980835952004,1.58051859024018,1.79395237786955
"131",131,-5.40470789016009,-5.23660385047844,-5.11979345824222,-5.04248990177998,-4.94354249804752,-4.87328008801593,-4.81335342618838,-4.78416855288042,-4.75154970176219,-4.71714355784236,-4.67708328840917,-4.6388545365398,-4.60617007712494,-4.56487177195122,-4.52909608392867,-4.50642081191969,-4.47784045106769,-4.44385009613345,-4.41254089682119,-4.38211006309517,-4.35745662742139,-4.32241188731737,-4.2892982527288,-4.24203385049205,-4.20675197141156,-4.1778343475219,-4.1472805490871,-4.1254014717705,-4.09373902971328,-4.06447585712241,-4.04661535524483,-4.02267416669751,-3.99030939194185,-3.95980699872643,-3.9393134728657,-3.91210415774006,-3.89173627136767,-3.86661142423239,-3.84788251902145,-3.83105102355156,-3.80652108249908,-3.79055727977431,-3.75810963609946,-3.73206239932557,-3.72110556443481,-3.70363527146908,-3.6879858643269,-3.66370405487623,-3.63700409270481,-3.62122967439071,-3.59974753323823,-3.58216812025506,-3.56652704873962,-3.55132102388565,-3.53701156434786,-3.51677577098758,-3.49488177759923,-3.47553059000909,-3.45924273637081,-3.43286384295828,-3.40683239140731,-3.37911437193419,-3.34578699879173,-3.30354814974551,-3.27273933817389,-3.24048932107467,-3.1987031017722,-3.16255025840228,-3.11856974022851,-3.08300084378831,-3.02336439540709,-2.93984944946999,-2.85029233567382,-2.68411453054908,-2.44806842145865,-2.31959093688797,-2.1784793036716,-2.06953009050072,-1.95562295894631,-1.89598766584971,-1.82848217212437,-1.74128474665284,-1.67392577079857,-1.62393730531298,-1.55676207267608,-1.51540593705251,-1.45816747441039,-1.39227212640985,-1.3430697002228,-1.29610455706784,-1.24979758435332,-1.18455778774736,-1.12836770189517,-1.04938812611323,-0.987157894867902,-0.927381640994809,-0.840089947091574,-0.706674307871055,-0.552275367049356
"132",132,-5.06539188941368,-4.75634733362801,-4.64351836545685,-4.57383279098652,-4.50626885899228,-4.45627372558228,-4.41423938551217,-4.3634913262588,-4.32363285597886,-4.28473192104309,-4.23429677922879,-4.2121001056361,-4.18239179433024,-4.14991152995112,-4.11186211154939,-4.07647784145897,-4.05233591664968,-4.01681885984126,-3.98142877260747,-3.94353709551592,-3.91138285301011,-3.87848460463417,-3.84541718641578,-3.81325209175822,-3.77420325984124,-3.73781894086399,-3.67691132781409,-3.61870192151138,-3.57304941241971,-3.52921671017937,-3.46149388880479,-3.39086900308477,-3.32305608629662,-3.27511733166809,-3.21891001578478,-3.13811835350296,-3.0570167313914,-3.00234683258162,-2.92756381936375,-2.85630385105326,-2.80475559046271,-2.75462773225489,-2.69687234333898,-2.66026147933943,-2.61586307504865,-2.57501797521629,-2.53055546820384,-2.50343048778039,-2.46505906442703,-2.44116145309908,-2.40044592083534,-2.35410151356578,-2.32376470233392,-2.28381741217638,-2.25328344875112,-2.22540244030606,-2.19615028548504,-2.15690358374279,-2.1354766932185,-2.09741768243991,-2.06847459690263,-2.03921725850676,-2.01397627689872,-1.98510686728564,-1.9481746916832,-1.91160376028089,-1.88271538203148,-1.85136322982321,-1.8211707631102,-1.79533891265047,-1.76010994735432,-1.7369690296304,-1.718347383449,-1.69502483572096,-1.66601041391378,-1.6427685081736,-1.59353334085783,-1.5672089053615,-1.53393348014759,-1.5074192431952,-1.48349773833549,-1.44842730869976,-1.42556794926894,-1.39768898949046,-1.36326199396572,-1.33770576468459,-1.30015248472381,-1.26845654473382,-1.24101691581044,-1.20382100894203,-1.15861924384928,-1.12020446569485,-1.07850299871503,-1.02780918149603,-0.98194614452588,-0.904233422306689,-0.827843065516893,-0.737041219164976,-0.571865030631062
"133",133,-5.08522649446027,-4.80214531071243,-4.6736289145112,-4.60813504984122,-4.56012658847779,-4.51985700478088,-4.4826013485083,-4.43447564214361,-4.39816165386493,-4.36513505405211,-4.33448150213765,-4.30797166805395,-4.28452275853931,-4.26566356734443,-4.24436886819104,-4.22569894071079,-4.20474854026952,-4.17996408633214,-4.16559226746691,-4.14821531676382,-4.13433340961543,-4.11655895278618,-4.09414464715278,-4.07541933255496,-4.05428462337405,-4.03780364599925,-4.01672143978535,-3.99986648379495,-3.98445044799087,-3.96366278705153,-3.94509284263307,-3.92808376336162,-3.91032168769341,-3.88913782690482,-3.86976039176686,-3.85281487377296,-3.83473127826109,-3.82106903506295,-3.79896181972404,-3.78586526622678,-3.76615826839311,-3.75068228351532,-3.73021794773556,-3.70547992234086,-3.68435881043351,-3.64712310622308,-3.62446805296252,-3.58967801344249,-3.55501985238588,-3.52608802040286,-3.48405012055555,-3.45062259060208,-3.40550713545213,-3.35302984307717,-3.28340117194632,-3.22958613742883,-3.17286432057309,-3.10600200622874,-3.04104905562763,-2.99171000833574,-2.92938901990647,-2.8492879924828,-2.78930256519073,-2.69014718264498,-2.61030420458875,-2.55058622777029,-2.50040354052195,-2.45248127261614,-2.40272921081619,-2.36162583900167,-2.29816531022253,-2.2310214095282,-2.17758209543575,-2.140915595323,-2.10572117724622,-2.06744209877349,-2.02846276483011,-1.98665698314903,-1.9451235892324,-1.89903552180643,-1.85701814496049,-1.80917697595364,-1.7661265049609,-1.72868100812293,-1.69957404154478,-1.6452233550738,-1.59942774470754,-1.56243160032306,-1.5006654715694,-1.43729664503517,-1.360104925326,-1.31402223069615,-1.23514218610856,-1.15409040104112,-1.09505691199,-1.02287073575433,-0.9275663266842,-0.827838913523952,-0.643183116521711
"134",134,-5.14084000239546,-4.97441022891126,-4.88581578336145,-4.80037641472088,-4.74637568154545,-4.7031499095083,-4.66957892506965,-4.6282337142715,-4.59516349479447,-4.56410666142828,-4.53358967565086,-4.50382280454469,-4.47857456904058,-4.45762388112202,-4.43351394815733,-4.4145331631446,-4.39341090691303,-4.3684874714299,-4.35035549875965,-4.33872275480503,-4.31922551012892,-4.30936827370382,-4.29401041512899,-4.27801583193584,-4.25906314101929,-4.24438348726376,-4.22938579907985,-4.21818293537953,-4.19931851502099,-4.17830516582172,-4.16263452048448,-4.14592936768932,-4.11762269353517,-4.10398773676651,-4.09673289273243,-4.07904162451163,-4.05254929723183,-4.03663154764398,-4.01982405094144,-4.00440301931301,-3.99250488411288,-3.97083746413646,-3.94953641616984,-3.92083805076203,-3.8945980056117,-3.87604065568834,-3.84325857151558,-3.80886116682743,-3.78957708180397,-3.76127404928205,-3.72767347396987,-3.70282982053665,-3.65639105800392,-3.59186331222845,-3.51462845570635,-3.46931419384233,-3.40942194516993,-3.34912133570228,-3.30150084033989,-3.2127912661426,-3.16299785265599,-3.08369715564855,-3.03638020807171,-2.96582979312967,-2.88120307252213,-2.81684588588603,-2.75477499818856,-2.70869589433521,-2.65679742536404,-2.59525130802107,-2.54226411036308,-2.50386498296924,-2.45408046224243,-2.4029574991059,-2.36585872472271,-2.30801643127494,-2.25642111968335,-2.22208256493145,-2.16800567052971,-2.13402253565599,-2.08443514067568,-2.0527422208933,-1.99601986847573,-1.96255333429549,-1.93148853325416,-1.87163014981341,-1.81515551186496,-1.77484804445059,-1.7131891829025,-1.6666546668627,-1.60782816567643,-1.55677692599885,-1.49697182227103,-1.44809169853772,-1.37488393778761,-1.31410229813896,-1.25290465683363,-1.09099674273502,-0.84291523951781
"135",135,-4.70631176831462,-4.5337510076118,-4.43697775242558,-4.36981556004642,-4.31594288480546,-4.26542329543699,-4.2088757416521,-4.16604547671214,-4.12233637900769,-4.08593398150629,-4.04929540829181,-4.01664482599823,-3.98074938740284,-3.94620553070363,-3.91166521192414,-3.86056668354486,-3.80823180318407,-3.7739457361219,-3.71275878717251,-3.6542255166641,-3.59516553399353,-3.54782057739293,-3.43824703091666,-3.31122042091382,-3.10580026301644,-2.93700223883316,-2.85443261505561,-2.78686519742255,-2.68710305064365,-2.59433830454789,-2.51071409331471,-2.45587108719677,-2.36931396900939,-2.30703297014397,-2.24476300771012,-2.19889506463269,-2.14175050724937,-2.06836095831371,-2.01495907713522,-1.93939935655136,-1.88525189615862,-1.84169963853262,-1.79246142119309,-1.75705513818829,-1.72904402863487,-1.68547198297692,-1.65793784284098,-1.62940617416913,-1.59514539153821,-1.55741387989229,-1.5206896190043,-1.49842829662858,-1.46750808641559,-1.43083727040233,-1.41573595623124,-1.3829973463965,-1.3643546525868,-1.33703589938482,-1.30111026370774,-1.26660657682788,-1.2361779643898,-1.20930655525493,-1.18912836008987,-1.15190735428148,-1.12552684240203,-1.09019704585368,-1.04017995498817,-1.00036420259297,-0.973515469499152,-0.930108622175571,-0.897279339087581,-0.884207412113545,-0.851594947407714,-0.809616474621975,-0.774028880458854,-0.723469372608346,-0.67769110345335,-0.63096323147314,-0.566995960336489,-0.527725866690924,-0.500855533119373,-0.472744685880928,-0.438326067693392,-0.403135702857133,-0.346528502601109,-0.324642902627695,-0.287196988369816,-0.24059023590842,-0.181844835185684,-0.100041480688587,-0.0462763883383407,-0.00554936233673715,0.0420604272918121,0.102705275442678,0.152858476420303,0.227582982579829,0.304066687233807,0.368045902208924,0.511765114989421
