Dataset,RSD.log10sd,RSD.log10mad,RSD.log10iqr,RSD.log10ci90,RSD.log10ci95,Model,sigmaH,DAF,AHU,Residuals
160,1.77638879305399,2.02768632721623,2.91298553296333,5.59135298346441,6.15502714058396,0.880600634762282,0.0197064778224462,0.000995877785687667,0.026367762078487,0.0562519956789646
161,1.63050907569547,1.81534340653691,2.50588757802695,5.28136465370214,5.81052527295095,0.879115445527898,0.0270933864266819,0.00268339424548519,0.0318451188651638,0.0605917233560111
162,2.24447650084335,2.30575468467678,4.25914350394919,6.06864573834917,6.3776992818945,0.904504898908783,0.0298082559787291,0.000258611290678094,0.0154545755395401,0.0328838766801315
163,2.08394378292268,1.76646031480058,2.76023016429721,6.43140109966187,7.99611385962871,0.133442254931104,0.0357069811149421,0.00063576104948787,0.0213665064763707,0.804120401547029
164,1.72459869297029,1.10895604253806,1.55222825971456,5.73326001269301,6.22009424730159,0.882709576097337,0.0175547196515315,0.00115618193521619,0.0262823308549356,0.0756218559949084
165,3.02298320148757,1.49644675264738,6.27406403879897,7.4753731455823,7.81151222897501,0.955508608065477,0.0208218475396407,0.000309485700226208,0.00877304989331973,0.0128873596662441
166,2.88301640603372,2.11813156583765,6.01414584888158,7.41110765270203,7.72460945522352,0.943119562875206,0.0202294186819002,0.000229911411246069,0.0099551968583182,0.015813749338834
167,2.27654905143307,3.36503795267276,4.74407807110933,6.26809826353922,6.60359223909836,0.92841192858949,0.0212951541766671,0.000566577643828168,0.016788885704193,0.0280403371234015
168,1.75418166926314,1.79140282964225,3.04051621966463,5.21894963524985,5.69231766896146,0.849163481140263,0.0237737496525387,0.00147631685131774,0.0262710915267757,0.0857325674229419
169,2.00117253872469,0.817700796831951,3.14089915755501,5.73979947199862,6.17876743736655,0.869561678960793,0.0188264304927876,0.00103549860233834,0.0191669782053042,0.0833590521031154
170,1.58245522415654,0.770597786596907,1.12338753549307,5.32970805137278,5.89079211871963,0.803325577127321,0.0170382281538007,0.000207486578567881,0.0286795151729,0.137537054604704
171,1.8784889909755,1.50082385716654,3.42198580980438,5.25574466132673,5.71410218741791,0.633620389821506,0.0232387116304498,0.000739303719066164,0.0263185958031927,0.311355174491045
172,2.22996847430414,2.36430631533339,4.33728140897604,5.87777453403083,6.21838212466124,0.870040351003369,0.0212072803915758,0.00162986440970681,0.0172474462574973,0.0604921301983692
173,1.78254607339968,0.997131413933287,2.58988813669509,5.24984629169601,5.98240897909571,0.50132583430842,0.0273817783097563,0.00163440313197189,0.0267562573117995,0.432091522689076
174,1.75717093550244,1.30593638187276,1.86710500009706,5.69750453161963,6.14543012843077,0.855458217288115,0.0201324701649396,0.001358769665054,0.0284656319183187,0.0830220698003588
175,1.78143990800291,0.787096492055409,1.12938466498565,5.63563556150491,6.09393015613485,0.875017211699143,0.0175230641123904,0.00170216890915376,0.0268301195147866,0.0674237880005939
176,1.79396062998878,0.809189078098839,1.28860770993495,5.66389303125255,6.10756060055919,0.873452303400222,0.0164111052506003,0.00227676305135466,0.0262633887382711,0.0626236533403618
177,1.80486874687715,0.792816474059509,1.14366101095414,5.65257124699799,6.10527424949789,0.878669232623649,0.0181601666565222,0.00178163318678587,0.0245833677419323,0.0647562217520578
178,2.99829995526325,1.62791182293161,6.14644731942477,7.43898356292129,7.72819975359695,0.953421574912272,0.0196866950251341,0.000393757254369764,0.00877323771235388,0.0171536831184425
179,1.78442280973504,1.21674930971451,2.82695294447175,5.11243935157515,5.79230339137134,0.523972821906377,0.0254538952406989,0.000995836203433401,0.0196496181910478,0.420031882804388
180,2.08857696504986,2.66047804346046,3.72245664516427,5.53266016731028,7.1389157741604,0.447534278920465,0.03735401604275,0.00172030260605078,0.0170191581818268,0.478427218099443
181,1.58478857311571,0.804205959038134,1.32874848871414,5.17506364216983,5.73098322773236,0.718906775037743,0.0257852174918933,0.000812257023220647,0.0317374359943244,0.224080035537409
182,1.56940665250922,0.795402388414499,1.09350470130452,5.53646835280923,6.03635818661163,0.811764167094361,0.0220854747074197,0.0013207848782845,0.0350210233019641,0.123802438774004
183,1.59250598587491,0.836613747307329,1.14664802195436,5.43994878895519,5.96885468506603,0.825629672415454,0.0206057720156098,0.00238153844026869,0.0291275958658818,0.105162461421857
184,2.0572861451591,2.61499253977664,3.55259196015994,5.76847338283983,6.54738289137336,0.29893755035673,0.0371723289927271,0.00275516352924073,0.0221539112170312,0.6233965513895
185,1.98357548183374,2.32866099174018,3.10079909709269,6.19513585200584,6.55668803326789,0.872382182673831,0.0197961237695124,0.0016294190214739,0.0199727265739132,0.0765671201605744
186,1.63909373988288,0.810388868077056,1.09760273436825,5.55915456292851,6.01250184759519,0.862463738948511,0.0184957952240341,0.00141866455154675,0.0350376461897425,0.0603451620162981
187,1.72712826845575,1.56772490936001,2.82375374453699,5.42542746996507,5.8939767851445,0.821256406147136,0.023769488042681,0.00234112869298873,0.0279252794034741,0.110759511452047
188,1.60316020200659,0.822920881504895,1.1518660974078,5.36674201061713,5.91895886123802,0.756071392380646,0.018912551927707,0.000475108334844017,0.0333566520119967,0.172915823298254
189,1.59951533768072,1.12186090135602,2.43886155506828,4.82582145292477,5.36680356198674,0.77114598830996,0.0250300171320887,0.00255464572550031,0.032238489406253,0.133272867898332
190,1.67309512663796,1.15804801099385,2.67534189481196,4.96598917330161,5.47903350522644,0.821692892084609,0.0234951362697197,0.00200568342129915,0.030272297823895,0.104814064735406
191,2.95556777779955,1.64941688689985,6.11988383303776,7.42880622322172,7.77838671283312,0.94603511679905,0.0202726137752839,0.000217193793801071,0.00996346365035979,0.0201649134866149
192,1.60950793192781,1.13247074017515,2.35959560656774,4.82010313734106,5.33079000286957,0.772870251303012,0.0228262870785881,0.00292334913494522,0.0323905018004235,0.149636733425229
193,2.2371677828557,0.850397862747555,3.56847257777023,6.36341774531564,6.8052867907903,0.879571258011003,0.0159972491059599,0.000364999819413221,0.0157074784844545,0.0826820278300697
194,1.93305213530231,1.29943751109013,3.18316185675823,5.7805905174334,6.17396996278337,0.888084731534309,0.0160071188578994,0.00198604724625885,0.019585439246115,0.0656877294010979
195,1.71248947415854,0.84195553466659,1.46664212444097,5.39054715571692,6.02858507044989,0.797596046279808,0.0204133479268019,0.00274559584346121,0.0311605443563576,0.140668009225524
196,1.98699341048333,1.2776947497262,3.7596227653825,5.50949315775646,5.98035127327327,0.88527537552018,0.0215423865410023,0.000674770607625983,0.0231304374929614,0.0673026231060315
197,0.816804794896023,0.669017825348551,0.93057820634807,2.60550668862521,3.26264613654409,0.22466409413004,0.303183614359433,0.00234378586959144,0.13026388222868,0.328223667924157
198,0.823427697298659,0.653798495179822,0.879345137226349,2.6044209537808,3.41988755853375,0.250291627302176,0.30327383170406,0.00478367503372947,0.111495642439763,0.317514603559151
199,1.55659525627377,1.75910267177262,2.57073283319597,4.9030193935682,5.38785241349386,0.809786058374464,0.0265927624703881,0.00228531857939519,0.0361239450695125,0.0866887719490694
200,1.62035561992624,0.757519802106881,1.06468160921763,5.85625486558523,6.25477526131151,0.824599242171205,0.0927457597062439,0.00174574587171341,0.031325947849657,0.0440948861546066
201,1.5826040528167,1.74112280967924,2.53933908177492,5.03239098349848,5.52952391238417,0.826787390508521,0.027632974394493,0.0020768798683239,0.0349972648633245,0.069231736895813
202,1.65094465635662,0.784267292040504,1.1292173654139,5.9371427906741,6.38803887626651,0.817954614599917,0.0952768820976115,0.00200463768907996,0.0304360004575475,0.0376924958564787
203,1.85809316075277,1.14441765787438,1.62379212821158,5.90367545682638,6.24084259151216,0.893398280207462,0.0199962947853557,0.000633427159628706,0.0238800764792023,0.0601173110110895
204,1.84073947010732,1.1239911872704,1.55881871373985,5.86710996826959,6.25181283170659,0.878059255202092,0.0175303902369668,0.00111744104966972,0.0245129086125435,0.0664294935113432
205,1.67277164247874,0.667731171633755,1.01823811964408,5.37717056221197,5.93341308066577,0.788677503792695,0.0170956125834633,0.000402945184317491,0.0289314608249479,0.145978445621092
206,1.60762789601035,0.849182890992424,1.14487381265152,5.50952290409201,6.00463938716194,0.821077900997459,0.0210645399190713,0.0015229417148367,0.0315575048390819,0.103922058754761
207,1.82857382630166,2.07236349712726,3.19345484810887,5.21201256504747,6.18698885659796,0.290618592728987,0.0391298194848265,0.000327681365501019,0.0308601430944101,0.627431674584175
208,1.41665756363168,0.886047786143864,1.74275074468389,4.62877031657109,5.18231901741261,0.703560614039536,0.0253321955879995,0.000693781554990044,0.037181056380288,0.214915882016983
209,1.72940710110018,1.19586401348698,2.9826974158283,5.24336199654367,5.6113767284627,0.798568537434833,0.0315982880329673,0.000657287100158372,0.0286119905141619,0.124787771273742
210,1.76091868250361,0.876273474423744,1.20537043736457,5.53959765237356,5.94509009360091,0.884121097730424,0.0197665528981683,0.00108908581044381,0.0258096642605904,0.0507885111036773
211,1.5998610816864,0.718948385618113,0.971275702532838,5.34170663738732,5.90676171159737,0.839590206950926,0.0234947367657361,0.00141777608244796,0.0382558054330587,0.107749525617975
212,1.95956567212216,1.0322879471212,3.24951689086331,5.66855611640927,6.06996855258964,0.877202100605089,0.0194613071289745,0.000741317072327782,0.0260948110706139,0.0612953784292609
213,1.99087398298271,0.879818307470809,3.44922078210349,5.65512826719692,6.03525306742792,0.88383798202624,0.019287160636565,0.00134329788797206,0.0196184838347259,0.0689833744662157
214,1.48121250767959,0.676059502793697,1.0233303786807,4.92462581127966,5.49756129233395,0.755291425069675,0.0259115078491905,0.00241827159704862,0.0372073506522076,0.17614844744691
215,1.69760067830264,1.08543063202344,1.46226994207676,5.68399990540583,6.19176492847864,0.88864282206749,0.0196744847863668,0.00311833369562013,0.0330636423694685,0.0666857915568093
216,1.91293638755183,2.02321419749822,3.21254548630086,5.84875079492799,6.23759662524576,0.861222541667936,0.0250742473292634,0.000424819361868078,0.0241730794292334,0.0818643641649583
217,1.07353487279684,0.640657362057393,0.887803553785138,3.50063507316813,4.91657787953809,0.582008444059017,0.245395971196832,0.00235122674875974,0.0741179463122947,0.0787694589277441
218,1.78633506368608,1.60595592433137,2.13844711889991,5.87953680753212,6.38219846768367,0.882916180486936,0.0190471625610606,0.000725875260901606,0.0271653841647959,0.0687221149443162
219,1.56388370264444,1.0346228914896,1.85739354050173,4.76791896869324,5.16895414462501,0.812313105411573,0.0894433275594664,0.00103312565863013,0.0325420766677309,0.0618738743543178
220,2.07517431603497,1.96995065919095,2.67050613121124,6.20864610571198,6.53214052538646,0.902513721788328,0.0268835751991843,0.000393304579633369,0.0182311857726775,0.0424540629466023
221,1.30901596201527,0.695258852578304,0.982420017876143,4.68950344728585,5.16310122267215,0.692572175669597,0.155603292100748,0.00160245502453336,0.049928197026256,0.0760533563236341
222,1.97415751940417,1.57148664288172,3.55659415496257,5.61871436106159,6.08782168662511,0.891795127906353,0.0205358552237277,0.00212369379455815,0.0210188377975899,0.0494466698302544
223,1.86388937748097,2.22099070950506,3.28792452768933,5.46957572173552,6.03430009597028,0.663430430690391,0.0370747554476685,0.00247439688902314,0.0216658399564691,0.27383435057565
224,1.8433195415877,2.04493680228331,3.12122668501422,5.47562372742771,6.03750983684559,0.668820677010611,0.0310648536850065,0.00107593158376408,0.0297644852418872,0.274378192909537
225,1.91233817389817,2.68933124953976,3.53166118917536,5.73155030800658,6.08916632329619,0.919202978758258,0.0194059326616472,0.000959452057618633,0.0228392918419998,0.0438908971235027
226,1.35515995593057,1.06928714431964,1.5460736450882,4.26943019901519,5.68413916043931,0.0632593363048427,0.0867001911004887,0.00297321120367694,0.0394394847649508,0.805335698980003
227,1.36217702752726,0.720003962762434,1.33320474911855,4.49127703887834,5.18184531593144,0.661993221614073,0.0255755093901473,0.000989895266125848,0.0504851070978368,0.234907950352942
228,1.91862077656333,0.972224771776019,3.30650621225539,5.53491934505531,5.96896934276164,0.897186930729366,0.0226851163443304,0.000929085705966337,0.0208720045382661,0.0530320501818349
229,1.92412454582726,1.42308914207561,2.62339564442492,5.96127867953221,6.34793133880713,0.874001512328509,0.0200557352310246,0.000424638677508003,0.0203138586775522,0.0719622360663398
230,2.00551063560916,1.72914065243716,3.61209282182174,5.47033764667232,6.01797811039378,0.646199508833663,0.0250145581479319,0.00115512577220752,0.0258105655865989,0.283801906345371
231,2.32173159117276,1.93285688776111,4.40855210807107,6.37136495478632,6.72721765153397,0.801490776659181,0.0173285074874994,0.000122075695966202,0.0178237410386058,0.156975420538557
232,1.50222713277355,0.742398258374934,0.998119102661359,5.55644060517495,6.21727748872843,0.81442002116967,0.0186287146310868,0.00103356441268558,0.0337016086056819,0.113400681196382
233,1.00740220861808,0.815096038215637,1.12903059615989,3.18598684585975,4.012763227856,0.500005535815304,0.256323260429513,0.00442809604674412,0.0866419419015262,0.128553119453059
234,0.762370742952287,0.65475600620584,0.893500874733828,2.4360977045329,3.08529187335609,0.158791085491532,0.493234729219959,0.00977060856187345,0.1447202947044,0.165724304049493
235,1.61623408404713,0.910278553941607,1.24684513528913,5.42720526237623,5.85726559339395,0.822519491625948,0.019885310437349,0.0019322344223409,0.0378825829361467,0.0939042999781719
236,1.11897517271193,0.677901001548029,0.930773464001741,3.22888125269509,5.24212452294183,0.595097952471725,0.217430605758411,0.00511011680166745,0.0679302641483464,0.0937950245272366
237,1.55771669605938,0.690406712094473,0.993126619436671,5.89119169165995,6.39985331190228,0.791392929088622,0.108803535556165,0.0025344046680996,0.033791547233963,0.0352010196781438
238,3.00751664289504,1.90045696181223,6.12037302789005,7.31755028832997,7.64695798703303,0.955370670815974,0.0205919415710246,0.00030675719443102,0.00907699693201231,0.013350238434505
239,3.04406453271334,1.7050285097904,6.22755911687431,7.48994684138629,7.83225208821106,0.960597486004704,0.0193903317266179,0.000296600642359323,0.00850656582775038,0.0134856554431715
240,1.84145166247282,1.18609725222174,2.37438613348631,5.65152302802832,6.03025536668919,0.882980171084253,0.0202317809395819,0.000231642243340544,0.0261336875260649,0.068140883870338
241,2.15263378800027,1.52664899652386,3.72339087044974,6.11758911151873,6.4972583124145,0.908879174756356,0.0376906321128821,0.000778095295008341,0.0172160059243426,0.0307711839083608
242,1.47796612198196,0.755053944174401,1.45420619116259,4.64529554749084,5.28369795168839,0.781369528870411,0.0198078028191566,0.00176238067170154,0.0455361992728874,0.126456378090066
243,2.06954826274027,2.83525030785436,3.78730320189236,6.27895488786627,6.70187854429932,0.8625241777422,0.017141243772629,0.000243787819680023,0.0227551382143934,0.0827353260169353
244,1.66129797190316,2.07667038097495,2.86034046825335,5.0536472510627,5.52653248684207,0.883369373075495,0.0259281492615556,0.00089068571222026,0.0330641371015195,0.0554010816987416
245,1.6212861531305,2.19986820986091,2.97995951712928,4.7959096977706,5.28223981573809,0.826277838893814,0.0329477942673835,0.00125559130936514,0.0319786093642262,0.0907969810773065
246,1.76382449523726,2.19831730467644,2.94970158708886,5.43556917627487,5.86852942204728,0.8698158440557,0.0326070615654763,0.000647028695834969,0.026352312260522,0.0553433355950012
247,3.00805828843277,2.05524549598387,6.27051975104718,7.56644286071156,7.84222680804174,0.954838022664977,0.017411007474814,0.000175518200786206,0.00880492553403095,0.0211509483053512
248,1.87833919427104,1.43301272241413,2.14435455153967,6.03463524291792,6.39124497878902,0.876615950104464,0.0180718838381684,0.00118244544090869,0.0251766785590187,0.0673844157944722
249,1.65778424789771,1.28954290461402,2.80042680366207,4.86262772849123,5.27107395466508,0.883692970402913,0.0262582644087923,0.00080951093301659,0.0291150805104977,0.0517129250438887
250,1.67511494821862,1.23409507500932,2.6601463855283,4.99331748350355,5.49988428208979,0.845745557840885,0.0241360780970309,0.00148869067289314,0.034782325359997,0.0710915668162225
251,1.84853324077588,1.04472861550698,1.52133507473208,5.66772515095749,6.11230866927576,0.872669948933595,0.0198247160684496,0.000649233698506928,0.0253093032749343,0.0707515091573053
252,1.77154998630995,1.84573841910911,3.06063340708196,5.24996082933996,5.70930197844693,0.856877117650531,0.0240382346334349,0.00131195826277716,0.0293403143485982,0.0713971256278096
253,1.74512642753997,1.11798709065501,1.4986287927365,5.83276481415613,6.29864904504418,0.888077662688107,0.02233389990601,0.00066571645979139,0.0253548528131879,0.0543444663577674
254,1.84842387672632,1.85837942699017,2.86641451965144,5.56061020065427,6.27660226255422,0.621926824059759,0.0237610077884437,0.00217215679462803,0.0225296766261206,0.338427386494933
255,1.67526098008723,0.532181470862337,0.787764631194187,5.46027737951012,6.10846588553524,0.828645308391424,0.0183749662082113,0.00200823615011423,0.0308441372736046,0.0950063289237963
256,1.64480283524517,0.856705197556543,1.1667087046771,5.56173487636979,6.09844150762081,0.855231409381046,0.0195139195411614,0.00158152452226603,0.0313100564854387,0.0812228850302639
257,1.44779956610946,0.532264735396476,0.717342479654659,5.18962363309051,5.74258362763553,0.847794984636767,0.0218242046358439,0.00263871748859464,0.0416822993748275,0.0832708076824888
258,1.87838085127849,1.37762778490782,2.24200637158862,5.92191723641733,6.36496370047907,0.846865452860001,0.0172400453789424,0.00107476645739029,0.0241077957904404,0.0909876724806879
259,1.67099973943764,1.21371132534991,2.76251706476473,4.83713641727873,5.42580878863203,0.80661364043011,0.0270771656777452,0.00163459766338113,0.0296904642966882,0.119342499803831
260,1.84918723370075,1.06931064195267,2.1829462970096,5.59252854641655,6.07314428156252,0.887574927940997,0.0185469592795183,0.00135989418593603,0.0239461402732677,0.0600393439506335
261,1.65008581800368,0.738793455331734,1.03619435697026,5.39700970816543,5.83063258295029,0.844433050201624,0.0188589968351294,0.000309712540038852,0.0311193803928301,0.0799478677858188
262,1.60177808065704,0.832082009595546,1.13307214530979,5.57168303015352,5.98256135029893,0.868144928022893,0.0244589729718894,0.000779318706340984,0.0324911274607277,0.0682859780886746
263,1.84293691197795,1.04044198059717,1.62494432451468,5.70557453576466,6.03002358851291,0.868879283017226,0.0180393280694167,0.00119681413538845,0.0272317759655797,0.0705917401819963
264,1.56981698476887,0.935473550006916,1.58237564689035,5.13525088160292,5.81362840742235,0.804083185822129,0.0230040377827894,0.00140079889434129,0.0339650498637274,0.125041135246286
265,1.67399005717191,0.797078013794518,1.13509671393532,5.30767862338962,5.73438408581589,0.826905521902951,0.023756073021954,0.000896857463333106,0.0329929592982899,0.0894340315054093
266,1.37973229883919,1.24250441533584,1.87276127659085,4.46720776791386,4.9420089993795,0.57314499953523,0.0333933479650049,0.00111151482830178,0.0501439688071241,0.324828022590692
267,1.46871165926744,1.99909905305927,2.67618172502714,4.31422682629561,4.68337353741238,0.765116254759418,0.0354849487625775,0.00146262494629818,0.03458319826766,0.141916181379946
268,2.06800641482546,2.88738933966279,3.55120506616517,6.1480456176459,6.58773487357886,0.915804728085997,0.013935919317095,0.000799233600247351,0.0200530095583173,0.0410156730348008
269,2.17339271908073,3.38073591171043,4.3258440732367,6.24857069620138,6.64738727954065,0.881448066548271,0.0151223371868623,0.000657407804841564,0.0181981052318529,0.0586374503579116
270,2.01042619448748,2.68736186723233,3.79774027938705,6.0445458883461,6.52484710047101,0.885098898504133,0.0170241541108315,0.000890428606234627,0.0205864698184456,0.0616882315392865
271,1.53081970194699,0.868849175950833,1.84335061849024,4.85801686498443,5.39681560862249,0.667848733991589,0.0267130885038163,0.00529778692620969,0.0359351222593834,0.240773839539557
