"","Dataset","X1.","X2.","X3.","X4.","X5.","X6.","X7.","X8.","X9.","X10.","X11.","X12.","X13.","X14.","X15.","X16.","X17.","X18.","X19.","X20.","X21.","X22.","X23.","X24.","X25.","X26.","X27.","X28.","X29.","X30.","X31.","X32.","X33.","X34.","X35.","X36.","X37.","X38.","X39.","X40.","X41.","X42.","X43.","X44.","X45.","X46.","X47.","X48.","X49.","X50.","X51.","X52.","X53.","X54.","X55.","X56.","X57.","X58.","X59.","X60.","X61.","X62.","X63.","X64.","X65.","X66.","X67.","X68.","X69.","X70.","X71.","X72.","X73.","X74.","X75.","X76.","X77.","X78.","X79.","X80.","X81.","X82.","X83.","X84.","X85.","X86.","X87.","X88.","X89.","X90.","X91.","X92.","X93.","X94.","X95.","X96.","X97.","X98.","X99."
"144",144,-4.51315619752159,-4.36826075855855,-4.247378739942,-4.16211660503731,-4.08122219769754,-3.98985782970863,-3.89045756194447,-3.80062918292541,-3.70503801514325,-3.60172271308061,-3.49751821621677,-3.38317741593558,-3.30274471534095,-3.23744743750698,-3.17022343953442,-3.11774694288834,-3.05414922920735,-3.0092470724454,-2.94590744918828,-2.90616430080045,-2.86422024188983,-2.82372022804342,-2.77316677281248,-2.72154326631687,-2.68590109864303,-2.63482783911682,-2.58992048324873,-2.53981796883962,-2.49985855140304,-2.45362551338494,-2.3903352525509,-2.3440841518094,-2.31439397775608,-2.26147040227906,-2.21918306946303,-2.16886596937228,-2.12189304214183,-2.06480438610976,-1.99265620183998,-1.90918616134271,-1.83291888027576,-1.70914519065674,-1.60325711039994,-1.5408234715094,-1.43878937220934,-1.36598263090236,-1.25909812956452,-1.22583941384059,-1.17870588063007,-1.12135684866142,-1.08261416032898,-0.999581018885375,-0.946326072268657,-0.897720885609921,-0.871115239469337,-0.814065346678658,-0.76234664479596,-0.721198607492687,-0.662843159769836,-0.624442151199406,-0.582872933978169,-0.538342857889314,-0.491133422403977,-0.445118959587542,-0.41250112884368,-0.373909036681241,-0.34302564168843,-0.312363852147988,-0.282957809679024,-0.244399443459274,-0.205153019358354,-0.174153161121608,-0.147996537714905,-0.108911691945433,-0.0768859243464177,-0.055493759781511,-0.00253550159672026,0.0209229952806477,0.0667777330088167,0.0980891354800396,0.119656544076395,0.150804062879296,0.180097803791487,0.222838308649203,0.247551632966975,0.278763679151163,0.306935530161077,0.363165531067252,0.402497792976641,0.447155935639692,0.474342544285246,0.514615490607627,0.563543317309923,0.601497181401495,0.653146684277847,0.719364380736919,0.786467682485145,0.90352326912649,1.10611337954325
"145",145,-5.65475194287338,-5.14923371170593,-4.94474712184391,-4.79240082516413,-4.73834291812679,-4.66611888895234,-4.62124212396902,-4.56722287724306,-4.52404140506334,-4.48323203181416,-4.44545143210163,-4.42182755981087,-4.39311112676226,-4.36530504620591,-4.33254903424459,-4.31269319084211,-4.29120637355784,-4.26940375179406,-4.23771225343347,-4.22036335354328,-4.19378486014463,-4.17393266329208,-4.15208468682748,-4.12794950440206,-4.10538675765333,-4.07999276391717,-4.06178409584879,-4.03482817899852,-4.01037630358665,-3.97962062267447,-3.95301408578766,-3.91876739800219,-3.88514350473681,-3.85547921949917,-3.83273053559443,-3.81172636525842,-3.77533125410448,-3.7519668613146,-3.73070093361876,-3.69894866195155,-3.67755915438594,-3.63558906097177,-3.61014309812568,-3.56745515167412,-3.5382206839659,-3.49135242070137,-3.45850414029798,-3.42559376707871,-3.3782806215067,-3.30946290303029,-3.25739245292278,-3.21727765439252,-3.15788766302332,-3.10830544485377,-3.05931780345321,-2.98375098863636,-2.93028924218323,-2.85300603608766,-2.76819540919501,-2.70987908642674,-2.60761614335672,-2.54853965356875,-2.45786159435091,-2.38029313856522,-2.33178424714782,-2.26818175618681,-2.18321367098141,-2.12572514108493,-2.07289895129108,-2.01582310650603,-1.96713441071321,-1.91005510171417,-1.85971329146257,-1.78454047151472,-1.74108865053032,-1.69014045751624,-1.64206010710357,-1.58303865760254,-1.54308874604684,-1.48516658300518,-1.44423854312606,-1.40050298406085,-1.35264276648173,-1.30806423061477,-1.25611868649665,-1.21424429717252,-1.17697568719584,-1.14341122142268,-1.08620433803879,-1.04253278248738,-0.999074093699334,-0.942856840398093,-0.898006597501228,-0.859328558105971,-0.784682819174784,-0.72593558279186,-0.625807584108462,-0.49996271193562,-0.375408909254672
"146",146,-4.16065217407895,-3.98212309874056,-3.86306785051783,-3.79105685293746,-3.74833731639472,-3.69039165100807,-3.63133606142943,-3.60267645833463,-3.56568665621873,-3.5252079319524,-3.49107156366653,-3.45831250237481,-3.43486970737108,-3.39132742981828,-3.36395981719051,-3.33376232791712,-3.29403039617656,-3.25440162631106,-3.22642231880816,-3.20544165485536,-3.17922921223126,-3.14222482983345,-3.11301528457358,-3.08520819479692,-3.06295618586505,-3.03887902696211,-3.00920898996139,-2.97954815161477,-2.94588114910387,-2.92674883301528,-2.90213664692958,-2.87989472177906,-2.86492208323458,-2.85018593517689,-2.82593412165081,-2.81292763587318,-2.79774112621327,-2.78005014977432,-2.75945515858066,-2.73042847722538,-2.71027168766504,-2.69674728147244,-2.67668909441278,-2.65147649911792,-2.62293812458229,-2.60323076079377,-2.58434662729014,-2.56608978684123,-2.55017069908464,-2.53074459085171,-2.51070061454504,-2.48846063253895,-2.47112648823953,-2.44486953286629,-2.42624923140777,-2.40903545630084,-2.37672771320161,-2.35979294788447,-2.34004929288716,-2.32032566945099,-2.29336857019707,-2.25235447818108,-2.22720431027752,-2.18618404220663,-2.14595482873812,-2.0932311896261,-2.02307214453953,-1.96122220557605,-1.88322150829215,-1.79116194373539,-1.61236045578445,-1.25489196767288,-1.10218674649428,-0.813292703795166,-0.644315815950752,-0.437201425665415,-0.343054412245634,-0.236376570910398,-0.112662418015478,-0.05618841622377,0.0707510752520497,0.146711822798927,0.221047748958158,0.297698926360791,0.349544910622666,0.458949631650029,0.519831309694646,0.568212500098734,0.631421173206336,0.696137263104869,0.753918191430537,0.82315610766434,0.879656985874563,0.919570992208035,0.983148569737652,1.04604136886888,1.11641045006051,1.21613196059539,1.3350202637933
"147",147,-6.8435380157074,-6.15999276619267,-5.7299650399351,-5.54345028934973,-5.43938291124393,-5.38312742560281,-5.32550683341566,-5.26995643558381,-5.2227476688673,-5.19969076064553,-5.16552034580631,-5.1382483760714,-5.10799455299089,-5.08871237792851,-5.05498898488255,-5.03760255996647,-5.01511357807754,-4.99675314776004,-4.97532906129808,-4.95018089765452,-4.93053572108595,-4.91819860054162,-4.89155989609948,-4.86313185076033,-4.84764992430133,-4.82652930443313,-4.7994978589312,-4.7750644619957,-4.7541469966236,-4.73057343298083,-4.70321572559076,-4.68449061021846,-4.66919259536361,-4.64476792170375,-4.63012793756446,-4.60539650391635,-4.58368178453522,-4.55725219039917,-4.5383926591185,-4.51669929635686,-4.48204777453251,-4.4517762300292,-4.41692615712148,-4.39583227418926,-4.3570184897516,-4.31061184391739,-4.26908887688031,-4.23403024334081,-4.20010055974574,-4.15065768912935,-4.09858016407682,-4.05955091067529,-4.01286516255615,-3.95466602790125,-3.91409702504792,-3.84444528257196,-3.76300403359654,-3.66838513635929,-3.58926264773039,-3.51207013170867,-3.41985367622567,-3.32281036704422,-3.24215757201208,-3.139081207339,-3.0396637450749,-2.95683979261985,-2.89912384449186,-2.83402974998882,-2.74529347704305,-2.66283594326669,-2.59858766769976,-2.53516392020912,-2.45711883101509,-2.39542990879903,-2.33556567343949,-2.26366457292054,-2.19130141958924,-2.12320496716125,-2.06392147277027,-2.01215067995059,-1.95228062106171,-1.91681652735826,-1.85643936672768,-1.79813528381603,-1.75260638825547,-1.70759004627273,-1.66427560897603,-1.60421502747072,-1.54647758649218,-1.51146179182653,-1.44708413196646,-1.39357226263921,-1.33500803735814,-1.29433929273047,-1.19178529678469,-1.10328652259208,-1.01993640870761,-0.893621524118052,-0.692688301527763
"148",148,-4.93738812460104,-4.79267792451184,-4.71265417538096,-4.63678061601286,-4.5665130026043,-4.51108814223231,-4.48147650775183,-4.43631770980617,-4.3887233357403,-4.36354873234666,-4.34171947947633,-4.30490239320266,-4.26948087264868,-4.23216154990905,-4.18500984119456,-4.13403656117603,-4.11073581389241,-4.07281169889854,-4.01102981684587,-3.94907063285293,-3.88815931617622,-3.80573496982314,-3.70677910034698,-3.52240527221442,-3.30308317714625,-3.14907889999256,-3.02379066556624,-2.92997407257992,-2.86882371440714,-2.78954652526201,-2.72494054300425,-2.65749484226733,-2.60980924078174,-2.55595990586496,-2.50421799588821,-2.47697520861956,-2.43803148135543,-2.40408086024632,-2.37396442555247,-2.34137032130209,-2.30908711080487,-2.27321591944964,-2.23430729969666,-2.20625137631659,-2.17502366901088,-2.14740786456331,-2.11898818994088,-2.08602482736522,-2.06497217508941,-2.04516811682515,-2.01326287168018,-1.97397006713995,-1.94713907603735,-1.91251206793207,-1.8875429556642,-1.85652273470684,-1.82993410376337,-1.79344790867046,-1.77147729297741,-1.72853903320583,-1.68823594259614,-1.6530754060132,-1.62178950003432,-1.58497268256436,-1.51314602208638,-1.46852219855354,-1.40352224539836,-1.34111842580902,-1.2794267739777,-1.17904058527299,-1.08481898494958,-0.95910942989081,-0.867601535144262,-0.796668720426527,-0.710342167107817,-0.623826318591796,-0.527923865291069,-0.435009552250807,-0.367603529656256,-0.298618598115904,-0.241854761781432,-0.144494347250672,-0.0952919582937945,-0.0444649788282143,0.01785412406513,0.0775879549444785,0.138932145065112,0.190173168953752,0.252587175883608,0.324226922630109,0.393545004105818,0.455473232894433,0.501400828694921,0.577142093680587,0.654395998069251,0.712729811950805,0.801021179022071,0.880589702292262,1.03604022774893
"149",149,-5.23755980581138,-5.02982039154823,-4.91094051639415,-4.82043067137237,-4.76708165347007,-4.72252034575418,-4.68690687715503,-4.62739086693287,-4.60190448421586,-4.56032659740449,-4.52284289505476,-4.49625904874311,-4.47040577309026,-4.43899327470293,-4.40545078034269,-4.37547853003405,-4.3460406772263,-4.30318626016944,-4.26426240949019,-4.22328698023187,-4.18214833588056,-4.1477379273174,-4.11327104927325,-4.07317172067389,-4.0255332799031,-3.98197506976565,-3.93510190035038,-3.85825788953546,-3.76911838933672,-3.671767551386,-3.62414509024286,-3.55812089815665,-3.48107681714741,-3.43778604296983,-3.38866611932339,-3.34407527524869,-3.30163526729955,-3.26412711272602,-3.22916249785373,-3.20198261750032,-3.16753783057894,-3.12741676270778,-3.08519631938424,-3.04979477111705,-3.01855704432006,-2.9899289160437,-2.94651493185806,-2.90059641867428,-2.86286780094453,-2.83114858592004,-2.77882217891087,-2.72458676024368,-2.687277573462,-2.62839366738456,-2.56610061873863,-2.45487381912975,-2.33966894379836,-2.0667285166065,-1.74311695863887,-1.52957779330547,-1.36440422761535,-1.25653927940966,-1.16875929054935,-1.09165163446444,-1.03399661644367,-0.938910114005697,-0.853145758151889,-0.787568982045228,-0.739382715552435,-0.689134403599742,-0.619263673584299,-0.575212998012674,-0.518641277414384,-0.469456681696827,-0.441968153083561,-0.409435018975193,-0.36593300891919,-0.329912024199643,-0.304344233455889,-0.248108625473425,-0.204148500654482,-0.166697058036911,-0.133203894696556,-0.105039513331558,-0.0660159918518659,-0.0285727594607751,0.00961331776430248,0.0505705880695839,0.0943273122085597,0.12606215543808,0.159766439780908,0.213523033584102,0.264203484248673,0.325330257790478,0.394114924192291,0.476843600895425,0.567901202453033,0.678022400177992,0.831555896428324
"150",150,-5.07927351130334,-4.94290464528324,-4.84016146207783,-4.76503114597318,-4.69533144656255,-4.61090832177127,-4.54152778399393,-4.49614495187705,-4.41885815267512,-4.35649633211049,-4.29860344677022,-4.25423936389374,-4.20313067471367,-4.13988045046304,-4.07659340414583,-3.97388469937567,-3.90161867682251,-3.79697258267917,-3.65240365571894,-3.44883938629767,-3.26890048945147,-3.08913075283285,-3.00743286545874,-2.93194086555734,-2.87506999499359,-2.82963578209453,-2.78182034921011,-2.7410125640953,-2.69025757061582,-2.6227777720828,-2.58525758182175,-2.55534359818858,-2.5309569868702,-2.49672542102839,-2.45858274617288,-2.42338287388116,-2.39283485868569,-2.35978563301742,-2.33507181735892,-2.2963307733409,-2.27188545136467,-2.23249382951684,-2.20475732754524,-2.16448107424096,-2.13019074921665,-2.10255565085962,-2.04783168436526,-2.01860917257832,-1.97777852049345,-1.95118122563878,-1.91848446401983,-1.88273030867101,-1.84957998005602,-1.8104797012621,-1.76607334227557,-1.71912307877552,-1.66974405059123,-1.61952206094321,-1.56870617694599,-1.5059754162452,-1.45577646368399,-1.38018517077356,-1.34657330603665,-1.27818273663332,-1.21104102262196,-1.14598138774133,-1.06973227184137,-0.971666920688976,-0.904319263971418,-0.838912018890274,-0.782641807493963,-0.691363015270605,-0.626134768499279,-0.554561844208484,-0.4817042377581,-0.435779019970344,-0.378875936107326,-0.299117613647636,-0.247595100432532,-0.19401687971958,-0.124845195801804,-0.0811433597100041,-0.0252872005953975,0.0306621377526475,0.0768741057452517,0.123103990675928,0.170034592045072,0.219800712094554,0.254735629394623,0.308152126889435,0.362575570666174,0.423062164674049,0.487664379394901,0.536416162292777,0.603013607476909,0.659917442787861,0.762975770015142,0.875626305989598,1.02685500745713
"151",151,-1.93420791264304,-1.2452912754166,-0.939061995402735,-0.77164690070053,-0.607546616674046,-0.5207639630219,-0.442540498689927,-0.352267258606185,-0.287795070328236,-0.241016317055184,-0.209824157902571,-0.172560750060701,-0.13031261203299,-0.0923286867004851,-0.0502641311717924,-0.0132786951201654,0.01809950106135,0.0485914319753025,0.0874680828871684,0.110384615784814,0.140985467476013,0.173424448195593,0.199982732981109,0.223880938436325,0.24249944249602,0.259580569386093,0.279577558808949,0.295261087776964,0.323688720948876,0.34668684045251,0.370063492207118,0.391116417595087,0.416139168870676,0.434521178349023,0.457865188031339,0.485728322317839,0.506684082667678,0.523035848619347,0.538133996557007,0.555628260928687,0.57182817573679,0.588167964918679,0.603887283830979,0.620789559756159,0.639113469806633,0.65250486007142,0.667105184732808,0.679567705583504,0.691631552609582,0.709487546387602,0.726576601502662,0.742145987347479,0.759688081249634,0.774746413254607,0.789149954761632,0.803651888525824,0.825150146890227,0.83716842942171,0.851860096577411,0.867803787450806,0.883065285875062,0.896199813125738,0.912416015907047,0.928732755700521,0.935415270830473,0.94897850767261,0.964853045577038,0.977327884172907,0.984814678301141,1.001952368101,1.01979094052294,1.04457859009276,1.0631563219795,1.08067312124751,1.0950853273414,1.11024476019143,1.12841761856772,1.14540954781266,1.15877262299586,1.17454963292958,1.19712726247607,1.22194257413396,1.24714869052817,1.2634491932606,1.2863325518702,1.31161086759906,1.33056996084475,1.35225439187159,1.38594016951003,1.41983778834412,1.44634024054051,1.47553814152597,1.50081137678344,1.53659355616132,1.58027138780424,1.65769113879656,1.71194285281138,1.76721236176791,1.8598647764556
"152",152,-4.37959910816756,-4.23209264395611,-4.15475829526738,-4.06583630742599,-3.99042228599517,-3.95516820494182,-3.92487282969148,-3.88796480992945,-3.84857954226573,-3.81519125394257,-3.77775943313245,-3.75814658519462,-3.72846588764807,-3.6819336484663,-3.65249533994154,-3.6312813636637,-3.58194947048244,-3.54319582284638,-3.4832754376025,-3.42128070868335,-3.38059278880279,-3.30864424051628,-3.2602466150354,-3.16082541254078,-2.99672386776639,-2.85361227829175,-2.72370512784279,-2.63734837052809,-2.57814756750184,-2.53880970213491,-2.49395857756543,-2.46519162674841,-2.42922427245536,-2.39622669688065,-2.37516327169321,-2.33873489950461,-2.31104566775416,-2.28732783745424,-2.25744906719378,-2.23236160918965,-2.19760468807962,-2.1696496955591,-2.14839760222474,-2.12617272682734,-2.10454693277226,-2.06564806128957,-2.03707722755152,-2.02166341770247,-1.99710522468409,-1.97866227770081,-1.95456964255483,-1.93455512133488,-1.91375166210448,-1.89940769098811,-1.88381407800341,-1.86002397088892,-1.8337478193223,-1.81246837239807,-1.78563250703642,-1.75820227018547,-1.7302919880443,-1.691510680438,-1.65149494441092,-1.60676676340771,-1.55621572854175,-1.51860859716737,-1.46680296985583,-1.39003542117284,-1.32927894622926,-1.21096432122708,-1.11193727469987,-0.98137936810416,-0.833926205533366,-0.749388294223168,-0.665897637312385,-0.575199546883178,-0.484496879547511,-0.43870062372566,-0.378545295610394,-0.319532343360808,-0.24722844887444,-0.193906668360718,-0.140379020146114,-0.0838968810584875,-0.0358388295234993,0.0291067426591973,0.121252209506162,0.170819572056615,0.269677700970998,0.321193148801104,0.386295650095385,0.452716732181287,0.554642967453917,0.65138019509805,0.740021961833951,0.805481259041623,0.914250281501933,1.01541312093349,1.20750837429121
"153",153,-4.28085668672022,-4.21038323407193,-4.08135088830587,-4.01815112315108,-3.93783321923648,-3.84110920170001,-3.77464773099492,-3.69223517094595,-3.61003614184484,-3.5162523584425,-3.36984891256104,-3.18563664008901,-2.93436914253409,-2.7865593543231,-2.65404061717649,-2.57298613451882,-2.52290663218956,-2.47039725840968,-2.42587428776591,-2.37769377761655,-2.3231626062366,-2.26733928894929,-2.23828993983746,-2.2008911704051,-2.1548232827142,-2.12500609750352,-2.10099662717343,-2.06501483095727,-2.04088937034365,-2.00504855059515,-1.97850642383932,-1.95828187945168,-1.93719136812059,-1.91268705168479,-1.8946636363445,-1.87537804732415,-1.85403518069582,-1.80763627764228,-1.78970637901918,-1.7515308703831,-1.70806968423939,-1.67889681353275,-1.63115891688288,-1.60072219172299,-1.56280144857421,-1.53360138567143,-1.50075225631221,-1.4754523853163,-1.43721558252013,-1.4176002118037,-1.37053000301269,-1.33638974169324,-1.3001792034064,-1.24941349035064,-1.19220481014106,-1.13656523025314,-1.07372255756483,-0.998947262685164,-0.935953281597429,-0.893808099334416,-0.845140531636018,-0.793636787112891,-0.731150953687957,-0.660386177791828,-0.618903499928681,-0.589745503921395,-0.548064931608006,-0.50975146561351,-0.465063798011655,-0.425461412377663,-0.381561695661685,-0.355931158951853,-0.323195991038967,-0.287088560026788,-0.263835996190105,-0.219358288276196,-0.159270729778304,-0.122852022831364,-0.0948988716292113,-0.0568302579487269,-0.0259992390774364,-0.00704066628372004,0.0367677580841767,0.0807556937819983,0.125565427750779,0.164627095770168,0.205515128225399,0.254859747092278,0.305019214563902,0.360131620507691,0.391750414221338,0.449347151437158,0.501655060509383,0.589136336021909,0.650200874751346,0.717296602716455,0.805501647237734,0.89757529757631,1.08812797895
"154",154,-3.74985371904796,-3.54984833541376,-3.45931528114632,-3.38591731292087,-3.31541557999657,-3.25943788884091,-3.20532738415664,-3.15232758477352,-3.08896995182002,-3.0232179229304,-2.95478722926153,-2.90388035679422,-2.8499555704209,-2.77094138279915,-2.71018250513213,-2.65064020318871,-2.5986846444216,-2.51723266898309,-2.4721116534021,-2.41059603661999,-2.36975312321881,-2.3331234667813,-2.28065178458903,-2.24129419874451,-2.18582220239476,-2.14619734779623,-2.11332598438373,-2.06865712143222,-2.03053403596048,-1.98772276678011,-1.95281049196718,-1.88574768581575,-1.83796811838583,-1.80218224256737,-1.76268668821003,-1.71188350847993,-1.66210534416345,-1.62010499158248,-1.44465249916844,-1.3040923587741,-1.10923373933957,-0.785939246436383,-0.469863563915419,-0.292624366925893,-0.129000488653394,-0.00674542589953244,0.0941986928069901,0.188827906998212,0.261488738498244,0.29926047212618,0.343931032674864,0.388745168116172,0.432489200831884,0.484561130060122,0.532025610076743,0.565732521099253,0.59914421206451,0.64774313924297,0.679260290088148,0.734379452487682,0.769183027598484,0.792042617972392,0.815301763570757,0.836675694894505,0.855861587348447,0.884106156591805,0.912924269141362,0.946899536668182,0.971436998803249,0.992644071390435,1.01236057436379,1.03645713623266,1.06913125117247,1.09008991357216,1.11390409331029,1.1439166303425,1.17523701177147,1.19779638234514,1.22076174494993,1.23799036275021,1.26728971577299,1.30621390234935,1.3254092732511,1.34133167134618,1.36444991201695,1.3854591603124,1.41484131604112,1.45089751853633,1.4850173171807,1.51465709356466,1.55745194335711,1.60325069945901,1.65685112506218,1.70019184413381,1.75627951409327,1.82814718874399,1.91650766058395,2.01229486446978,2.13256757235784
"155",155,-7.03530772157569,-6.41222841136715,-6.06780685730394,-5.72057385428297,-5.31535136369515,-5.0563755326875,-4.80622225071625,-4.63814280834095,-4.41147929922987,-4.26720835760933,-4.13179843320449,-4.05344508131031,-3.95534060153175,-3.88420694161341,-3.79276754846077,-3.71853567101422,-3.62766162177143,-3.50544261207603,-3.4166871237302,-3.31248045212026,-3.21737452674475,-3.14299408230373,-3.0530659701778,-2.98016213676813,-2.87467452111393,-2.77928253115486,-2.70374230043703,-2.58270137870385,-2.51173724554179,-2.3977753763054,-2.32651495529199,-2.24765709505905,-2.16765265109474,-2.07400640169126,-1.98709671926027,-1.91686675287122,-1.84954900659605,-1.79628962034304,-1.75169849257908,-1.69736997506985,-1.62388753118146,-1.57120135936054,-1.51684555175956,-1.47444171868945,-1.42604054370008,-1.37849318794329,-1.31393154859266,-1.27883042194895,-1.23992535280401,-1.20426566682547,-1.17033100290131,-1.1243181156876,-1.09397655545317,-1.05719811089164,-1.01719606042892,-0.985869981400423,-0.957627012983489,-0.922249720925058,-0.888294689008007,-0.851617349848202,-0.824725253480974,-0.803782198756907,-0.768012520922176,-0.736344201656218,-0.702469107117397,-0.668049898522869,-0.642322299386349,-0.623567104040834,-0.592126060075338,-0.562902835350231,-0.529451482192189,-0.504249048016756,-0.480442304169283,-0.451779907819546,-0.429526144187823,-0.403150259110958,-0.373973834048192,-0.338821912385811,-0.309746146714229,-0.274641132360981,-0.24642752285289,-0.220961706685028,-0.17977841974918,-0.155651081120117,-0.130094326787322,-0.0836369289353397,-0.0476774585518769,-0.0172523279695374,0.0298985297867548,0.0616931729207681,0.108294017844548,0.158541767547707,0.204017435105353,0.243948349146454,0.293868630480468,0.359182754382422,0.442064637951181,0.575277156645228,0.710747629469397
"156",156,-4.52219331785762,-4.26226192820584,-4.16509305078794,-4.09663260180568,-4.0335999074537,-3.98210138944898,-3.92604924293851,-3.87720501519129,-3.8005743990672,-3.74738205678745,-3.69652124410505,-3.65357042128157,-3.59997520723368,-3.54762805973253,-3.50456799971532,-3.46227001228395,-3.40865648135273,-3.33777360285854,-3.27730952831788,-3.23344532859622,-3.1741158241149,-3.12656779578404,-3.08652256389007,-3.05211464919017,-3.02125697798896,-2.9849781524931,-2.95088879333934,-2.93141549550538,-2.89303939430277,-2.86636309336089,-2.83711452331291,-2.80804139590488,-2.7815318296672,-2.73598208668403,-2.70249546189766,-2.67255165233252,-2.65146786256374,-2.63031450805461,-2.60392702396508,-2.59047810815977,-2.5646539288721,-2.54461917938652,-2.52973201780704,-2.4972903260247,-2.46699218107691,-2.42892002668462,-2.40074486307021,-2.38505680499808,-2.36849464457326,-2.34612953524983,-2.30651001722249,-2.28091608748818,-2.25870114161971,-2.23641369520382,-2.20189940756355,-2.16582796462886,-2.15003564745705,-2.11894628281414,-2.09413767535451,-2.06840674485968,-2.03405526058144,-1.99353065074624,-1.9681979291133,-1.93576163822929,-1.90456629353894,-1.87381096458862,-1.84465747270304,-1.78319721057007,-1.73585779961067,-1.70010116503955,-1.63286829322767,-1.5773983211637,-1.49559779409926,-1.40998891881688,-1.35428805899575,-1.26047463306586,-1.13060036991339,-0.998845343329253,-0.834246014427519,-0.689178040653323,-0.539285432908933,-0.375287597107054,-0.223234995049584,-0.0831193946122467,0.0349384203515303,0.124754432363745,0.20059865646305,0.270767096344126,0.353265369878572,0.450161504885016,0.54580637674683,0.607340223331181,0.670254036873516,0.735534061076805,0.822235422509409,0.884842215011369,0.995776664162006,1.12291306938165,1.42513711908683
"157",157,-6.63567464951864,-6.4045859809786,-6.30677173999269,-6.23044429295032,-6.17401729467381,-6.11007521128175,-6.06250433066985,-6.02958834365164,-5.99874075110003,-5.96241648423803,-5.93088779629308,-5.90561541789837,-5.87106404530171,-5.84535362928505,-5.82053902027136,-5.79129955882741,-5.75851510413117,-5.72628146684094,-5.68612519270176,-5.65341480796836,-5.62635560153862,-5.59429028999143,-5.55645013676815,-5.53581991900787,-5.50014180178231,-5.46510930535561,-5.43170985393805,-5.3777232564008,-5.32631241525173,-5.25971357880693,-5.18492829969681,-5.05640324075777,-4.84184485574848,-3.29609333672143,-2.52165163693283,-2.07204408183438,-1.80684454549262,-1.63357579728967,-1.53345456827928,-1.4320974107692,-1.31829795315681,-1.25292293501039,-1.18092832861859,-1.12202312604267,-1.07045011157329,-1.02864287955488,-0.987934378464324,-0.934926610842473,-0.893648154799507,-0.860304669288511,-0.81994550473504,-0.778073342820225,-0.752747349943243,-0.715859782037352,-0.691095523313043,-0.663656309133046,-0.634959792047884,-0.613248325529221,-0.586224906693259,-0.557087862195513,-0.53276576529936,-0.509794814098699,-0.48384761084843,-0.456839119227586,-0.430430342676661,-0.408174393691663,-0.383930991669058,-0.36846269487928,-0.348734897632156,-0.328816850007058,-0.308597000507404,-0.28595402023007,-0.26508247919448,-0.234285183762507,-0.206378984361815,-0.188178778389233,-0.168346953050311,-0.144965940326581,-0.130964763232234,-0.110039420277433,-0.0903602419484332,-0.061694253857851,-0.037520268893672,-0.00993637921711531,0.0143393539818424,0.0382141529964869,0.0728308188955065,0.0977192029902711,0.139047846923655,0.168899270535639,0.212009536311386,0.252166686177789,0.274715535281683,0.332992861581229,0.362278149729022,0.391330719624099,0.471082762996165,0.562606496115338,0.661358313024909
"158",158,-6.56355835331438,-6.39572719637268,-6.25176948438586,-6.15462975753603,-6.09302417926733,-6.04633034662651,-6.00494729479312,-5.96767917932982,-5.91721941237743,-5.88452604613847,-5.83617418591236,-5.78777280465745,-5.74502507734133,-5.69472250231606,-5.66456497735012,-5.62455284922637,-5.59438986042061,-5.55931857867851,-5.53007206915371,-5.48882485043451,-5.45373880390891,-5.41235533862263,-5.36396430669333,-5.30682788357414,-5.25456291280298,-5.16036526007885,-5.09453276993822,-4.99234145412886,-4.84184226087483,-4.25615166689567,-3.17486861425244,-2.91960485240469,-2.79243238466192,-2.61209222892045,-2.47550281013277,-2.36820494949179,-2.24995490542781,-2.09091497391361,-1.99937568028335,-1.87260599169535,-1.74382677079205,-1.61418727868142,-1.50500846938422,-1.41137954528906,-1.3314003465734,-1.22020038819586,-1.16345212147846,-1.1168318339274,-1.05136365427815,-1.00100626968412,-0.946154175823991,-0.892180638305413,-0.864127316399964,-0.813048715385792,-0.772501181240679,-0.74510113519435,-0.711461026955006,-0.675909315525894,-0.642626694807143,-0.618791470621578,-0.585573832518644,-0.543759572578362,-0.524196900626547,-0.497384173218372,-0.462995614145517,-0.436100146203491,-0.413081005383941,-0.377267261332111,-0.364295597239524,-0.33092124836296,-0.308014488424603,-0.292163951014788,-0.272604699125267,-0.250523497119442,-0.224681143821074,-0.199367772700443,-0.179720400268549,-0.15066500685927,-0.127158125432938,-0.0999608874952771,-0.0756575060280525,-0.0388119736579218,-0.0229265531827092,0.00303065817975061,0.0276618218135279,0.0490266793161356,0.0760125381285498,0.106404756781358,0.138449183251235,0.17386100176814,0.207437868071097,0.240746675618153,0.270256449555663,0.321009819116275,0.376639162853468,0.408256826813283,0.471037697914396,0.569927515007111,0.690707075652644
