"","Dataset","X1.","X2.","X3.","X4.","X5.","X6.","X7.","X8.","X9.","X10.","X11.","X12.","X13.","X14.","X15.","X16.","X17.","X18.","X19.","X20.","X21.","X22.","X23.","X24.","X25.","X26.","X27.","X28.","X29.","X30.","X31.","X32.","X33.","X34.","X35.","X36.","X37.","X38.","X39.","X40.","X41.","X42.","X43.","X44.","X45.","X46.","X47.","X48.","X49.","X50.","X51.","X52.","X53.","X54.","X55.","X56.","X57.","X58.","X59.","X60.","X61.","X62.","X63.","X64.","X65.","X66.","X67.","X68.","X69.","X70.","X71.","X72.","X73.","X74.","X75.","X76.","X77.","X78.","X79.","X80.","X81.","X82.","X83.","X84.","X85.","X86.","X87.","X88.","X89.","X90.","X91.","X92.","X93.","X94.","X95.","X96.","X97.","X98.","X99."
"114",114,-6.14052698619836,-5.83183051023695,-5.75294749771993,-5.68189949308254,-5.62945894174882,-5.59584615852087,-5.55653958632436,-5.52230842278025,-5.47828373079367,-5.43494695544583,-5.39142139219594,-5.36280451221361,-5.32784975393327,-5.29483941804895,-5.26790036451376,-5.24197944163112,-5.22581816571496,-5.19990433953393,-5.17745787548282,-5.16556315315064,-5.14119124856286,-5.1189421495878,-5.099227155895,-5.08017090744274,-5.04659869348793,-5.02389164676838,-5.00679003314273,-4.98620213133222,-4.97564045433294,-4.9630504475275,-4.94519226627342,-4.9297670070419,-4.91721845493575,-4.90292955448323,-4.88934669967575,-4.87309519183959,-4.85974369772307,-4.83835345885692,-4.82386927454164,-4.80041169949897,-4.78511655998276,-4.76542455834879,-4.75250191364505,-4.733916497515,-4.71622521390784,-4.6963545531144,-4.68231844950925,-4.66129879044037,-4.64273454782877,-4.62785278103044,-4.60894221494871,-4.58938773829343,-4.5744370806821,-4.55620960709743,-4.53604227510409,-4.51993257425795,-4.50323560474927,-4.4867598814607,-4.47200653651798,-4.4387088592052,-4.41514315958135,-4.37461443834195,-4.35280900057456,-4.3269081134572,-4.29297244038314,-4.27128535349566,-4.24864181468784,-4.21411998473636,-4.17190305243119,-4.12839213865457,-4.06938833415892,-3.98418743100301,-3.92792983441195,-3.84674607186258,-3.69867425742513,-3.4371625541279,-3.00876511258456,-2.59757803800641,-2.24684497000176,-1.9597869007002,-1.73989775222865,-1.54646346675278,-1.40591419317391,-1.18456503783841,-1.03698660035022,-0.958123400509508,-0.90296332445149,-0.826530589015522,-0.739759749255311,-0.642257841903021,-0.549931560455736,-0.447564617477705,-0.339361611226607,-0.211956939289193,-0.126545106708321,-0.014878222066981,0.169945746151462,0.254894934580714,0.449495873710603
"115",115,-6.50079394258788,-6.30890659701307,-6.19020353505275,-6.09510582832036,-6.03800382261471,-5.99944055082207,-5.95578065943682,-5.92004302049935,-5.89244022088567,-5.85144756050318,-5.80743648409805,-5.76596549176847,-5.71620957730424,-5.68894091526964,-5.65097489564032,-5.60519298946581,-5.56442660536338,-5.52496926578053,-5.48544827573515,-5.43009298967912,-5.37863012461387,-5.33696520817167,-5.28321003922246,-5.20444914208741,-5.13268385951326,-5.01780706926984,-4.91887892133476,-4.8206336442127,-4.71905485836355,-4.6601012090064,-4.5914972622768,-4.50216726447813,-4.42816979494989,-4.35314157397387,-4.27787498886136,-4.19843983288647,-4.14799494127917,-4.09524546353166,-4.0597380230253,-4.00209682222393,-3.93275209478825,-3.86548653985622,-3.80124905246536,-3.73831628628721,-3.6676459596523,-3.60361401530475,-3.53580099640505,-3.47581954832296,-3.41636006385057,-3.34473952492687,-3.27615697719685,-3.22233427924988,-3.12874936024167,-3.05932111003438,-2.98409075249526,-2.89275212211657,-2.79032075043189,-2.68692427223382,-2.58849125942211,-2.50809930430844,-2.42607531951896,-2.25891934091184,-2.12625278171663,-2.03288737565966,-1.92336790789492,-1.67141551130139,-1.50753921051888,-1.37453458755162,-1.26332020176734,-1.1554969580669,-1.05429841223264,-1.0018977890155,-0.940872434498583,-0.865328320790372,-0.810821277187616,-0.75885964510192,-0.680306276955452,-0.633724210180022,-0.57865293062175,-0.529678433613524,-0.486416298490052,-0.421326238372596,-0.376731978973593,-0.330597742306217,-0.26254589604895,-0.209608968301336,-0.165676536627074,-0.124125478289652,-0.063886928134766,-0.0115276581146142,0.0300168737628202,0.0923135097358472,0.149299271306831,0.220148291551991,0.271499118288881,0.338282764283587,0.420542711842491,0.518828530231098,0.638771356109922
"116",116,-5.76479077936175,-5.58294125791466,-5.48640354616475,-5.38742124259809,-5.33209019457788,-5.26838000373537,-5.23363168143271,-5.18916516942548,-5.15538438897444,-5.12167169912614,-5.08260027677478,-5.03570149712298,-5.0181469236265,-4.99508114371923,-4.95630210663819,-4.9208307031939,-4.89527714248888,-4.86983921675567,-4.83320165027875,-4.80807302047894,-4.762691463262,-4.71267833277414,-4.67210636006385,-4.63555242214828,-4.60169230460711,-4.54159241932207,-4.47171383330521,-4.3831006618298,-4.28203698196058,-4.06368141470454,-3.90803759180644,-3.77439999951605,-3.6740581512525,-3.60928484163134,-3.52728396896837,-3.41102958764662,-3.37430464456652,-3.30896484626064,-3.21776392932683,-3.16427334382356,-3.09294379616492,-3.02089804862872,-2.94471826708282,-2.90051638449446,-2.84278802489309,-2.7625109770378,-2.70298228866464,-2.6423985589775,-2.559521657029,-2.47254151705748,-2.41904968951792,-2.34947724712394,-2.27446677489956,-2.21869778091758,-2.14190695406575,-2.06465052797762,-1.97985482722961,-1.92332241370741,-1.81846469415625,-1.71632752932484,-1.63473780335548,-1.53648870442282,-1.43537570814729,-1.30606153118993,-1.22433178745917,-1.1297494916642,-1.05193011135001,-0.928716091781114,-0.812035089411242,-0.700087822233216,-0.570344469294865,-0.488186434886273,-0.3555888602866,-0.252437580819313,-0.187738029606698,-0.147560135433146,-0.104465188820427,-0.0496071925742029,0.0131863001328968,0.0675406585564106,0.150759909755892,0.190817772230327,0.238849567508756,0.291328783265067,0.34389608467224,0.399282760015367,0.456420586682597,0.514498769606344,0.571439559747684,0.635864067128981,0.709486542356794,0.75312893984947,0.81146851332093,0.891137527126609,0.949355871751751,1.0213454850373,1.08678719730966,1.19907181728453,1.34011780631374
"117",117,-6.81224505227224,-6.51525918255761,-6.30236740353654,-6.19170594156284,-6.0571633971404,-5.98802163212168,-5.9422903391473,-5.90197978622173,-5.86055413927199,-5.82500744293001,-5.77837391569662,-5.74994171504481,-5.71268356764184,-5.69257290968322,-5.66944727374015,-5.63525856888708,-5.61385522723689,-5.59155584112026,-5.57002662742394,-5.55178024809954,-5.52834713851368,-5.50579343556851,-5.47314019332631,-5.44889615390958,-5.42109110135338,-5.40444263656985,-5.36678958734138,-5.34301776016596,-5.31480136733765,-5.29764493706702,-5.28157923802087,-5.25958197635662,-5.23098739987228,-5.20802243989036,-5.18089461536712,-5.13181300447576,-5.09684748096539,-5.05619306658362,-5.01327775221529,-4.97093562184412,-4.92824502489109,-4.88939788438413,-4.8362026219811,-4.74621758205405,-4.6700515639469,-4.56159015206713,-4.47725302348364,-4.36974634780977,-4.22177253523355,-4.03787227687572,-3.92665643297529,-3.83246683819395,-3.67230828608725,-3.54048538711813,-3.37775830833532,-3.27207891938757,-3.14637653121837,-3.03742824250895,-2.92900697193659,-2.81002736188488,-2.70758086444038,-2.60404754780845,-2.53129626950187,-2.40757171606031,-2.33305901918027,-2.2460060999248,-2.165058070068,-2.09507800982993,-2.00810321080285,-1.9412272850613,-1.88999659350558,-1.81969903755694,-1.753394159315,-1.68178343387101,-1.64572990132699,-1.5885683901237,-1.54699290175551,-1.49885721936253,-1.45299974824787,-1.40836277739461,-1.36475730925206,-1.29330929758601,-1.25436167352499,-1.20941687291486,-1.14966577979323,-1.08953277244309,-1.05071699667225,-0.995303733807044,-0.944103553473057,-0.889789085729528,-0.840462962832384,-0.793064520851776,-0.736856623399192,-0.682508457386114,-0.628814768546964,-0.564111811002987,-0.464747169234528,-0.332576514874413,-0.173681441028177
"118",118,-7.32375502929303,-7.12535104296008,-7.01804477090323,-6.94548900606407,-6.90185871313164,-6.87270657601695,-6.8203715057937,-6.7872453549595,-6.75780544982459,-6.71751949157646,-6.67741268423762,-6.65407396715033,-6.61388054489819,-6.57704117918531,-6.54061089235906,-6.49715132630149,-6.45209108631831,-6.41718380483285,-6.37766084614249,-6.35162543908018,-6.31115139936429,-6.28113506497525,-6.21941300280173,-6.17469709994742,-6.14333933167065,-6.08990033403263,-6.0335990551927,-5.97016337167399,-5.89839304799834,-5.85672588087163,-5.7986425767484,-5.71800241667643,-5.67919120456983,-5.62999506699602,-5.57182488206902,-5.51123792370474,-5.44242323785115,-5.38467470878337,-5.31706210646112,-5.25096917966665,-5.16952059401996,-5.05900911197507,-4.76211864282531,-4.351341861323,-3.5144695927833,-3.06673547199031,-2.7028819980327,-2.441170789599,-2.25642731412841,-2.07953386199046,-1.89561655313783,-1.77299801484493,-1.66388774372092,-1.58653820895982,-1.51116957528847,-1.37994485381166,-1.31714139943619,-1.25646867001081,-1.19795237488313,-1.14312536361863,-1.09860192690476,-1.06351601165192,-1.00110370189715,-0.954875866425863,-0.908644388902607,-0.858264398552604,-0.832770235209529,-0.80381701051602,-0.753540440481583,-0.706680356363173,-0.665643498000789,-0.643343480704262,-0.604681620071599,-0.579190347670938,-0.548888012624199,-0.516607517495723,-0.487165524684606,-0.443634898968934,-0.417320967895604,-0.385347528994074,-0.351950578024395,-0.336708163157897,-0.307916492630197,-0.279097784688289,-0.258260585140508,-0.222060394948153,-0.193863219198817,-0.16829018733072,-0.124773039910871,-0.0803117451684431,-0.0481756151432802,0.00624897260807483,0.0445188401454806,0.0882915385353483,0.137808706993657,0.18617624045696,0.248566768659026,0.366671856643299,0.502356146491505
"119",119,-7.13619816542552,-6.92271325454086,-6.83404515596611,-6.76843203253783,-6.72362505568199,-6.68038434523572,-6.637695202843,-6.589615131742,-6.53872000012565,-6.50216833249539,-6.45650208415949,-6.42593287244994,-6.39863578557984,-6.35615268569162,-6.30530116772895,-6.2764340591283,-6.22362597023053,-6.18897224545624,-6.1416857533519,-6.08206725277102,-6.01710969861079,-5.96852219766813,-5.88059532420933,-5.72890233764212,-5.62062414791136,-5.43930209683657,-5.28996613643285,-5.04879158543235,-4.91901181832655,-4.81315706744282,-4.72894419468938,-4.64813285108714,-4.5522326849112,-4.47888415616218,-4.39878116500285,-4.27599118728694,-4.20081702113013,-4.10849428575253,-3.96957100693329,-3.80099661998867,-3.50552412266666,-3.03312623404729,-2.69465835510776,-2.48618927348906,-2.23637116735674,-2.0103462836457,-1.76620367785455,-1.63184987305486,-1.51101386750056,-1.4284248807522,-1.34692593788776,-1.28147237623466,-1.21918350809365,-1.16812438416286,-1.1068961507766,-1.05337641149013,-1.00585794044614,-0.964857172518245,-0.913799208356194,-0.870839799880753,-0.822671451863534,-0.784849823937147,-0.752985686002343,-0.705472811955681,-0.671716794804925,-0.638313933157886,-0.603405939830988,-0.557695724998484,-0.531860541845966,-0.513322290657742,-0.49615106480323,-0.470163692746612,-0.44612776048418,-0.39414689930735,-0.373659622469532,-0.353277569046217,-0.321244815315335,-0.291141939220342,-0.248643259573031,-0.208832677122841,-0.18762766481095,-0.149244910001256,-0.122132629155858,-0.10055899967873,-0.0831120032880334,-0.0496502109001707,-0.0252716054836618,0.00381220933019789,0.0443851045154139,0.0770071755000576,0.101343710399818,0.135250905622603,0.164379815659893,0.204916575934356,0.267975453560505,0.308817286047296,0.368532637758185,0.440356690509274,0.599653519473057
"120",120,-6.813770383738,-6.64610596943208,-6.51016194344529,-6.40066254518992,-6.35988600967627,-6.29368473847183,-6.23937814803244,-6.15823424134345,-6.10326975441499,-6.02950122974807,-5.96865549848994,-5.91466824929346,-5.84696751254421,-5.73738846076255,-5.61639892623777,-5.49843604781636,-5.39151666225267,-5.25374477471764,-5.17086065350863,-5.07004851055936,-5.02686941364193,-4.96755891820398,-4.906420344965,-4.87424584698093,-4.83350293860265,-4.80830538684516,-4.76943139007085,-4.74431527113647,-4.71874762064395,-4.69181190644849,-4.65515855398818,-4.6348653630992,-4.60175333075265,-4.56463998009879,-4.53362539688349,-4.50930807027119,-4.47362286648439,-4.44866933234001,-4.43035085392721,-4.39259442630457,-4.36779828462606,-4.33695941169898,-4.30288898874998,-4.2638058013701,-4.23856061690597,-4.20682757629381,-4.15937811985725,-4.12224048563687,-4.09369938384082,-4.05005292576521,-4.01308142565801,-3.95556005049249,-3.92199929663091,-3.85169511997149,-3.79053252886536,-3.72385629531356,-3.67258507165937,-3.59704399466938,-3.531823107298,-3.45378161065751,-3.33580018249063,-3.2408558233212,-3.12733918606296,-2.99244381513265,-2.86641453218674,-2.72500773076961,-2.51700792834942,-2.3310494603326,-2.16012174741764,-2.06574914950961,-1.93085869214154,-1.73404881758746,-1.60290227727601,-1.49661850735573,-1.36104816179237,-1.28654232657839,-1.21012298629641,-1.13003015903398,-1.04911642491602,-0.991539137761187,-0.942852225600155,-0.89111147876096,-0.808128920561757,-0.760204040574042,-0.704736828500435,-0.662123119566817,-0.59550309502178,-0.539931519021662,-0.472295577010577,-0.390605680358587,-0.311257530603977,-0.26016114495603,-0.213970874676158,-0.150224735598708,-0.0747654542521085,0.0169923891570677,0.128156995491634,0.252557886910276,0.372367314172949
"121",121,-6.34258246783768,-5.73762682320607,-5.51860993337862,-5.36701291442647,-5.30381318249873,-5.21469501097021,-5.14961324523746,-5.07959452481874,-4.99519607602465,-4.9378793742098,-4.88224481101031,-4.81754456911824,-4.77905223330768,-4.72684523550693,-4.67114136171116,-4.62100067635358,-4.59788864003196,-4.56260630853874,-4.53223347844137,-4.50689367895458,-4.48045191018481,-4.44472280199679,-4.41474841595932,-4.37898553023662,-4.35360295615845,-4.32834191693602,-4.30292292868919,-4.26940148701391,-4.23673828391416,-4.22523985432239,-4.20453488368935,-4.18828200340926,-4.1668818637988,-4.14771562340987,-4.1280468482764,-4.10880543567012,-4.08519836129253,-4.05397336290953,-4.03247793945201,-4.01340204054676,-3.98526782812142,-3.96459681631592,-3.93997449045677,-3.9191906620302,-3.89999893016777,-3.87714366113758,-3.84445220142696,-3.81124541180645,-3.78807728377191,-3.75487663597585,-3.7339437446864,-3.71382413661186,-3.68586261654165,-3.64875458800776,-3.61020492245632,-3.57551281810198,-3.53477694802106,-3.49760830129948,-3.44047416798363,-3.39083793540819,-3.32402465871436,-3.2724426741205,-3.18154719322792,-3.07713612991404,-2.93433504109822,-2.84617158021757,-2.71004782048911,-2.41567205953577,-2.24508295281096,-2.08493864190169,-1.97009569964537,-1.83808214894936,-1.74315383497757,-1.63572214531446,-1.54496400174942,-1.43625718551413,-1.35592906998751,-1.28532589005922,-1.19598280423969,-1.11102216003769,-1.04398731414489,-0.9915927737725,-0.915135267100281,-0.850415628618506,-0.790903482693991,-0.741654005345068,-0.666818635243894,-0.599192922589015,-0.552104520481021,-0.493015907882547,-0.431360714116763,-0.366098513910916,-0.302953598627999,-0.223173144199624,-0.136668946744317,-0.0286867613719134,0.0539124243543371,0.236032678645898,0.38177702364644
"122",122,-6.12605252613674,-5.87259975990229,-5.77975824963932,-5.67744502705717,-5.57755352349796,-5.49209725448294,-5.40241393599301,-5.34231767515873,-5.30448211084431,-5.25932288131799,-5.20339973754934,-5.17062096417263,-5.13006494686585,-5.09109312148646,-5.07054654334443,-5.04515192995899,-5.01723979063241,-4.98140234073274,-4.95801860641471,-4.93437770127319,-4.90943970520087,-4.88064922508716,-4.86687529743586,-4.84727467870298,-4.82653570478486,-4.80914304714146,-4.79515875040521,-4.77536660411971,-4.76450604725379,-4.74921303183877,-4.73603233890633,-4.71996378964273,-4.70117886751358,-4.67941261117475,-4.66159520421201,-4.63729108301849,-4.62118181954258,-4.60481707733623,-4.58338786409376,-4.56625710677306,-4.55116496292583,-4.52626533692169,-4.50214000368333,-4.48634135522368,-4.46119879099559,-4.43709734538035,-4.41915413039565,-4.4058783416144,-4.38607107896279,-4.36267688345326,-4.3456951653251,-4.32239303043007,-4.29946723372901,-4.26483907159917,-4.24165799878158,-4.21839723356518,-4.19647098486534,-4.16334513725939,-4.14232043801306,-4.11884797926165,-4.078690708792,-4.05132421249009,-4.01024028323724,-3.96851455514515,-3.93075611521763,-3.87544865008868,-3.80601020339723,-3.72984599479751,-3.64031528806991,-3.55723144746006,-3.45766753610552,-3.33481080184206,-3.15826727019021,-2.96560024537012,-2.77622210603202,-2.64405468665902,-2.52730678293743,-2.39440027277066,-2.2579644069386,-2.13582663913491,-2.0007880184088,-1.92918104269102,-1.81654010838116,-1.71743829534063,-1.61898001624581,-1.51949420902116,-1.39159033240886,-1.26277663889031,-1.14636507740209,-1.07827763180648,-0.982590556469927,-0.793626602838666,-0.737971470893007,-0.634846652616051,-0.511677709952654,-0.408785054961387,-0.317725448874737,-0.0814633118578567,0.108734521850678
"123",123,-7.05445293637231,-6.86134963393767,-6.74269006404367,-6.65773642346537,-6.60455842967965,-6.54482814197894,-6.47745747586899,-6.4164980472399,-6.38675068125353,-6.34920308543753,-6.32332706548288,-6.28018783184618,-6.23824942692859,-6.18841022049931,-6.14705388997245,-6.09329968602507,-6.0578604090795,-6.02231124899267,-5.98815399698507,-5.94978786578436,-5.91859170467947,-5.87705714643583,-5.82923854509801,-5.78262309393156,-5.74595770097179,-5.71822729305892,-5.68870865815528,-5.66776149915718,-5.64167695854781,-5.61236776524923,-5.58647393186739,-5.5612231150641,-5.53467235346441,-5.50508766380949,-5.47238859468181,-5.43987360519102,-5.41979356192255,-5.39722792092954,-5.37741160953386,-5.35237761231363,-5.32662615472237,-5.29708351593773,-5.27250794316081,-5.25073232111888,-5.23069448750797,-5.20325248744084,-5.18333215532619,-5.16237181610704,-5.14176782185211,-5.11214897449535,-5.08298047290865,-5.05353079581253,-5.01055426274747,-4.97006121475495,-4.93514060322425,-4.89616212895274,-4.84264049303378,-4.78386554227327,-4.70980097418256,-4.56619979111861,-4.40743443289587,-3.76154725029106,-3.34586050082945,-2.93468438894451,-2.62701726655634,-2.4336294160399,-2.34800894489711,-2.20577693074406,-2.10096087758341,-2.00560380143002,-1.92639083082898,-1.85749730975712,-1.80138555971342,-1.73751291285999,-1.6919139837653,-1.62197917260187,-1.57058371806001,-1.52285170773742,-1.46385396775969,-1.4061087185184,-1.36755100579555,-1.33803186209457,-1.29680542263545,-1.2508153304359,-1.20791810902339,-1.16191817659519,-1.1215674142851,-1.07953280733334,-1.0328495794735,-0.989158577057318,-0.951352649511039,-0.898839825163186,-0.85420478438153,-0.78084771414676,-0.704333310958939,-0.632861227750174,-0.542320975395839,-0.484373908035469,-0.351350936175874
"124",124,-6.55281806385022,-6.41876881619434,-6.35338586392936,-6.27889506912005,-6.19414879128994,-6.16375165689257,-6.12788010221269,-6.10674848554955,-6.08432896105821,-6.04848122632544,-6.02146705231254,-6.00013503525093,-5.98047034168789,-5.9554603196299,-5.94061577876338,-5.92753410417898,-5.91029770047352,-5.89995469407539,-5.88187541109015,-5.86329262713061,-5.85191626242735,-5.83806658582341,-5.82762679680955,-5.81506740099361,-5.79752207140523,-5.78439864125007,-5.77496712119829,-5.7623022886382,-5.74940278151324,-5.74152179215962,-5.72573216621631,-5.71465120951933,-5.69892900459212,-5.68606829469308,-5.67587465492496,-5.66459850383985,-5.64952881921442,-5.6349325347907,-5.62514316978823,-5.61283648574688,-5.60488888106812,-5.58969410308042,-5.57253201604249,-5.56280200100371,-5.5548636462534,-5.54084345653772,-5.51752354690748,-5.50887439194081,-5.49980827313718,-5.49101887906091,-5.47918275314912,-5.46391352888785,-5.45187498742766,-5.43756993726053,-5.425927378975,-5.41143215164477,-5.3931649150603,-5.3802797572225,-5.36646006145907,-5.35576924514005,-5.34335722735512,-5.32695860865916,-5.31174301337375,-5.29509485321769,-5.27424733422664,-5.24853557554767,-5.24018226109511,-5.22681730118121,-5.2061565489737,-5.18631601501042,-5.15556628080248,-5.13966740887023,-5.11370865557065,-5.09161924021308,-5.07340468970683,-5.04883149497016,-5.02192675387574,-4.99500930165066,-4.96131045147,-4.92172480412054,-4.8846912432878,-4.83840347937691,-4.78853391207546,-4.72117825217866,-4.63943072664215,-4.60140024266508,-4.51402579679975,-4.46440603849868,-4.37363477844105,-4.2535492146873,-4.12676817421716,-3.94798125301778,-3.78176593594815,-3.68715410147444,-3.36020712436244,-2.79931377498907,-2.30729184121488,-1.95241607377828,-1.63597560001236
"125",125,-6.89595808453235,-6.78183962979265,-6.63006083202637,-6.56450277668141,-6.52016444745192,-6.47444750934127,-6.44404306770479,-6.4138702140142,-6.38535011484575,-6.35917723822366,-6.33302149581432,-6.31104876386042,-6.28566606275177,-6.26351055253764,-6.24362226368643,-6.22024135308703,-6.19597592221046,-6.17797141264885,-6.15724893354111,-6.13902918549246,-6.11652312112442,-6.10124018442763,-6.07967515245723,-6.06022697964217,-6.04686295675453,-6.02908076569663,-6.00852960754674,-5.99456713567326,-5.97824601039009,-5.96085935445841,-5.94412237288033,-5.92183422076137,-5.90934914370177,-5.88259396456178,-5.86806898965463,-5.85512404218892,-5.82996712530525,-5.81407060221084,-5.79331784924317,-5.77125359661226,-5.75654272634363,-5.73563703264479,-5.71007607110769,-5.68177660610062,-5.65342417991967,-5.62478313205308,-5.5996737121706,-5.5626928619522,-5.51278730024036,-5.45700736280821,-5.41041064132764,-5.36028807085414,-5.27629974440043,-5.175110245528,-5.07861606589024,-4.97833907023176,-4.86196598349585,-4.74349410463155,-4.62632574852142,-4.4928820804314,-4.37240650836376,-4.27666046090373,-4.14583421553246,-4.03236063923308,-3.91951600663531,-3.84540423344372,-3.7681709276944,-3.69177513992218,-3.60705716288686,-3.52109600673648,-3.44809653432112,-3.37653498226849,-3.28972323638427,-3.24078435372804,-3.18468294567815,-3.09599222395122,-3.03889902401547,-2.9815731997311,-2.92393624204937,-2.88604366030922,-2.79579719353929,-2.75139394681379,-2.7095623963509,-2.64765736398025,-2.60288007014257,-2.55430486963492,-2.4818681600213,-2.42229000126092,-2.37524173585793,-2.3302508579944,-2.2654959256522,-2.21486141566302,-2.14826893433243,-2.06623183025631,-1.97428342609641,-1.93777421370793,-1.83126798477605,-1.7235158293888,-1.53849264766837
"126",126,-5.98498467351644,-5.78060885163089,-5.65667117908072,-5.54645731914243,-5.45406375790923,-5.41608786543206,-5.37807631181588,-5.33985750667725,-5.30009053714183,-5.26334400225376,-5.23815575470431,-5.21045810943536,-5.18727473593326,-5.16238065097121,-5.13569905140262,-5.1157915776405,-5.09548121618152,-5.07187405536526,-5.05002784569765,-5.03454956535051,-5.00943530199433,-4.99406004349953,-4.97069342532611,-4.96037745115388,-4.94814471039787,-4.93195371732741,-4.92174071049517,-4.90349582971499,-4.88913728064805,-4.86593217079265,-4.85614982240431,-4.84354074419546,-4.83067477348987,-4.81619870967529,-4.80491538414087,-4.78081003324524,-4.76517886856887,-4.74744738429176,-4.73866842282182,-4.72649032622375,-4.71925166687296,-4.70255311278898,-4.68997597173948,-4.67159706808203,-4.6573401645581,-4.6399263647353,-4.61785144850267,-4.60815717082513,-4.58598736346175,-4.57513985364079,-4.5633097386077,-4.54632479235889,-4.52896608561343,-4.5130119509025,-4.49978040324247,-4.48765330378465,-4.478095231988,-4.45998878585301,-4.43355093690662,-4.41133110759973,-4.39005093408466,-4.37606226312928,-4.35728431067399,-4.34028102729255,-4.32188114693534,-4.29305834695122,-4.27507979247976,-4.24678646309864,-4.22569121940343,-4.18907679701724,-4.16297198419448,-4.14309345338713,-4.11052884211997,-4.0854585787272,-4.02206214753106,-3.9733423235731,-3.92171060306623,-3.85926185838692,-3.80340875574743,-3.6868560099846,-3.51265527130989,-3.07644501859841,-2.63806154522554,-2.25769147360571,-1.79956166842116,-1.53758913110519,-1.3126540933262,-1.16180036400765,-0.976723782451987,-0.838823422133743,-0.711171212310515,-0.585566717439869,-0.463816126607838,-0.354909607882945,-0.250727012851112,-0.141377963393068,0.0247666866652318,0.198466132373675,0.451545609771306
"127",127,-6.53879072720657,-6.06395459002862,-5.79078144228346,-5.70331467120103,-5.54569242311206,-5.47025103479347,-5.40705723771983,-5.37238232942004,-5.32192569267408,-5.2725960638096,-5.24304321258709,-5.21897030705368,-5.17975668312659,-5.15518824186281,-5.13411662078889,-5.10360434027286,-5.07798370890277,-5.05493332665274,-5.03033023177255,-5.00701791147103,-4.98530523217714,-4.95997908673788,-4.93548542521988,-4.90464971702951,-4.88729337929975,-4.86528199802364,-4.84727868646976,-4.83064862960446,-4.81237886770343,-4.79228506244681,-4.77693495130517,-4.75897421724344,-4.74581628700738,-4.7255748746712,-4.69788385931369,-4.67666506446126,-4.65925281397079,-4.6453555988407,-4.61963887047491,-4.59245698739328,-4.5791572461367,-4.55883100680077,-4.53323167110172,-4.49915177835508,-4.47770606484075,-4.44604406883377,-4.42483401401175,-4.3846434636861,-4.34937113552081,-4.31400657163115,-4.27964822694227,-4.23528298331897,-4.19456268523214,-4.14509286250682,-4.10147868085978,-4.00687292873881,-3.93095522390008,-3.80863919457999,-3.71700674187007,-3.59233673704062,-3.49058323441427,-3.37066648963257,-3.2475219180102,-3.16260279121199,-3.0323054687352,-2.90391269447707,-2.8034508146388,-2.7076051352554,-2.5628780823736,-2.45957082362376,-2.34200925026849,-2.20464308886968,-2.0802780620378,-1.97156375468941,-1.89487493356464,-1.80818339862182,-1.73063672974121,-1.62574275950021,-1.54646882932933,-1.45617989716807,-1.39777665582851,-1.33164572424617,-1.26153038383992,-1.18195479789467,-1.13004156340995,-1.07260354421726,-1.01016808678477,-0.947641968152404,-0.892695291746739,-0.800156385798522,-0.743557466395213,-0.6657666017715,-0.603195874909037,-0.525777877650846,-0.434895003809246,-0.310409579260869,-0.198922281123737,-0.0678163230551305,0.126999367900393
"128",128,-6.1304391443216,-6.00241136943232,-5.90346386331646,-5.82987623853483,-5.78568073376502,-5.7167024267547,-5.66364349437981,-5.63253534253061,-5.60127849272089,-5.54735034357295,-5.50702784306957,-5.47459298719572,-5.44284113504746,-5.40784924343521,-5.36769826370558,-5.32704992503039,-5.278645154309,-5.24353587404465,-5.18228330923153,-5.12875942163581,-5.04252406759789,-4.97054842967343,-4.87613119509126,-4.72699835341883,-4.57236053569804,-4.48697277211238,-4.40456498401525,-4.31734980288425,-4.25666947214651,-4.17730438634729,-4.11013259888481,-4.04577474898596,-3.99708758015708,-3.94139190625556,-3.90675318301563,-3.86841368867058,-3.82445012827445,-3.78160440883543,-3.73541688862471,-3.66672486345366,-3.58214979879513,-3.53042590243596,-3.43997576910373,-3.33108244451727,-3.19556649839525,-2.8515491917995,-2.25688514143718,-1.79231859959404,-1.63375531351506,-1.47590903593004,-1.32326709746866,-1.2229352491022,-1.15648707321728,-1.04790696149791,-1.00476921913412,-0.945487960979565,-0.88410310127379,-0.839594732168592,-0.784501652114058,-0.743985024465681,-0.685048695526682,-0.642698301511026,-0.615238169708073,-0.576247890512632,-0.54396679380973,-0.507288793342296,-0.470005916172816,-0.430821440182465,-0.401438368359991,-0.367753450674987,-0.335020781139964,-0.293709607742292,-0.266939501655031,-0.24433486319507,-0.210065638104765,-0.179584900228559,-0.162181187104888,-0.14038187061757,-0.104774075901613,-0.0762120588559438,-0.0489536259177981,-0.0234991596081478,0.00313531416931727,0.0414556259039286,0.0620025512270484,0.101125240322829,0.135029411788092,0.166748327734394,0.198855529096761,0.235770202659574,0.267424742838799,0.307810154156066,0.351197357233112,0.393582949548478,0.447025239069216,0.507746472066888,0.590862896689929,0.666143110520411,0.757421031990445
