"Index","indivrisk","Incidence","X5.","X50.","X95."
241,0.001,0.5,0.017094315,0.704646384,3.901908395
241,0.01,0.5,0.145515273,1.05320616,4.678395096
241,0.1,0.5,0.615623064,2.020174449,6.446651601
242,1e-06,0.5,1.38e-08,8.54e-08,0.00121475
242,1e-05,0.5,1.38e-07,8.33e-07,0.001787928
242,1e-04,0.5,1.38e-06,8.03e-06,0.002832169
242,0.001,0.5,1.38e-05,7.61e-05,0.0047785
242,0.01,0.5,0.000136479,0.00068496,0.009244766
242,0.1,0.5,0.001363965,0.005417291,0.025319288
243,1e-06,0.5,2.22e-05,0.000996006,1.407064873
243,1e-05,0.5,0.00021894,0.009567365,1.706446515
243,1e-04,0.5,0.002183336,0.079242699,2.166447481
243,0.001,0.5,0.021545092,0.396694143,2.863772548
243,0.01,0.5,0.189732206,1.110705763,4.410013834
243,0.1,0.5,0.771577146,2.576015536,10.08779817
244,1e-06,0.5,5.03e-06,0.000108439,0.247903223
244,1e-05,0.5,5.03e-05,0.000969401,0.347373509
244,1e-04,0.5,0.00050292,0.007931269,0.504506721
244,0.001,0.5,0.004955386,0.055338085,0.798063171
244,0.01,0.5,0.046786229,0.290320839,1.444758173
244,0.1,0.5,0.311199041,1.137671034,3.828919616
245,1e-06,0.5,3.52e-06,0.001011848,0.252280213
245,1e-05,0.5,3.52e-05,0.003898615,0.3525097
245,1e-04,0.5,0.000351212,0.015225433,0.512274327
245,0.001,0.5,0.00347852,0.063803924,0.812680549
245,0.01,0.5,0.034139418,0.264201258,1.395366206
245,0.1,0.5,0.27918504,1.009774879,3.505321167
246,1e-06,0.5,1.47e-05,0.005850744,0.702510813
246,1e-05,0.5,0.000147062,0.016971102,0.89709321
246,1e-04,0.5,0.001467568,0.049460561,1.171477312
246,0.001,0.5,0.01439213,0.167867409,1.655812329
246,0.01,0.5,0.118210551,0.595738956,2.578254375
246,0.1,0.5,0.528688712,1.754866459,5.569676085
247,1e-06,0.5,0.001448067,2.169581566,9.045625748
247,1e-05,0.5,0.012744833,2.426117891,9.546296949
247,1e-04,0.5,0.088337897,2.716970747,10.1421455
247,0.001,0.5,0.384121883,3.106104709,10.8384981
247,0.01,0.5,0.927316371,3.646118096,12.10258913
247,0.1,0.5,1.422790203,4.587126537,15.44008036
248,1e-06,0.5,2.84e-05,0.000330632,3.033680631
248,1e-05,0.5,0.00028283,0.003294806,3.559708986
248,1e-04,0.5,0.002822832,0.032396689,4.33032014
248,0.001,0.5,0.028101347,0.284691218,5.527188397
248,0.01,0.5,0.262956879,1.616460286,8.387100509
248,0.1,0.5,1.567661108,5.4344395,26.65605069
249,1e-06,0.5,4.21e-06,4.18e-05,0.418843485
249,1e-05,0.5,4.21e-05,0.000397317,0.59940581
249,1e-04,0.5,0.000419333,0.003717018,0.88079019
249,0.001,0.5,0.004183679,0.033021218,1.380585199
249,0.01,0.5,0.041729106,0.269367173,2.402457208
249,0.1,0.5,0.406022568,1.644963361,6.213495316
250,1e-06,0.5,4.23e-06,3.84e-05,0.456444765
250,1e-05,0.5,4.23e-05,0.000367143,0.646076424
250,1e-04,0.5,0.000422836,0.003460504,0.955056002
250,0.001,0.5,0.004192511,0.031584085,1.517184898
250,0.01,0.5,0.041259067,0.256104938,2.591006208
250,0.1,0.5,0.399383245,1.63647619,6.697304746
251,1e-06,0.5,6.97e-08,3.75e-07,0.023097883
251,1e-05,0.5,6.97e-07,3.74e-06,0.026877051
251,1e-04,0.5,6.97e-06,3.72e-05,0.031716831
251,0.001,0.5,6.96e-05,0.000365767,0.037754813
251,0.01,0.5,0.00069064,0.003328223,0.046675167
251,0.1,0.5,0.005742908,0.020957589,0.07866746
252,1e-06,0.5,3.7e-08,2.52e-07,0.002512248
252,1e-05,0.5,3.7e-07,2.47e-06,0.003451705
252,1e-04,0.5,3.7e-06,2.39e-05,0.004939422
252,0.001,0.5,3.67e-05,0.000216251,0.007299739
252,0.01,0.5,0.000345173,0.001604997,0.011957119
252,0.1,0.5,0.002434901,0.008097114,0.028944804
253,1e-06,0.5,1.61e-07,1.64e-06,0.025691928
253,1e-05,0.5,1.61e-06,1.64e-05,0.030317238
253,1e-04,0.5,1.6e-05,0.000162194,0.0366131
253,0.001,0.5,0.000159639,0.001514312,0.04501053
253,0.01,0.5,0.001567549,0.010280048,0.062366369
253,0.1,0.5,0.012171954,0.041492862,0.14521791
254,1e-06,0.5,7.63e-08,2.81e-06,0.037864424
254,1e-05,0.5,4.7e-07,2.35e-05,0.043894967
254,1e-04,0.5,2.4e-06,0.000186438,0.051363991
254,0.001,0.5,1.18e-05,0.001281488,0.068480476
254,0.01,0.5,5.36e-05,0.007820798,0.112445424
254,0.1,0.5,0.010411275,0.061377085,0.492880278
255,1e-06,0.5,7.15e-07,3.01e-06,0.546831716
255,1e-05,0.5,7.14e-06,3e-05,0.662938449
255,1e-04,0.5,7.13e-05,0.000299211,0.820842218
255,0.001,0.5,0.000711122,0.002976578,1.027806082
255,0.01,0.5,0.007076426,0.02909175,1.342038768
255,0.1,0.5,0.072055943,0.274802322,1.964411611
256,1e-06,0.5,1.4e-06,7.73e-06,0.415508381
256,1e-05,0.5,1.4e-05,7.72e-05,0.529207009
256,1e-04,0.5,0.000140272,0.000771196,0.666596319
256,0.001,0.5,0.001400955,0.007609758,0.883605874
256,0.01,0.5,0.013830773,0.0711345,1.170299988
256,0.1,0.5,0.125232729,0.505995761,2.207750993
257,1e-06,0.5,3.19e-07,1.25e-06,0.094489617
257,1e-05,0.5,3.19e-06,1.25e-05,0.122051488
257,1e-04,0.5,3.19e-05,0.000124637,0.156006244
257,0.001,0.5,0.000318431,0.001240756,0.20579317
257,0.01,0.5,0.003167309,0.012242024,0.279458443
257,0.1,0.5,0.031492035,0.115428664,0.51399599
258,1e-06,0.5,4.22e-06,5.91e-05,1.765592508
258,1e-05,0.5,4.22e-05,0.000586024,2.141105371
258,1e-04,0.5,0.00041947,0.005749357,2.602142988
258,0.001,0.5,0.004172814,0.053184234,3.245515947
258,0.01,0.5,0.041070397,0.383883663,4.119829299
258,0.1,0.5,0.359052401,1.64489865,6.731104491
259,1e-06,0.5,8.97e-07,8.46e-06,0.150875181
259,1e-05,0.5,8.92e-06,7.55e-05,0.211324734
259,1e-04,0.5,8.83e-05,0.000661783,0.296698947
259,0.001,0.5,0.000865339,0.005695849,0.432202833
259,0.01,0.5,0.008505193,0.044874011,0.686979444
259,0.1,0.5,0.083641785,0.319001293,1.423642173
260,1e-06,0.5,9.57e-07,5.39e-06,0.294371584
260,1e-05,0.5,9.57e-06,5.37e-05,0.340905786
260,1e-04,0.5,9.57e-05,0.000536829,0.39932997
260,0.001,0.5,0.000955694,0.005312867,0.474073648
260,0.01,0.5,0.009381441,0.048822499,0.581204717
260,0.1,0.5,0.080103918,0.305705253,1.075930805
261,1e-06,0.5,1.05e-06,5.12e-06,0.308362226
261,1e-05,0.5,1.05e-05,5.1e-05,0.369424246
261,1e-04,0.5,0.000104474,0.000506087,0.444958261
261,0.001,0.5,0.001036567,0.004944447,0.552955989
261,0.01,0.5,0.00993331,0.046524826,0.699006008
261,0.1,0.5,0.086822503,0.37101595,1.518344683
262,1e-06,0.5,3.95e-06,2.52e-05,0.552067963
262,1e-05,0.5,3.91e-05,0.000250558,0.654587629
262,1e-04,0.5,0.000388449,0.002492913,0.79146724
262,0.001,0.5,0.003886243,0.024245165,0.981132261
262,0.01,0.5,0.037788861,0.196503093,1.397121291
262,0.1,0.5,0.318998866,1.110774115,4.13355207
263,1e-06,0.5,3.52e-06,2.16e-05,0.799992938
263,1e-05,0.5,3.52e-05,0.00021581,0.919143958
263,1e-04,0.5,0.000352098,0.002138818,1.086308246
263,0.001,0.5,0.003517431,0.020782985,1.295143132
263,0.01,0.5,0.034346234,0.180861465,1.610823093
263,0.1,0.5,0.270042684,0.978206234,3.355120823
264,1e-06,0.5,8.58e-07,6.42e-06,0.168633922
264,1e-05,0.5,8.55e-06,6.3e-05,0.216192337
264,1e-04,0.5,8.54e-05,0.000614733,0.283525701
264,0.001,0.5,0.000849189,0.005765289,0.382075922
264,0.01,0.5,0.008383081,0.048505751,0.5806876
264,0.1,0.5,0.078368285,0.30800354,1.287362294
265,1e-06,0.5,2.04e-06,1.1e-05,0.327069065
265,1e-05,0.5,2.04e-05,0.000109215,0.40360502
265,1e-04,0.5,0.000204256,0.001090374,0.512136935
265,0.001,0.5,0.002041475,0.010755243,0.669895936
265,0.01,0.5,0.020246673,0.096907357,0.927747367
265,0.1,0.5,0.167789704,0.634035965,2.388677599
266,1e-06,0.5,1.46e-07,4e-06,0.009554866
266,1e-05,0.5,1.31e-06,2.28e-05,0.014339818
266,1e-04,0.5,1.15e-05,0.000131973,0.021841111
266,0.001,0.5,9.89e-05,0.000772426,0.033339505
266,0.01,0.5,0.000843531,0.004482373,0.052756476
266,0.1,0.5,0.00695386,0.026004375,0.107251866
267,1e-06,0.5,1.81e-07,1.88e-05,0.005596508
267,1e-05,0.5,1.79e-06,8.75e-05,0.009006427
267,1e-04,0.5,1.76e-05,0.000399475,0.015324644
267,0.001,0.5,0.000172325,0.001843187,0.029278389
267,0.01,0.5,0.00163096,0.009220838,0.065556833
267,0.1,0.5,0.014548372,0.05053059,0.186470355
268,1e-06,0.5,2.27e-05,0.000201795,1.098141581
268,1e-05,0.5,0.000226727,0.002011869,1.336625522
268,1e-04,0.5,0.002254775,0.019543308,1.627706342
268,0.001,0.5,0.021490074,0.154603832,2.073818402
268,0.01,0.5,0.154619091,0.651060642,2.984780465
268,0.1,0.5,0.500980648,1.588167622,5.293075533
269,1e-06,0.5,1.21e-05,0.000219156,0.432492251
269,1e-05,0.5,0.000121342,0.002171228,0.519656677
269,1e-04,0.5,0.00120712,0.019757264,0.660633847
269,0.001,0.5,0.01162391,0.111584075,0.89229137
269,0.01,0.5,0.076547809,0.334849815,1.370063851
269,0.1,0.5,0.220282802,0.707088259,2.279532687
270,1e-06,0.5,1.63e-05,0.000242112,1.440842723
270,1e-05,0.5,0.000162537,0.002407442,1.701946611
270,1e-04,0.5,0.001621736,0.023148648,2.036521332
270,0.001,0.5,0.01594178,0.180964777,2.550256978
270,0.01,0.5,0.133178567,0.776499527,3.560279157
270,0.1,0.5,0.607667976,2.01944079,6.59769385
271,1e-06,0.5,1.82e-05,0.000124415,2.323346865
271,1e-05,0.5,0.000179015,0.001167315,3.078971919
271,1e-04,0.5,0.001753296,0.010800971,4.161307126
271,0.001,0.5,0.016739841,0.098352364,5.933212324
271,0.01,0.5,0.160518031,0.835195218,9.258550625
271,0.1,0.5,1.490103407,6.249642248,23.38362744
1,1e-06,0.01,8.47e-08,1.06e-06,0.008226951
1,1e-05,0.01,8.47e-07,1.05e-05,0.01197717
1,1e-04,0.01,8.46e-06,0.000104548,0.017958077
1,0.001,0.01,8.31e-05,0.001004263,0.026628214
1,0.01,0.01,0.000784086,0.008377758,0.068260033
1,0.1,0.01,0.005562976,0.052762506,0.263665898
2,1e-06,0.01,3.19e-08,5.21e-07,0.014988865
2,1e-05,0.01,3.19e-07,5.2e-06,0.017661474
2,1e-04,0.01,3.18e-06,5.16e-05,0.021286625
2,0.001,0.01,3.18e-05,0.00048769,0.025918714
2,0.01,0.01,0.000293848,0.003598506,0.036821038
2,0.1,0.01,0.00204455,0.018346336,0.122776944
3,1e-06,0.01,6.46e-07,8.33e-06,0.142132511
3,1e-05,0.01,6.41e-06,8.26e-05,0.187417343
3,1e-04,0.01,6.32e-05,0.000813143,0.261370315
3,0.001,0.01,0.000612605,0.007836721,0.35641854
3,0.01,0.01,0.00580435,0.067879402,0.705617031
3,0.1,0.01,0.047545495,0.457808114,2.553771421
4,1e-06,0.01,2.06e-06,4.56e-05,0.79853168
4,1e-05,0.01,2.06e-05,0.000453547,0.915250719
4,1e-04,0.01,0.000205026,0.004342658,1.056439384
4,0.001,0.01,0.001972015,0.035806112,1.268891145
4,0.01,0.01,0.016199621,0.193895659,1.601838089
4,0.1,0.01,0.072789554,0.655733483,3.23418346
5,1e-06,0.01,2.35e-08,2.87e-07,5.15e-06
5,1e-05,0.01,2.12e-07,2.45e-06,3.13e-05
5,1e-04,0.01,1.9e-06,2.11e-05,0.00020452
5,0.001,0.01,1.71e-05,0.000178507,0.001368774
5,0.01,0.01,0.000152789,0.001514549,0.009955459
5,0.1,0.01,0.001483196,0.014242952,0.084156097
6,1e-06,0.01,3.5e-07,3.94e-06,0.002094111
6,1e-05,0.01,3.5e-06,3.87e-05,0.005336638
6,1e-04,0.01,3.47e-05,0.000375593,0.014295143
6,0.001,0.01,0.000334543,0.00352166,0.04271881
6,0.01,0.01,0.002975415,0.029819557,0.177952825
6,0.1,0.01,0.020808019,0.195519711,0.984789704
7,1e-06,0.01,7.38e-08,6.84e-07,8.43e-06
7,1e-05,0.01,7.3e-07,6.74e-06,6.32e-05
7,1e-04,0.01,7.24e-06,6.61e-05,0.000514865
7,0.001,0.01,7.19e-05,0.000642401,0.004309333
7,0.01,0.01,0.000705195,0.006253932,0.03621839
7,0.1,0.01,0.007102147,0.061759018,0.322886255
8,1e-06,0.01,3.17e-07,4.18e-06,0.002634376
8,1e-05,0.01,3.13e-06,4.03e-05,0.005853599
8,1e-04,0.01,3.11e-05,0.000374672,0.013433559
8,0.001,0.01,0.000297953,0.003383174,0.037062071
8,0.01,0.01,0.002571011,0.027438926,0.154044477
8,0.1,0.01,0.017553602,0.172638795,0.863634243
9,1e-06,0.01,0.003178116,0.029203687,0.140266889
9,1e-05,0.01,0.004247045,0.038296585,0.18331733
9,1e-04,0.01,0.005540267,0.050216722,0.238944733
9,0.001,0.01,0.007298154,0.065991814,0.312782199
9,0.01,0.01,0.0095884,0.086987625,0.410625129
9,0.1,0.01,0.012685639,0.116007975,0.546344941
10,1e-06,0.01,1.97e-07,3.5e-06,0.099516314
10,1e-05,0.01,1.97e-06,3.47e-05,0.112635473
10,1e-04,0.01,1.97e-05,0.000337972,0.133391707
10,0.001,0.01,0.000191175,0.003072251,0.160611905
10,0.01,0.01,0.001655733,0.020837741,0.208312085
10,0.1,0.01,0.009487808,0.091529762,0.493575719
11,1e-06,0.01,0.003216773,0.029880067,0.140371044
11,1e-05,0.01,0.00421175,0.039044833,0.182410447
11,1e-04,0.01,0.005536102,0.051083768,0.237237056
11,0.001,0.01,0.007208983,0.06670059,0.309605499
11,0.01,0.01,0.009406556,0.087197743,0.40211717
11,0.1,0.01,0.012587202,0.115263712,0.531785379
12,1e-06,0.01,7.82e-09,1.17e-07,0.001466106
12,1e-05,0.01,7.58e-08,1.12e-06,0.00209736
12,1e-04,0.01,7.38e-07,1.05e-05,0.00317844
12,0.001,0.01,6.85e-06,9.42e-05,0.004856596
12,0.01,0.01,5.92e-05,0.000795645,0.009414031
12,0.1,0.01,0.000495543,0.005841939,0.033741824
13,1e-06,0.01,9.12e-09,4.65e-06,0.000109186
13,1e-05,0.01,6.49e-08,1.32e-05,0.000233543
13,1e-04,0.01,4.13e-07,3.76e-05,0.000519558
13,0.001,0.01,2.44e-06,0.000109899,0.0012146
13,0.01,0.01,1.29e-05,0.000334311,0.002861559
13,0.1,0.01,6.77e-05,0.001234448,0.008378825
14,1e-06,0.01,5.2e-08,7.64e-07,0.020875583
14,1e-05,0.01,5.19e-07,7.6e-06,0.026537604
14,1e-04,0.01,5.12e-06,7.42e-05,0.034015406
14,0.001,0.01,4.99e-05,0.000691814,0.045638159
14,0.01,0.01,0.00044098,0.005694664,0.069812368
14,0.1,0.01,0.003108021,0.034150506,0.216307645
15,1e-06,0.01,7.59e-08,1.92e-06,0.027200679
15,1e-05,0.01,7.56e-07,1.91e-05,0.033330101
15,1e-04,0.01,7.53e-06,0.000186631,0.041713067
15,0.001,0.01,7.38e-05,0.001600539,0.053647755
15,0.01,0.01,0.00062333,0.009253906,0.080824509
15,0.1,0.01,0.003432195,0.034009781,0.174035271
16,1e-06,0.01,1.32e-08,3.06e-07,0.00227239
16,1e-05,0.01,1.31e-07,2.9e-06,0.003037896
16,1e-04,0.01,1.28e-06,2.61e-05,0.004069713
16,0.001,0.01,1.17e-05,0.000208002,0.005792228
16,0.01,0.01,9.14e-05,0.001213971,0.010727964
16,0.1,0.01,0.000442843,0.004508448,0.024451962
17,1e-06,0.01,7.05e-09,7.38e-08,8.57e-07
17,1e-05,0.01,6.57e-08,6.72e-07,5.94e-06
17,1e-04,0.01,6.11e-07,6e-06,4.17e-05
17,0.001,0.01,5.57e-06,5.34e-05,0.000313916
17,0.01,0.01,5.11e-05,0.000473274,0.002447272
17,0.1,0.01,0.00048876,0.004448663,0.021606571
18,1e-06,0.01,5.61e-07,8.56e-06,1.144729546
18,1e-05,0.01,5.61e-06,8.5e-05,1.385784585
18,1e-04,0.01,5.59e-05,0.000836244,1.762268006
18,0.001,0.01,0.000556703,0.00807568,2.26083902
18,0.01,0.01,0.005404159,0.074953421,2.814838718
18,0.1,0.01,0.050058793,0.586705369,5.18517644
19,1e-06,0.01,5.91e-07,8.46e-06,1.096210651
19,1e-05,0.01,5.91e-06,8.44e-05,1.356260108
19,1e-04,0.01,5.91e-05,0.000839853,1.670283492
19,0.001,0.01,0.000588129,0.008310455,2.068860498
19,0.01,0.01,0.005834252,0.078485983,2.691185432
19,0.1,0.01,0.054987619,0.613085835,4.906311127
20,1e-06,0.01,4.49e-06,8.29e-05,8.839266308
20,1e-05,0.01,4.49e-05,0.000826305,10.28491421
20,1e-04,0.01,0.000448676,0.008171386,12.22787336
20,0.001,0.01,0.004461423,0.078511043,14.54876585
20,0.01,0.01,0.043083013,0.681476295,17.88089923
20,0.1,0.01,0.357952323,4.135854385,27.59561442
21,1e-06,0.01,1.79e-10,4.02e-09,1.72e-05
21,1e-05,0.01,1.63e-09,3.14e-08,2.88e-05
21,1e-04,0.01,1.49e-08,2.42e-07,4.91e-05
21,0.001,0.01,1.33e-07,1.81e-06,8.72e-05
21,0.01,0.01,1.13e-06,1.32e-05,0.000166437
21,0.1,0.01,9.12e-06,8.87e-05,0.000544249
22,1e-06,0.01,1.03e-08,3.08e-05,0.003753508
22,1e-05,0.01,6.03e-08,7.91e-05,0.006031091
22,1e-04,0.01,3.44e-07,0.000210312,0.009842765
22,0.001,0.01,1.91e-06,0.00059904,0.016122333
22,0.01,0.01,9.17e-06,0.001969369,0.027298816
22,0.1,0.01,4.83e-05,0.006557144,0.057604302
23,1e-06,0.01,7.16e-08,1.33e-06,0.202405484
23,1e-05,0.01,7.16e-07,1.33e-05,0.233398624
23,1e-04,0.01,7.13e-06,0.000130956,0.264602834
23,0.001,0.01,7.09e-05,0.001234013,0.310052357
23,0.01,0.01,0.00067473,0.010030658,0.368604072
23,0.1,0.01,0.004873301,0.053372058,0.462711366
24,1e-06,0.01,2.32e-05,0.001079635,19.1965252
24,1e-05,0.01,0.000205614,0.009597173,24.22775345
24,1e-04,0.01,0.001755094,0.079252444,30.8380428
24,0.001,0.01,0.014852192,0.605052692,38.84849003
24,0.01,0.01,0.099541617,3.691231156,55.17004507
24,0.1,0.01,0.485621331,17.90471932,134.3337036
25,1e-06,0.01,9.17e-06,0.000384177,0.362727824
25,1e-05,0.01,9.03e-05,0.003486304,0.432478893
25,1e-04,0.01,0.000852051,0.022314301,0.520966522
25,0.001,0.01,0.005734772,0.081404559,0.68289354
25,0.01,0.01,0.018650327,0.186541253,1.019077981
25,0.1,0.01,0.035912953,0.325410617,1.58647819
26,1e-06,0.01,6.84e-06,0.000334693,0.349685649
26,1e-05,0.01,6.82e-05,0.003022593,0.406862012
26,1e-04,0.01,0.000648316,0.01978784,0.491990555
26,0.001,0.01,0.004430177,0.075874924,0.649118521
26,0.01,0.01,0.017430587,0.180711012,0.957020061
26,0.1,0.01,0.035967938,0.32674114,1.514294634
27,1e-06,0.01,8.97e-08,1.22e-06,0.074720407
27,1e-05,0.01,8.91e-07,1.21e-05,0.089965081
27,1e-04,0.01,8.8e-06,0.00011921,0.112401871
27,0.001,0.01,8.43e-05,0.001158603,0.146064715
27,0.01,0.01,0.000747135,0.01064527,0.209929001
27,0.1,0.01,0.006174952,0.081083049,0.562032028
28,1e-06,0.01,9.86e-08,1.12e-06,0.06802781
28,1e-05,0.01,9.85e-07,1.12e-05,0.087341843
28,1e-04,0.01,9.79e-06,0.000110835,0.12062816
28,0.001,0.01,9.7e-05,0.001087148,0.165804416
28,0.01,0.01,0.000943407,0.010251876,0.240129913
28,0.1,0.01,0.008505396,0.088072803,0.588030018
29,1e-06,0.01,5.9e-08,6.76e-07,0.054185131
29,1e-05,0.01,5.81e-07,6.72e-06,0.06923819
29,1e-04,0.01,5.76e-06,6.68e-05,0.088129143
29,0.001,0.01,5.6e-05,0.000656329,0.109389251
29,0.01,0.01,0.000549547,0.00620429,0.149524261
29,0.1,0.01,0.004646665,0.053498271,0.356457146
30,1e-06,0.01,7.41e-07,0.015311417,0.618009232
30,1e-05,0.01,7.41e-06,0.023518544,0.703197204
30,1e-04,0.01,7.38e-05,0.034762107,0.821190981
30,0.001,0.01,0.000713986,0.054761423,0.981727316
30,0.01,0.01,0.006064731,0.118156324,1.223348678
30,0.1,0.01,0.033653188,0.33259886,1.755072808
31,1e-06,0.01,1.11e-06,2.37e-05,0.000397138
31,1e-05,0.01,3.78e-06,6.16e-05,0.000778859
31,1e-04,0.01,1.25e-05,0.000161151,0.001533563
31,0.001,0.01,4.03e-05,0.000431503,0.003131538
31,0.01,0.01,0.000121745,0.001146282,0.006657982
31,0.1,0.01,0.000357685,0.003160942,0.016003205
32,1e-06,0.01,5.87e-06,0.021305897,2.913200111
32,1e-05,0.01,4.5e-05,0.041952448,3.736627958
32,1e-04,0.01,0.000313793,0.086212512,4.876427631
32,0.001,0.01,0.00180874,0.193325735,6.433943195
32,0.01,0.01,0.007857397,0.590628809,8.50769193
32,0.1,0.01,0.028274754,1.862984487,15.11502558
33,1e-06,0.01,9.46e-07,2.29e-05,0.351961641
33,1e-05,0.01,9.46e-06,0.000224348,0.414255674
33,1e-04,0.01,9.43e-05,0.002168529,0.493484413
33,0.001,0.01,0.000911275,0.018592593,0.604306118
33,0.01,0.01,0.007572497,0.102434254,0.826739287
33,0.1,0.01,0.036244683,0.340783105,1.846092749
34,1e-06,0.01,4.27e-08,7.68e-07,0.01089454
34,1e-05,0.01,4.2e-07,6.97e-06,0.015573836
34,1e-04,0.01,4.08e-06,6.08e-05,0.022886938
34,0.001,0.01,3.94e-05,0.000510618,0.036603837
34,0.01,0.01,0.000358848,0.004091906,0.066569545
34,0.1,0.01,0.002996938,0.029492002,0.172450912
35,1e-06,0.01,2.07e-08,3.38e-07,0.009859893
35,1e-05,0.01,2.07e-07,3.37e-06,0.011912132
35,1e-04,0.01,2.06e-06,3.32e-05,0.014859332
35,0.001,0.01,2.04e-05,0.000313554,0.019084134
35,0.01,0.01,0.000188955,0.002399411,0.029634373
35,0.1,0.01,0.001300424,0.012336041,0.066271953
36,1e-06,0.01,2.71e-07,4.32e-06,0.053154492
36,1e-05,0.01,2.67e-06,4.23e-05,0.069893076
36,1e-04,0.01,2.57e-05,0.000407022,0.095228578
36,0.001,0.01,0.000241017,0.003742897,0.136505993
36,0.01,0.01,0.002091568,0.029153604,0.272488787
36,0.1,0.01,0.016343112,0.170552336,0.941723328
37,1e-06,0.01,1.4e-07,3.39e-06,0.062516056
37,1e-05,0.01,1.33e-06,3.2e-05,0.080242388
37,1e-04,0.01,1.16e-05,0.000286906,0.106421031
37,0.001,0.01,9.62e-05,0.002410883,0.140359949
37,0.01,0.01,0.000624529,0.016896434,0.205742083
37,0.1,0.01,0.003354398,0.093930991,0.625522113
38,1e-06,0.01,1.92e-08,3.13e-07,0.005753919
38,1e-05,0.01,1.92e-07,3.09e-06,0.00734544
38,1e-04,0.01,1.91e-06,3.04e-05,0.009759177
38,0.001,0.01,1.9e-05,0.00028368,0.013498451
38,0.01,0.01,0.000172446,0.002220698,0.023866072
38,0.1,0.01,0.001242842,0.012118028,0.067858533
39,1e-06,0.01,7.96e-09,2.73e-07,0.002935855
39,1e-05,0.01,7.89e-08,2.55e-06,0.003899216
39,1e-04,0.01,7.81e-07,2.24e-05,0.005345139
39,0.001,0.01,7.7e-06,0.000181364,0.008173283
39,0.01,0.01,7e-05,0.001153167,0.014201982
39,0.1,0.01,0.00053112,0.005742819,0.033561938
40,1e-06,0.01,2.56e-07,4.07e-06,0.071701886
40,1e-05,0.01,2.55e-06,4.04e-05,0.090857017
40,1e-04,0.01,2.54e-05,0.000393548,0.117224942
40,0.001,0.01,0.000247519,0.003687427,0.1597063
40,0.01,0.01,0.00220595,0.028725336,0.291892554
40,0.1,0.01,0.01689278,0.166170835,0.935244782
41,1e-06,0.01,1.49e-07,3.41e-06,0.075396743
41,1e-05,0.01,1.39e-06,3.22e-05,0.09728448
41,1e-04,0.01,1.25e-05,0.000286432,0.120949805
41,0.001,0.01,0.000108993,0.002416725,0.162205309
41,0.01,0.01,0.00080831,0.01691009,0.231963063
41,0.1,0.01,0.004529917,0.096828542,0.624834097
42,1e-06,0.01,1.04e-08,1.69e-07,0.001227629
42,1e-05,0.01,1.03e-07,1.62e-06,0.001907329
42,1e-04,0.01,1.02e-06,1.52e-05,0.003265355
42,0.001,0.01,1e-05,0.000137922,0.006115847
42,0.01,0.01,9.47e-05,0.001122634,0.01366235
42,0.1,0.01,0.000839859,0.008277315,0.04541501
43,1e-06,0.01,3.99e-06,0.00095599,0.59077286
43,1e-05,0.01,3.94e-05,0.007200356,0.68055468
43,1e-04,0.01,0.000372753,0.037378865,0.827886159
43,0.001,0.01,0.003286057,0.116341127,1.08094968
43,0.01,0.01,0.019145723,0.267584025,1.563939583
43,0.1,0.01,0.056850352,0.539292472,2.567618081
44,1e-06,0.01,1.55e-07,4.12e-06,0.052514656
44,1e-05,0.01,1.55e-06,3.97e-05,0.061372786
44,1e-04,0.01,1.54e-05,0.0003721,0.072664533
44,0.001,0.01,0.000142959,0.002880801,0.089614577
44,0.01,0.01,0.001078248,0.014106945,0.113295782
44,0.1,0.01,0.004680804,0.044172661,0.21503467
45,1e-06,0.01,6.42e-05,0.004631333,11.69091988
45,1e-05,0.01,0.000636508,0.043621691,13.9740715
45,1e-04,0.01,0.006272503,0.337384826,17.01561842
45,0.001,0.01,0.058973224,1.587476384,22.25666533
45,0.01,0.01,0.415078096,5.10530945,33.48625878
45,0.1,0.01,1.351435171,13.01612801,71.01687068
46,1e-06,0.01,6.87e-08,2.54e-06,0.027882337
46,1e-05,0.01,6.86e-07,2.51e-05,0.033580886
46,1e-04,0.01,6.86e-06,0.000238514,0.041278865
46,0.001,0.01,6.66e-05,0.001922874,0.051054655
46,0.01,0.01,0.000568406,0.009360292,0.082546192
46,0.1,0.01,0.003168285,0.029998657,0.157486349
47,1e-06,0.01,4.93e-08,3.35e-05,0.071968235
47,1e-05,0.01,4.76e-07,0.00012231,0.094817357
47,1e-04,0.01,4.49e-06,0.000456998,0.128049832
47,0.001,0.01,4.07e-05,0.001892057,0.179123103
47,0.01,0.01,0.000336005,0.008755087,0.263005132
47,0.1,0.01,0.002397249,0.044481756,0.425957929
48,1e-06,0.01,8.31e-08,1.63e-06,0.201653339
48,1e-05,0.01,8.31e-07,1.62e-05,0.233752352
48,1e-04,0.01,8.31e-06,0.000159761,0.279210129
48,0.001,0.01,8.3e-05,0.001531612,0.335982972
48,0.01,0.01,0.000800549,0.012824008,0.427890996
48,0.1,0.01,0.006830848,0.077178203,0.663184039
49,1e-06,0.01,1.1e-05,0.000540494,0.003687525
49,1e-05,0.01,1.87e-05,0.000661546,0.004176468
49,1e-04,0.01,3.03e-05,0.00082678,0.004803005
49,0.001,0.01,5.16e-05,0.001037039,0.005649595
49,0.01,0.01,9.76e-05,0.001312861,0.006760509
49,0.1,0.01,0.000180852,0.001714836,0.008324859
