Dataset,X1.,X2.,X3.,X4.,X5.,X6.,X7.,X8.,X9.,X10.,X11.,X12.,X13.,X14.,X15.,X16.,X17.,X18.,X19.,X20.,X21.,X22.,X23.,X24.,X25.,X26.,X27.,X28.,X29.,X30.,X31.,X32.,X33.,X34.,X35.,X36.,X37.,X38.,X39.,X40.,X41.,X42.,X43.,X44.,X45.,X46.,X47.,X48.,X49.,X50.,X51.,X52.,X53.,X54.,X55.,X56.,X57.,X58.,X59.,X60.,X61.,X62.,X63.,X64.,X65.,X66.,X67.,X68.,X69.,X70.,X71.,X72.,X73.,X74.,X75.,X76.,X77.,X78.,X79.,X80.,X81.,X82.,X83.,X84.,X85.,X86.,X87.,X88.,X89.,X90.,X91.,X92.,X93.,X94.,X95.,X96.,X97.,X98.,X99.
229,-7.08206082910322,-6.96912863917641,-6.8318840476964,-6.7564969951203,-6.70386147464689,-6.64774773424051,-6.57785031121728,-6.54171007618361,-6.50274516270777,-6.45422231301055,-6.41133939277915,-6.36847543887462,-6.32727037911295,-6.26014463784022,-6.2059023761238,-6.16566192411684,-6.10961314309974,-6.02675734521007,-5.94492080512811,-5.88422851423906,-5.81361786674404,-5.76146648459021,-5.72282077960175,-5.6562053145606,-5.60811577020073,-5.55200733838636,-5.51534573353714,-5.48736981831788,-5.45666424508818,-5.41722940567447,-5.38822726504968,-5.35874243614674,-5.32869793163741,-5.30053680296798,-5.27650762229865,-5.24868260806625,-5.22962742784143,-5.20566909758457,-5.17771103510035,-5.15902594400785,-5.1169571680418,-5.09711873328664,-5.07197639434373,-5.04957740387135,-5.02945717578612,-5.00993323901667,-4.97713529491728,-4.94331567090806,-4.91507017827681,-4.87898623192161,-4.84182007761227,-4.8079234554508,-4.77875738324916,-4.7522636849857,-4.71274955619246,-4.68463451255581,-4.65099689089608,-4.61248357191716,-4.57741541352131,-4.5213575894188,-4.49433999188873,-4.46607086855151,-4.420696107702,-4.37159397173796,-4.32780806031652,-4.28605889476683,-4.22826167031761,-4.16885671212057,-4.08923974512456,-4.02919397018993,-3.94533376969736,-3.87113856427244,-3.73977586873175,-3.58532189365058,-3.41146648940408,-3.27230512550447,-3.1572481075691,-3.00754992457293,-2.84232144521009,-2.70619378056593,-2.56339618867502,-2.50322477581477,-2.41090068048759,-2.32776456419569,-2.2684047995333,-2.20679598205679,-2.16159239713332,-2.11091624041318,-2.00022553620505,-1.93771573137261,-1.87399473263755,-1.80713972764115,-1.76903280923333,-1.70407896020836,-1.63266324972417,-1.56276212546191,-1.502089611336,-1.4075347719383,-1.26406323945634
230,-7.77516676473819,-7.44429848233871,-7.25496812154694,-7.11585784948985,-7.04233356344791,-6.99023445802094,-6.95367817771366,-6.9103912215863,-6.87706865518783,-6.84247649492416,-6.81160461711663,-6.78136851297069,-6.75067720618299,-6.72456781950876,-6.70114600207118,-6.6807539280299,-6.66037868504068,-6.63925119543486,-6.61841564659229,-6.59660924026306,-6.57808007268336,-6.55366733671598,-6.53359539355076,-6.5111131248642,-6.49119672994364,-6.46699797744971,-6.4499336186042,-6.43109722022154,-6.40946711467453,-6.38977195018904,-6.36815769479004,-6.34703229448995,-6.32126971743561,-6.29375880818299,-6.2659858917289,-6.2421904389803,-6.21132385858069,-6.19388847075398,-6.16549590623246,-6.14072125049376,-6.10626559069045,-6.08121992658275,-6.05536612778399,-6.02056888229954,-5.99488017017613,-5.96174894645356,-5.92956651175854,-5.89842221147214,-5.82694712492747,-5.76838938000082,-5.6813389478745,-5.62727361117499,-5.55578996839069,-5.46064703558411,-5.34517151290429,-5.2250814662771,-5.15290128894681,-5.04309389221989,-4.95075603356066,-4.84495642397404,-4.73705995275036,-4.59709053876114,-4.46743273163097,-4.36915048367245,-4.27941007600602,-4.18752484760717,-4.11434545619521,-4.04086234156749,-3.94829843744791,-3.87010530836402,-3.81003728759594,-3.7577101683324,-3.70480403856115,-3.62335670744498,-3.5724833458597,-3.51786707227091,-3.44686186305911,-3.38759969676055,-3.31765289258685,-3.26308471250217,-3.17914578824966,-3.1372705196359,-3.0849303745704,-3.02520201054857,-2.98541469659297,-2.91867738277851,-2.8535482322405,-2.8134498204356,-2.76576141623183,-2.69341398779435,-2.64171487504218,-2.61324337443722,-2.56715950274055,-2.50121981782707,-2.41962161684798,-2.33019609497054,-2.20585278451661,-2.09045939036138,-1.91258912103849
231,-7.77441770761033,-7.64348623543155,-7.5713243637066,-7.4903853313859,-7.43015088418881,-7.38409649108431,-7.35487817332441,-7.31235967780039,-7.28313605879627,-7.25719629497515,-7.22413115044551,-7.19804279490092,-7.17662073806146,-7.14427005502784,-7.11505915137865,-7.09215865030161,-7.05849234027568,-7.03929369439066,-7.0179684239113,-6.99377974313155,-6.96449703462581,-6.9467062382505,-6.92020516310202,-6.89469782759902,-6.86738280471376,-6.85380717623762,-6.83555256830339,-6.81243062820628,-6.78138116545757,-6.76283653032395,-6.73950472130822,-6.71661804235039,-6.69529029298257,-6.66787467345306,-6.64457877369887,-6.60518821473408,-6.57928090697896,-6.55883024757841,-6.53442274267631,-6.48919459073482,-6.45642264139578,-6.4167869699713,-6.37704964688771,-6.33350883624396,-6.29765636847577,-6.26312308359699,-6.21509522471713,-6.16171201215028,-6.10956452503435,-6.01933996507435,-5.91892883278851,-5.84047165712904,-5.73721951478031,-5.63501918966032,-5.54831283055695,-5.39922693150786,-5.24799144800216,-5.14101760564677,-4.98746620170752,-4.78983288094612,-4.7113490467355,-4.53927057950925,-4.43853590636022,-4.35720940180826,-4.19554522401625,-4.07651576360945,-3.97475576054697,-3.77562223868171,-3.63472331388834,-3.52531317751897,-3.45160207226529,-3.37736209732337,-3.28260460728758,-3.20859619480649,-3.14787593507379,-3.06834358972412,-3.00870367834131,-2.93807394022395,-2.89183240084593,-2.82175529762561,-2.7650241618662,-2.71298295333021,-2.66782742820686,-2.62101524874969,-2.56222241346941,-2.5040910920532,-2.42766221135392,-2.37958839501121,-2.34182631687247,-2.28209319280098,-2.22732889850031,-2.16447948981164,-2.07838689748403,-2.01517377099392,-1.9419208932848,-1.88747948898574,-1.83038149540837,-1.73032225454276,-1.61599503388923
232,-7.38406412734539,-7.21860086868837,-7.13260752140238,-7.05334725712061,-7.00047223374891,-6.96084966224512,-6.92159524998441,-6.87331906408217,-6.83283144814357,-6.79344808822223,-6.75129799414199,-6.7149477106932,-6.69380138432107,-6.65962179406112,-6.61616515182783,-6.58805297142908,-6.56700524922473,-6.53686080576859,-6.51179126513255,-6.4804596547808,-6.46201197305525,-6.44356588465002,-6.41505863553814,-6.38323815532555,-6.36009415284623,-6.34376380053918,-6.31719319629177,-6.29190367401024,-6.2705768295221,-6.25648209591806,-6.23197736731048,-6.21565060777724,-6.19637877116154,-6.17831008164728,-6.16323512344573,-6.14463239315983,-6.12194450124079,-6.10413578496153,-6.08704717223344,-6.07278695089006,-6.05943748861124,-6.04219674028871,-6.02332828291047,-6.00683200218827,-5.99352515321222,-5.98141478303855,-5.970294158247,-5.95780873101191,-5.93639090129256,-5.91824636868831,-5.89074124958032,-5.86704659932468,-5.85287471046383,-5.84121656743036,-5.81760193848231,-5.79710318941381,-5.78122440645144,-5.75709877072394,-5.73428969866412,-5.72292349001342,-5.70844696161602,-5.69384814082593,-5.66466354196712,-5.64539620248008,-5.62627891376766,-5.61213315231746,-5.58035281500691,-5.54895636262222,-5.52945434451303,-5.50265697342613,-5.47035627571222,-5.4336469506865,-5.41444223442321,-5.38555665855599,-5.36201935448909,-5.33441991019207,-5.28244004501427,-5.2363856650217,-5.190638051,-5.13272713786837,-5.04035989708101,-4.97180398414603,-4.87487549476923,-4.74740549823545,-4.65318251678549,-4.5495062768056,-4.41341899264807,-4.27223195890254,-3.99175671327211,-3.69637072081433,-3.43543207476748,-3.20715896853849,-2.95312371937437,-2.69935695259813,-2.32072872513921,-2.12501270714974,-1.91187886151614,-1.7263442297443,-1.39644440350881
233,-6.26464317482789,-5.58060417074104,-5.36993641293742,-4.99910123205795,-4.83918527848583,-4.71196357544882,-4.60783209714037,-4.48610959233936,-4.4222644256208,-4.33301650130369,-4.22636730825876,-4.16734093538775,-4.10874539030602,-4.05223635708986,-4.00546249454625,-3.95605406611691,-3.8908783049348,-3.85129073167298,-3.81194224615436,-3.76588661613971,-3.72597319164972,-3.69672711381561,-3.65828039665914,-3.62816960161537,-3.59097052656724,-3.5583522587731,-3.52591055407653,-3.50479991095558,-3.47512385410005,-3.45355332387912,-3.43752201393152,-3.41122016511072,-3.38986018852859,-3.37267006186535,-3.35409656274653,-3.32498172513007,-3.2973328025404,-3.26456527623962,-3.24508693826149,-3.22415882930494,-3.20001682612351,-3.17929089901696,-3.16369209177639,-3.14235122939617,-3.12564412953293,-3.10174722190203,-3.08526000198502,-3.06074466521671,-3.04116754072925,-3.02356643460839,-3.00120657607072,-2.97554737206095,-2.95642180028043,-2.93756615094466,-2.91852959432432,-2.89550818071458,-2.87862655171826,-2.86087826375814,-2.83961500907695,-2.8190350353951,-2.79795105650737,-2.77600527092581,-2.75388105524728,-2.73938774875672,-2.72253618120153,-2.70783057910368,-2.69558296287112,-2.67664129515905,-2.66338332202118,-2.64369351030511,-2.62694414969596,-2.60530032582167,-2.59006654255804,-2.57040912097168,-2.54291343889321,-2.52843252669567,-2.51104006947624,-2.49644756666107,-2.47473317566221,-2.45436867901524,-2.4200247198148,-2.39549893177993,-2.37677328279069,-2.36022250881616,-2.33013329983764,-2.31792198452367,-2.28819711427207,-2.26209707049672,-2.23607594806305,-2.21071486427059,-2.18838309229747,-2.15395674703641,-2.11576454367615,-2.06598011358436,-2.01914736537666,-1.98909229971614,-1.92819946085872,-1.85864942438261,-1.73593883855376
234,-5.20426980258631,-4.92510970168002,-4.76546900653796,-4.46525450010298,-4.33213888229767,-4.21877518184747,-4.06813124400324,-3.97038111720477,-3.91554966619844,-3.86683602786288,-3.83187555029696,-3.78070379551851,-3.73357859219744,-3.68287986807172,-3.64184431466131,-3.60842001255905,-3.5543010937465,-3.52211516537834,-3.48942458079437,-3.45486946876832,-3.42279944777044,-3.38901125836925,-3.36710603198184,-3.35231321334229,-3.33513041361148,-3.29360438028264,-3.27522286179869,-3.25084282659734,-3.22906887072548,-3.20288690827856,-3.18211854056821,-3.16915698470053,-3.14854925801693,-3.1303104818333,-3.11154518244116,-3.09367326432385,-3.07861050266341,-3.06041474378056,-3.04520141357723,-3.02094391379984,-3.00607673503009,-2.98392834212882,-2.97079181678701,-2.95387998152078,-2.93932275691004,-2.92094951411892,-2.90052059106673,-2.88350779212,-2.86428777569177,-2.84857982327018,-2.83482664405817,-2.82032441033772,-2.81350971844005,-2.79782598998487,-2.78191146062703,-2.76717318458354,-2.75488214541734,-2.74324209208063,-2.7256358889013,-2.71370136793664,-2.7042588622097,-2.68830905428904,-2.67499210590667,-2.66102388086567,-2.64331579401012,-2.6251779186744,-2.61100186854713,-2.58912530237466,-2.57162020281838,-2.55768160168068,-2.53631914886949,-2.52182537119495,-2.5067016615823,-2.49161599816612,-2.47107267948741,-2.4550495546732,-2.43727506916974,-2.41645718304664,-2.39961273665225,-2.38790704527106,-2.37574022594647,-2.35843684092313,-2.33909381391997,-2.32136251171472,-2.29728518688295,-2.28039444754467,-2.25755439301187,-2.23167729654317,-2.20170793462297,-2.17769686830665,-2.13503689863063,-2.10374121806748,-2.06515913691307,-2.0185691088391,-1.98959773669147,-1.96252731235007,-1.89953654978381,-1.82262479339574,-1.72575554896537
235,-7.4703729151985,-7.26648291532271,-7.17775416107485,-7.08349438022808,-7.02883829270265,-6.98046501091294,-6.93260940223992,-6.86940516410939,-6.83581167713352,-6.78897263496058,-6.74762781919601,-6.72355009496909,-6.68247985282074,-6.63383010403367,-6.58939830003686,-6.55663676047561,-6.5078547525804,-6.46451160052488,-6.41305078477417,-6.35902257057174,-6.3224287857529,-6.28543861232546,-6.23890008589888,-6.19639514748684,-6.1669204135845,-6.12674753416024,-6.09689393474097,-6.05317401224754,-6.02352538826334,-5.98600833495462,-5.9578667744371,-5.94263836582113,-5.92593914051694,-5.9087701025315,-5.88953624912702,-5.86356379791297,-5.84590134623623,-5.82647230474271,-5.79588561512165,-5.77431270126029,-5.74617317043201,-5.72256748402602,-5.70129126428716,-5.68269735029116,-5.65830026321799,-5.63909668742149,-5.62409336893803,-5.60922989918039,-5.59310078944215,-5.57792623122442,-5.55550604626195,-5.53893056667214,-5.52222617271946,-5.50985560085658,-5.48328733495422,-5.46113530470398,-5.44135718255845,-5.42343835882428,-5.40839274787787,-5.39000971757703,-5.36726278846181,-5.34222952184316,-5.31042557509928,-5.28595291427691,-5.26831764705804,-5.24765113858702,-5.22775697084645,-5.20737431137718,-5.18599368246978,-5.14812384368992,-5.10472926283294,-5.07769878667822,-5.04458936440145,-5.00321162885025,-4.94334245373745,-4.88964832805331,-4.81856091816133,-4.72251647144791,-4.60899961536794,-4.51392982905627,-4.41661767339091,-4.25654365879122,-3.98823442538901,-3.84157929403486,-3.64646883752476,-3.40214989196021,-3.23960887073815,-3.14648450197424,-3.0135263928646,-2.96047360005731,-2.87581793701932,-2.77004312821098,-2.66676389158102,-2.5658630551411,-2.48242522719531,-2.37850161963204,-2.27163088631466,-2.15799372626367,-2.00728072208986
236,-6.4723986918041,-6.00306785680664,-5.72428862186275,-5.28125045816832,-4.70365788445654,-4.36162377726696,-4.13101327629258,-3.90253316373088,-3.77054822779933,-3.6447934168512,-3.56178062001352,-3.51914369883545,-3.45732561325554,-3.40683892241499,-3.32010187148662,-3.28088540989789,-3.2283203013198,-3.18219254802401,-3.13901881678049,-3.11178933906853,-3.07658244536754,-3.02809262655202,-3.00124629431354,-2.97324212560194,-2.94763513343336,-2.91913342138115,-2.89172456793194,-2.86776240252057,-2.84851544513844,-2.83204655835787,-2.81027257175678,-2.79086897369344,-2.77350727301628,-2.75157389409032,-2.72988008179324,-2.71284817281802,-2.69591078551424,-2.67878189302306,-2.65917680547321,-2.64328572206976,-2.62902984481277,-2.60879751780386,-2.59266041387539,-2.57802708055985,-2.56021373364578,-2.54457450410495,-2.52649028418541,-2.51143481761236,-2.49815811585325,-2.48245390300434,-2.46089727238676,-2.4448366665096,-2.43160589584947,-2.41069390071823,-2.39382833155408,-2.37676426721904,-2.36159957374824,-2.34481453506828,-2.33008197709851,-2.31155971041445,-2.29900342016222,-2.28161494957082,-2.27092732443887,-2.25476417688619,-2.23922620893429,-2.23078414052854,-2.21773483493953,-2.20060106296505,-2.17616376404709,-2.15289494763724,-2.13697366265851,-2.12108821120481,-2.10918724561329,-2.09750580515317,-2.0720946106129,-2.05830238074969,-2.0344548661328,-2.02234495205441,-2.0067646561711,-1.99157156304604,-1.96620520505957,-1.94492499986558,-1.91942577418539,-1.90179462609452,-1.88403275078523,-1.86354394029591,-1.84065646501047,-1.82122111220871,-1.79471108072822,-1.77312729555958,-1.74138583685578,-1.72206176630439,-1.69046365024299,-1.64845928685587,-1.60494957570136,-1.55111162394667,-1.48849913794749,-1.42374839815499,-1.3333139366218
237,-7.087109552283,-6.84830009696044,-6.72681426823401,-6.59482578566868,-6.41208798461476,-6.28397489267647,-5.86314181105856,-5.05107124678479,-4.80999851128164,-4.42973408679754,-4.11585518551791,-3.87153696040178,-3.64139147578422,-3.509048443832,-3.42067189102367,-3.33566414301915,-3.26427589082997,-3.2015658208083,-3.12197301259481,-3.07003141345647,-3.02399586850131,-2.98216523763907,-2.95064380377301,-2.90930415716905,-2.86666546663831,-2.83825161170888,-2.80837607626054,-2.77697588372104,-2.73994850679869,-2.71002216219676,-2.69176715489677,-2.67368975668112,-2.65201936127528,-2.62606276394541,-2.60518353354658,-2.58357617244734,-2.5721981229799,-2.5519123869113,-2.52731983136107,-2.50660675262439,-2.48984229918071,-2.47220206914716,-2.45560362194336,-2.43447974961538,-2.41383546630621,-2.39720774981585,-2.36927003406811,-2.34768591718005,-2.33233917347746,-2.32244387999527,-2.30480939351813,-2.29022133031747,-2.27284907663117,-2.25877209448374,-2.24612442705034,-2.2329819681935,-2.22296105811466,-2.20689205181763,-2.18752252579802,-2.17255541455858,-2.15785420381334,-2.14221746814842,-2.12679274877306,-2.10799477989448,-2.08552482628023,-2.07179581715117,-2.06255944862867,-2.04583800608118,-2.02671663072749,-2.00909320897025,-1.99256941914933,-1.98069673261216,-1.96406277607931,-1.94438825273106,-1.92494302044648,-1.91150188617801,-1.89841250075712,-1.87890065282461,-1.85031983289279,-1.82952934309131,-1.8124993890585,-1.80112404021815,-1.78288637717448,-1.7662050714684,-1.74941308251754,-1.72446816622032,-1.69882532912429,-1.67451581131525,-1.64983462044295,-1.62062268208467,-1.59725017307196,-1.5779280778056,-1.54388224385489,-1.50751622525205,-1.43508861176886,-1.40378040980148,-1.36378611907553,-1.27111259623046,-1.1697292644659
238,-5.30089066326809,-5.15599389028436,-5.08515063226564,-5.0166038699378,-4.93741308513231,-4.89027361918959,-4.8279000899161,-4.78341102143386,-4.75035311968478,-4.71344819016486,-4.68939057412329,-4.65896954885595,-4.62959409050145,-4.60784442905125,-4.5775865027538,-4.56305235122569,-4.53326427051972,-4.51295604929584,-4.48532191829372,-4.46047724147196,-4.44246310362657,-4.41678619551711,-4.38590442181654,-4.36283924915861,-4.35081436396056,-4.32476458716794,-4.29910000786816,-4.26880215658461,-4.2295750203058,-4.20147891683407,-4.18839228600064,-4.15873772934579,-4.11449163895952,-4.05327418254624,-4.00572303001992,-3.94542221981374,-3.89638091456639,-3.8104943673465,-3.64253131389535,-2.0603805572527,-1.32648441773931,-0.941448217718742,-0.58404175306835,-0.46810347456895,-0.388153812276503,-0.262626364624262,-0.156242024624779,-0.101349143248811,-0.0187348434833715,0.0539523276539959,0.103847986811523,0.167829172634663,0.22595636837812,0.253077152425308,0.294575265264891,0.331115682380948,0.365383582890257,0.389117596586765,0.416134019691435,0.446004819323464,0.485495351389182,0.508209653835232,0.537894114969082,0.558060280681502,0.58623417250172,0.613644507980946,0.6382531999913,0.671413098079313,0.694292158149335,0.718428370765491,0.743436526866631,0.765943915958395,0.792460802920625,0.812174763680274,0.838314178381129,0.876553203035221,0.904645814073015,0.927660027547784,0.959792928569293,0.980408575146992,1.00421185831829,1.02510966640223,1.04780183836085,1.07650683302688,1.10240747130567,1.13308620542952,1.16000413165762,1.19520527696509,1.22113791287368,1.23658467892463,1.26168609140266,1.28847684129621,1.33130110217196,1.38398772274967,1.42923346498255,1.48346192137637,1.53732474814023,1.61847295405235,1.70469017181299
239,-5.04501167629118,-4.85703556381815,-4.76974469890685,-4.66803314259273,-4.62846416729294,-4.57676184589166,-4.53028268562028,-4.49620426378641,-4.46729836702595,-4.41882997057196,-4.37745419612533,-4.35899692714256,-4.32281233917573,-4.2947880018598,-4.25460799660877,-4.23442754974703,-4.20432923358422,-4.1799432056105,-4.15515628605502,-4.12533005276546,-4.08519472549417,-4.05309169944421,-4.02451630151595,-3.99103630484816,-3.95964964869869,-3.9255851977421,-3.90003900890348,-3.84620490176836,-3.81833867332001,-3.78786590996302,-3.72658764161862,-3.67988447642303,-3.61428008372128,-3.51424477407219,-3.42059262139992,-3.2985981361644,-1.93402672080462,-1.04300462023277,-0.543649595476677,-0.241472446681446,-0.0462350590220067,0.0800856177951601,0.169526137465886,0.271823465690084,0.337075239309569,0.390501034727729,0.438815445168319,0.480996092353588,0.53663274143966,0.591358322928767,0.649675053961632,0.696393853159462,0.746743774749687,0.775604960102272,0.797302426677898,0.814682777158837,0.849419323035304,0.882643333493723,0.915584774266098,0.947667740592048,0.974011234504779,0.997749786724585,1.02214432075321,1.05125279287432,1.0806419833854,1.11377025470823,1.13909102588197,1.16001974970276,1.18000009891314,1.20386702038172,1.22886687466347,1.25432977900638,1.27789548355049,1.29104276795262,1.31807526370498,1.34148873215861,1.36560617506441,1.38344420831228,1.42185758822098,1.44435366989538,1.47010732831609,1.48882615469465,1.52453754856705,1.56259344393787,1.59186304014943,1.62008778679286,1.64733888090653,1.67426964795917,1.70704132839641,1.7321656422981,1.75914931121414,1.79689590256807,1.82905444987222,1.86471115395423,1.91224675474265,1.95427188408421,2.02878130450579,2.08734865536542,2.22483558974359
240,-5.0617353125525,-4.90579632295523,-4.81658115381569,-4.75616444656507,-4.72366060709988,-4.65676573619859,-4.62143078378158,-4.58208312680199,-4.54930445570775,-4.50198639505662,-4.44212732603252,-4.38206944427955,-4.33652402355982,-4.29013030404142,-4.23948261031924,-4.21414459988811,-4.1840851902719,-4.14699467486257,-4.09701613658209,-4.04291335105165,-4.00851826440979,-3.9721572200195,-3.92817899009301,-3.8851539845777,-3.86009333845168,-3.83488689885229,-3.81076435401072,-3.7682819595614,-3.73754895902284,-3.70612514753093,-3.67585016549536,-3.64715098653712,-3.61002633537578,-3.59378833509903,-3.56940045855045,-3.54197878534047,-3.51396927460309,-3.48891860192383,-3.47164126665413,-3.44892595123604,-3.42454858596781,-3.40390234091554,-3.37093897645725,-3.34477107971329,-3.32901965107045,-3.29947125525191,-3.27718209795491,-3.25346471053643,-3.23355313811413,-3.20706219082562,-3.17827686475394,-3.15005279771983,-3.13191014725664,-3.11544024703263,-3.09842261615708,-3.06398966560617,-3.03943641910454,-3.01785190865941,-2.99746452296169,-2.95614905924511,-2.92297366548536,-2.88067347470083,-2.85038669541838,-2.82373277502132,-2.79823299782789,-2.76226978138622,-2.71568246519145,-2.66075734286835,-2.60280369088015,-2.5238278177932,-2.45105460569546,-2.35746972290877,-2.2642653567887,-2.12402754281197,-1.94264057462742,-1.72811249330303,-1.56069066506014,-1.36467837120719,-1.19542326704928,-1.07264019842083,-0.956449115090369,-0.848838868093763,-0.772403289094403,-0.690543586908352,-0.600789986731811,-0.507380994040278,-0.450945925284066,-0.385929909688962,-0.313921815555386,-0.249057904281613,-0.188695302849509,-0.131648189817812,-0.0720137503563113,-0.0155233018664045,0.0482408375181458,0.120349562322569,0.220749039767588,0.322615191673203,0.462340146777013
241,-6.14257239011524,-5.96022049740285,-5.83540499591579,-5.77146156697582,-5.68983784595275,-5.59254579138526,-5.53166814743027,-5.49731829801751,-5.41502466707133,-5.37815810291132,-5.31078152398331,-5.25822619283881,-5.18890956702999,-5.08038712910571,-4.95037748194089,-4.79230329524652,-4.61099178565765,-4.45184569513021,-4.2890223513352,-4.22103698340537,-4.11577779144691,-4.03050474099648,-3.97610841829092,-3.91103267585858,-3.8744732000287,-3.83179240380189,-3.76821026800787,-3.72448888383927,-3.64694773665469,-3.59129188458579,-3.54090227115863,-3.46488758409877,-3.38268747489876,-3.30681636958814,-3.19010224439655,-3.02986773761235,-2.86924433380383,-2.60351899137147,-2.44677568291542,-2.34447011647984,-2.27326406306943,-2.21813892575066,-2.1344780985847,-2.04411421440872,-1.96166065689885,-1.90602081669898,-1.85607159595202,-1.80437839617531,-1.74660586842119,-1.70765272485221,-1.66719799127992,-1.62406537136468,-1.59008242335404,-1.56024512790925,-1.53436435004788,-1.50837877439152,-1.47344287575398,-1.4530344298085,-1.42767057143493,-1.38817890365706,-1.36121868181541,-1.33630527000014,-1.30955161739748,-1.27764826195864,-1.2547457933006,-1.23751500541409,-1.19900858376279,-1.1806511184376,-1.163275831942,-1.14232067327088,-1.12393632440361,-1.10703469654833,-1.08092020003992,-1.06175038922467,-1.03624703434765,-1.02081180566933,-0.998539086124282,-0.966592866436112,-0.946591577723161,-0.920359171055905,-0.888322470305148,-0.864559744541016,-0.837086912454321,-0.818835063471525,-0.798277365362424,-0.77044097421813,-0.739290759184238,-0.706671468365177,-0.690403542152008,-0.664973215452709,-0.63991695799485,-0.600245853893767,-0.56424894086378,-0.528077027025236,-0.484394494837226,-0.43057475445786,-0.365830765163828,-0.311673427465089,-0.212235696187082
242,-7.76051886587268,-7.60249115423081,-7.50953490453631,-7.41431684086388,-7.32154989155699,-7.26410142246879,-7.20436385560014,-7.16646793453032,-7.1302136426379,-7.10861774214235,-7.08204757483343,-7.05430174957069,-7.03242158530093,-7.01488911423831,-6.98651369922061,-6.97000195814289,-6.9403510914125,-6.92564142930632,-6.91174551785685,-6.89673320427585,-6.87631473132659,-6.8592480431515,-6.8435199094857,-6.81663300724416,-6.79593099552859,-6.77866295827568,-6.76602340257191,-6.74998795759415,-6.73072497968429,-6.71030760473203,-6.70208186924876,-6.68841224190874,-6.6767219999368,-6.66456658194453,-6.65340119445542,-6.63722290243148,-6.61770084746935,-6.60348573345304,-6.59349092570507,-6.57783349413668,-6.5647632281445,-6.55286792083729,-6.53658494094364,-6.51846720842682,-6.50107453445922,-6.47948743899226,-6.45516913301575,-6.44116486311202,-6.42778573793553,-6.41323229202357,-6.39647007405042,-6.37782503828094,-6.36926006186633,-6.35103167627176,-6.32331919130276,-6.29715036701063,-6.27791712557414,-6.25702641485389,-6.23454196286245,-6.21590153442744,-6.19344645773719,-6.17259720038475,-6.14752304012493,-6.11645504298718,-6.09930162807283,-6.07173692740321,-6.04107535519918,-6.00261238723939,-5.94398347624521,-5.89234326276539,-5.82357448461094,-5.74744151793132,-5.69252241665472,-5.62862383954361,-5.5647864252587,-5.46828641457612,-5.37407495520717,-5.27690255414673,-5.14716688814261,-4.98293844672828,-4.88959756026324,-4.76561116833538,-4.67055669128491,-4.55244287063766,-4.39898254395206,-4.28462737269962,-4.21167816638101,-4.13550678291317,-4.05056934439927,-3.96485374222707,-3.86689920955691,-3.77772275278145,-3.68780894711664,-3.57515493837531,-3.44267682464234,-3.29798329205726,-3.16213573736927,-2.87974647991583,-2.3750459342099
243,-5.99049326905979,-5.81547693317124,-5.70702644030819,-5.63153817191212,-5.57281020035674,-5.51531981088116,-5.45632067173826,-5.41173014789012,-5.34902807353482,-5.31015163309321,-5.2744193783938,-5.23618504521417,-5.21354417869246,-5.18173465098528,-5.14648320849857,-5.11283370900257,-5.0647391131144,-5.03023119659528,-4.97329661820156,-4.92242210935496,-4.86946698630665,-4.79162396636851,-4.7277482328853,-4.64483515346001,-4.51381801810342,-4.14803823274154,-3.92218621871231,-3.76881700844279,-3.6827504072297,-3.59986701101175,-3.54624395336861,-3.49963384419092,-3.42993715245581,-3.37887277567633,-3.33751928254148,-3.29287043554346,-3.2296423289465,-3.17830974826766,-3.14034190270406,-3.09648217080498,-3.06464531288592,-3.02921533439806,-2.98631305839557,-2.95121122675214,-2.90455580089979,-2.84274621068025,-2.80282212941727,-2.75447954788074,-2.7248613864482,-2.67053164716744,-2.64245509808454,-2.58617621212099,-2.53509571131859,-2.48284253667656,-2.44121524032867,-2.36475397617446,-2.31415183591017,-2.22689745471813,-2.17094803430109,-2.11983153854313,-2.06066552700244,-2.0086753093287,-1.95006612097498,-1.89421604765473,-1.85000564869162,-1.78835234100678,-1.72293206438031,-1.67245515912771,-1.62758386070049,-1.56316701403489,-1.48344907731924,-1.42149641781805,-1.33474479357154,-1.27405663063101,-1.21883074212981,-1.16683847576039,-1.09655327011111,-1.0447066805374,-1.01167085481877,-0.948556923356883,-0.897387096334527,-0.871676473695651,-0.813435804976739,-0.767102898223365,-0.700612537111029,-0.668079765129402,-0.626405123169364,-0.571257733839667,-0.484800057934812,-0.438075341793662,-0.402566641458549,-0.337513494455338,-0.281710435304987,-0.225966745957775,-0.166440250333996,-0.0610284947222257,0.00243712963072945,0.115376717302291,0.225636368443058
